Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
DeAndre Hopkins,Houston Texans,1,11,5,95,0,0,0,0,Home,Tennessee Titans,8
Kelvin Benjamin,Carolina Panthers,1,7,4,94,0,0,0,0,Away,Seattle Seahawks,8
Justin Hunter,Tennessee Titans,1,10,4,31,1,0,0,0,Away,Houston Texans,8
Dez Bryant,Dallas Cowboys,1,7,3,30,1,0,0,0,Away,Washington Redskins,8
Riley Cooper,Philadelphia Eagles,1,9,5,88,0,0,0,0,Home,Arizona Cardinals,8
Mike Evans,Tampa Bay Buccaneers,1,7,4,78,0,0,0,0,Away,Minnesota Vikings,8
Davante Adams,Green Bay Packers,1,9,7,75,0,0,0,0,Home,New Orleans Saints,8
Terrance Williams,Dallas Cowboys,1,7,6,69,0,0,0,0,Away,Washington Redskins,8
Nate Washington,Tennessee Titans,1,4,4,68,0,0,0,0,Away,Houston Texans,8
Roddy White,Atlanta Falcons,1,6,5,66,0,0,0,0,Away,Detroit Lions,8
Dwayne Bowe,Kansas City Chiefs,1,6,6,64,0,0,0,0,Away,St. Louis Rams,8
Rishard Matthews,Miami Dolphins,1,2,1,3,1,0,0,0,Home,Jacksonville Jaguars,8
James Jones,Oakland Raiders,1,11,6,62,0,0,0,0,Home,Cleveland Browns,8
Doug Baldwin,Seattle Seahawks,1,8,6,61,0,0,0,0,Home,Carolina Panthers,8
Taylor Gabriel,Cleveland Browns,1,3,2,60,0,0,0,0,Away,Oakland Raiders,8
Mike Wallace,Miami Dolphins,1,7,2,59,0,0,0,0,Home,Jacksonville Jaguars,8
Malcom Floyd,San Diego Chargers,1,7,4,58,0,0,0,0,Home,Denver Broncos,8
Julio Jones,Atlanta Falcons,1,6,4,58,0,0,0,0,Away,Detroit Lions,8
Kenny Stills,New Orleans Saints,1,4,4,57,0,0,0,0,Away,Green Bay Packers,8
Andre Johnson,Houston Texans,1,12,7,55,0,0,0,0,Home,Tennessee Titans,8
Kendall Wright,Tennessee Titans,1,5,3,53,0,0,0,0,Away,Houston Texans,8
Kenny Britt,St. Louis Rams,1,5,2,52,0,0,0,0,Home,Kansas City Chiefs,8
Percy Harvin,New York Jets,1,9,3,22,0,4,28,0,Away,Buffalo Bills,8
Marques Colston,New Orleans Saints,1,5,4,49,0,0,0,0,Away,Green Bay Packers,8
Allen Hurns,Jacksonville Jaguars,1,4,3,49,0,0,0,0,Away,Miami Dolphins,8
Pierre Garcon,Washington Redskins,1,4,4,47,0,0,0,0,Home,Dallas Cowboys,8
Jordan Matthews,Philadelphia Eagles,1,11,6,47,0,0,0,0,Home,Arizona Cardinals,8
Corey Fuller,Detroit Lions,1,6,3,43,0,0,0,0,Home,Atlanta Falcons,8
Harry Douglas,Atlanta Falcons,1,5,3,42,0,0,0,0,Away,Detroit Lions,8
Greg Little,Cincinnati Bengals,1,5,3,42,0,0,0,0,Away,Baltimore Ravens,8
Cecil Shorts,Jacksonville Jaguars,1,8,3,41,0,0,0,0,Away,Miami Dolphins,8
Kenbrell Thompkins,Oakland Raiders,1,8,4,34,0,1,7,0,Home,Cleveland Browns,8
Michael Campanaro,Baltimore Ravens,1,3,3,40,0,0,0,0,Home,Cincinnati Bengals,8
Eric Decker,New York Jets,1,11,7,40,0,0,0,0,Away,Buffalo Bills,8
Brandon Marshall,Chicago Bears,1,10,3,35,0,0,0,0,Home,New England Patriots,8
Steve Smith,Baltimore Ravens,1,9,3,35,0,0,0,0,Home,Cincinnati Bengals,8
Miles Austin,Cleveland Browns,1,2,2,34,0,0,0,0,Away,Oakland Raiders,8
Stedman Bailey,St. Louis Rams,1,3,2,33,0,0,0,0,Home,Kansas City Chiefs,8
Jerricho Cotchery,Carolina Panthers,1,5,3,33,0,0,0,0,Away,Seattle Seahawks,8
Damaris Johnson,Houston Texans,1,4,2,33,0,0,0,0,Home,Tennessee Titans,8
Lance Moore,Pittsburgh Steelers,1,3,2,33,0,0,0,0,Away,Indianapolis Colts,8
Jeremy Ross,Detroit Lions,1,3,3,31,0,0,0,0,Home,Atlanta Falcons,8
Brandon Tate,Cincinnati Bengals,1,2,2,30,0,0,0,0,Away,Baltimore Ravens,8
Eddie Royal,San Diego Chargers,1,3,3,29,0,0,0,0,Home,Denver Broncos,8
Jarvis Landry,Miami Dolphins,1,3,3,23,0,1,4,0,Home,Jacksonville Jaguars,8
Hakeem Nicks,Indianapolis Colts,1,6,1,27,0,0,0,0,Home,Pittsburgh Steelers,8
Jeremy Kerley,New York Jets,1,5,2,25,0,0,0,0,Away,Buffalo Bills,8
Jordy Nelson,Green Bay Packers,1,5,3,25,0,0,0,0,Home,New Orleans Saints,8
Griff Whalen,Indianapolis Colts,1,3,2,23,0,0,0,0,Home,Pittsburgh Steelers,8
Ricardo Lockette,Seattle Seahawks,1,2,2,22,0,0,0,0,Home,Carolina Panthers,8
Paul Richardson,Seattle Seahawks,1,3,2,20,0,0,0,0,Home,Carolina Panthers,8
Tavon Austin,St. Louis Rams,1,2,2,12,0,2,7,0,Home,Kansas City Chiefs,8
Brian Hartline,Miami Dolphins,1,4,1,19,0,0,0,0,Home,Jacksonville Jaguars,8
Charles Johnson,Minnesota Vikings,1,5,2,18,0,0,0,0,Home,Tampa Bay Buccaneers,8
Darrius Heyward-Bey,Pittsburgh Steelers,1,1,1,16,0,0,0,0,Away,Indianapolis Colts,8
Kamar Aiken,Baltimore Ravens,1,6,2,15,0,0,0,0,Home,Cincinnati Bengals,8
Jermaine Kearse,Seattle Seahawks,1,2,2,15,0,0,0,0,Home,Carolina Panthers,8
Julian Edelman,New England Patriots,1,4,1,14,0,0,0,0,Away,Chicago Bears,8
Chris Hogan,Buffalo Bills,1,1,1,14,0,0,0,0,Home,New York Jets,8
Vincent Jackson,Tampa Bay Buccaneers,1,5,1,13,0,0,0,0,Away,Minnesota Vikings,8
Kevin Norwood,Seattle Seahawks,1,2,2,13,0,0,0,0,Home,Carolina Panthers,8
Jarius Wright,Minnesota Vikings,1,3,2,13,0,0,0,0,Home,Tampa Bay Buccaneers,8
Chris Givens,St. Louis Rams,1,2,1,12,0,0,0,0,Home,Kansas City Chiefs,8
Josh Huff,Philadelphia Eagles,1,4,1,12,0,0,0,0,Home,Arizona Cardinals,8
Cole Beasley,Dallas Cowboys,1,2,1,11,0,0,0,0,Away,Washington Redskins,8
Louis Murphy,Tampa Bay Buccaneers,1,2,2,11,0,0,0,0,Away,Minnesota Vikings,8
Andre Roberts,Washington Redskins,1,5,1,11,0,0,0,0,Home,Dallas Cowboys,8
Brian Quick,St. Louis Rams,1,2,1,10,0,0,0,0,Home,Kansas City Chiefs,8
Brice Butler,Oakland Raiders,1,2,1,9,0,0,0,0,Home,Cleveland Browns,8
Frankie Hammond Jr.,Kansas City Chiefs,1,1,1,9,0,0,0,0,Away,St. Louis Rams,8
Marqise Lee,Jacksonville Jaguars,1,2,1,9,0,0,0,0,Away,Miami Dolphins,8
Jaron Brown,Arizona Cardinals,1,1,1,7,0,0,0,0,Away,Philadelphia Eagles,8
Brandon Gibson,Miami Dolphins,1,3,1,7,0,0,0,0,Home,Jacksonville Jaguars,8
Chris Owusu,New York Jets,1,1,1,7,0,0,0,0,Away,Buffalo Bills,8
Derek Hagan,Tennessee Titans,1,2,1,6,0,0,0,0,Away,Houston Texans,8
Jeff Maehl,Philadelphia Eagles,1,1,1,6,0,0,0,0,Home,Arizona Cardinals,8
Danny Amendola,New England Patriots,1,2,2,5,0,0,0,0,Away,Chicago Bears,8
Denarius Moore,Oakland Raiders,1,1,1,5,0,0,0,0,Home,Cleveland Browns,8
Wes Welker,Denver Broncos,1,2,2,5,0,0,0,0,Away,San Diego Chargers,8
Ryan Broyles,Detroit Lions,1,2,1,4,0,0,0,0,Home,Atlanta Falcons,8
Marlon Brown,Baltimore Ravens,1,1,1,2,0,0,0,0,Home,Cincinnati Bengals,8
Jason Avant,Carolina Panthers,1,1,0,0,0,1,1,0,Away,Seattle Seahawks,8
Travis Benjamin,Cleveland Browns,1,2,0,0,0,0,0,0,Away,Oakland Raiders,8
Michael Floyd,Arizona Cardinals,1,4,0,0,0,0,0,0,Away,Philadelphia Eagles,8
T.J. Graham,New York Jets,1,1,0,0,0,0,0,0,Away,Buffalo Bills,8
Dwayne Harris,Dallas Cowboys,1,1,0,0,0,0,0,0,Away,Washington Redskins,8
Robert Herron,Tampa Bay Buccaneers,1,0,0,0,0,1,0,0,Away,Minnesota Vikings,8
Jacoby Jones,Baltimore Ravens,1,1,0,0,0,0,0,0,Home,Cincinnati Bengals,8
Torrey Smith,Baltimore Ravens,1,2,0,0,0,0,0,0,Home,Cincinnati Bengals,8
Devin Street,Dallas Cowboys,1,1,0,0,0,0,0,0,Away,Washington Redskins,8
Adam Thielen,Minnesota Vikings,1,1,0,0,0,0,0,0,Home,Tampa Bay Buccaneers,8
