Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Riley Cooper,Philadelphia Eagles,1,6,2,26,0,0,0,0,Home,Houston Texans,9
Josh Huff,Philadelphia Eagles,1,4,3,26,0,0,0,0,Home,Houston Texans,9
Robert Meachem,New Orleans Saints,1,2,1,25,0,0,0,0,Home,Carolina Panthers,9
Brice Butler,Oakland Raiders,1,2,2,20,0,0,0,0,Home,Seattle Seahawks,9
Kevin Norwood,Seattle Seahawks,1,1,1,19,0,0,0,0,Away,Oakland Raiders,9
Terrance Williams,Dallas Cowboys,1,7,2,19,0,0,0,0,Away,Arizona Cardinals,9
Tavon Austin,St. Louis Rams,1,3,2,11,0,2,7,0,Home,San Francisco 49ers,9
Kelvin Benjamin,Carolina Panthers,1,10,2,18,0,0,0,0,Away,New Orleans Saints,9
Brandon Gibson,Miami Dolphins,1,2,1,18,0,0,0,0,Away,San Diego Chargers,9
James Jones,Oakland Raiders,1,5,3,18,0,0,0,0,Home,Seattle Seahawks,9
Andre Roberts,Washington Redskins,1,5,2,18,0,0,0,0,Home,Minnesota Vikings,9
Damaris Johnson,Houston Texans,1,2,2,16,0,0,0,0,Away,Philadelphia Eagles,9
Pierre Garcon,Washington Redskins,1,5,3,15,0,0,0,0,Home,Minnesota Vikings,9
Charles Johnson,Minnesota Vikings,1,1,1,13,0,0,0,0,Away,Washington Redskins,9
Jeff Maehl,Philadelphia Eagles,1,3,2,13,0,0,0,0,Home,Houston Texans,9
Louis Murphy,Tampa Bay Buccaneers,1,4,2,13,0,0,0,0,Home,Cleveland Browns,9
Albert Wilson,Kansas City Chiefs,1,1,1,13,0,0,0,0,Away,New York Jets,9
Kamar Aiken,Baltimore Ravens,1,1,1,12,0,0,0,0,Home,Pittsburgh Steelers,9
Cole Beasley,Dallas Cowboys,1,2,1,12,0,0,0,0,Away,Arizona Cardinals,9
Dwayne Harris,Dallas Cowboys,1,1,1,12,0,0,0,0,Away,Arizona Cardinals,9
Andre Johnson,Houston Texans,1,7,2,12,0,0,0,0,Away,Philadelphia Eagles,9
Paul Richardson,Seattle Seahawks,1,6,3,12,0,0,0,0,Away,Oakland Raiders,9
Jeremy Kerley,New York Jets,1,4,2,11,0,0,0,0,Home,Kansas City Chiefs,9
James Wright,Cincinnati Bengals,1,0,0,0,0,1,11,0,Away,Jacksonville Jaguars,9
A.J. Jenkins,Kansas City Chiefs,1,3,1,10,0,0,0,0,Away,New York Jets,9
Brandon Lloyd,San Francisco 49ers,1,1,1,10,0,0,0,0,Away,St. Louis Rams,9
Brandon Tate,Cincinnati Bengals,1,1,1,10,0,0,0,0,Away,Jacksonville Jaguars,9
Bruce Ellington,San Francisco 49ers,1,1,1,9,0,0,0,0,Away,St. Louis Rams,9
Junior Hemingway,Kansas City Chiefs,1,2,2,9,0,0,0,0,Away,New York Jets,9
Cordarrelle Patterson,Minnesota Vikings,1,7,1,9,0,0,0,0,Away,Washington Redskins,9
Jason Avant,Carolina Panthers,1,4,1,8,0,0,0,0,Away,New Orleans Saints,9
Kenbrell Thompkins,Oakland Raiders,1,2,1,8,0,0,0,0,Home,Seattle Seahawks,9
Stedman Bailey,St. Louis Rams,1,1,1,7,0,0,0,0,Home,San Francisco 49ers,9
John Brown,Arizona Cardinals,1,5,2,10,0,1,-3,0,Home,Dallas Cowboys,9
Preston Parker,New York Giants,1,6,1,7,0,0,0,0,Away,Indianapolis Colts,9
Trey Watts,St. Louis Rams,1,1,1,6,0,0,0,0,Home,San Francisco 49ers,9
Jermaine Kearse,Seattle Seahawks,1,7,1,4,0,0,0,0,Away,Oakland Raiders,9
Lance Moore,Pittsburgh Steelers,1,1,1,4,0,0,0,0,Away,Baltimore Ravens,9
Donte Moncrief,Indianapolis Colts,1,1,1,2,0,0,0,0,Home,New York Giants,9
Brenton Bersin,Carolina Panthers,1,1,0,0,0,0,0,0,Away,New Orleans Saints,9
Chris Givens,St. Louis Rams,1,2,0,0,0,0,0,0,Home,San Francisco 49ers,9
Ricardo Lockette,Seattle Seahawks,1,1,0,0,0,0,0,0,Away,Oakland Raiders,9
Keshawn Martin,Houston Texans,1,1,0,0,0,0,0,0,Away,Philadelphia Eagles,9
Denarius Moore,Oakland Raiders,1,2,0,0,0,0,0,0,Home,Seattle Seahawks,9
Kevin Ogletree,New York Giants,1,1,0,0,0,0,0,0,Away,Indianapolis Colts,9
Eddie Royal,San Diego Chargers,1,1,0,0,0,0,0,0,Home,Miami Dolphins,9
Greg Salas,New York Jets,1,2,0,0,0,0,0,0,Home,Kansas City Chiefs,9
