Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
A.J. Bouye,Houston Texans,1,6,1,0.0,1,1,0,0,Away,Philadelphia Eagles
Brent Grimes,Miami Dolphins,1,3,0,0.0,2,2,0,0,Away,San Diego Chargers
Jumal Rolle,Houston Texans,1,2,0,0.0,2,2,0,0,Away,Philadelphia Eagles
Tyler Patmon,Dallas Cowboys,1,1,0,0.0,1,1,0,0,Away,Arizona Cardinals
Richard Sherman,Seattle Seahawks,1,3,0,0.0,2,1,1,0,Away,Oakland Raiders
Antoine Bethea,San Francisco 49ers,1,5,1,0.0,2,1,0,0,Away,St. Louis Rams
Donte Whitner,Cleveland Browns,1,5,3,0.0,1,1,0,0,Away,Tampa Bay Buccaneers
George Iloka,Cincinnati Bengals,1,5,0,0.0,2,1,0,0,Away,Jacksonville Jaguars
Reshad Jones,Miami Dolphins,1,5,0,0.0,1,1,0,0,Away,San Diego Chargers
Tyrann Mathieu,Arizona Cardinals,1,4,1,0.0,1,1,0,0,Home,Dallas Cowboys
Patrick Chung,New England Patriots,1,6,2,0.0,3,0,0,0,Away,Denver Broncos
Tashaun Gipson,Cleveland Browns,1,3,2,0.0,1,1,0,0,Away,Tampa Bay Buccaneers
Sherrod Martin,Jacksonville Jaguars,1,2,2,0.0,2,1,0,0,Home,Cincinnati Bengals
Harrison Smith,Minnesota Vikings,1,10,0,0.0,0,0,0,0,Away,Washington Redskins
Corey White,New Orleans Saints,1,3,0,0.0,2,1,0,0,Home,Carolina Panthers
Major Wright,Tampa Bay Buccaneers,1,7,6,0.0,0,0,0,0,Home,Cleveland Browns
Chris Davis,San Diego Chargers,1,6,1,0.0,0,0,1,0,Home,Miami Dolphins
Antonio Cromartie,Arizona Cardinals,1,3,0,0.0,1,1,0,0,Home,Dallas Cowboys
Bradley Roby,Denver Broncos,1,2,0,0.0,2,1,0,0,Home,New England Patriots
Mike Adams,Indianapolis Colts,1,8,1,0.0,0,0,0,0,Home,New York Giants
Andre Hal,Houston Texans,1,6,1,0.0,2,0,0,0,Away,Philadelphia Eagles
Antonio Allen,New York Jets,1,5,0,0.0,0,0,1,0,Home,Kansas City Chiefs
D.J. Hayden,Oakland Raiders,1,5,2,0.0,2,0,0,0,Home,Seattle Seahawks
Colin Jones,Carolina Panthers,1,3,2,1.0,0,0,0,0,Away,New Orleans Saints
Rahim Moore,Denver Broncos,1,8,0,0.0,0,0,0,0,Home,New England Patriots
Buster Skrine,Cleveland Browns,1,7,2,0.0,0,0,0,0,Away,Tampa Bay Buccaneers
T.J. Ward,Denver Broncos,1,8,0,0.0,0,0,0,0,Home,New England Patriots
Marcus Williams,New York Jets,1,7,0,0.0,1,0,0,0,Home,Kansas City Chiefs
Johnthan Banks,Tampa Bay Buccaneers,1,0,1,0.0,2,1,0,0,Home,Cleveland Browns
Brandon Browner,New England Patriots,1,1,1,0.0,1,1,0,0,Away,Denver Broncos
Josh Norman,Carolina Panthers,1,5,1,0.0,2,0,0,0,Away,New Orleans Saints
Ron Parker,Kansas City Chiefs,1,6,1,0.0,1,0,0,0,Away,New York Jets
Antrel Rolle,New York Giants,1,6,1,0.0,1,0,0,0,Away,Indianapolis Colts
Rafael Bush,New Orleans Saints,1,6,2,0.0,0,0,0,0,Home,Carolina Panthers
Ryan Clark,Washington Redskins,1,7,0,0.0,0,0,0,0,Home,Minnesota Vikings
Perrish Cox,San Francisco 49ers,1,1,0,0.0,1,1,0,0,Away,St. Louis Rams
E.J. Gaines,St. Louis Rams,1,6,0,0.0,1,0,0,0,Home,San Francisco 49ers
Captain Munnerlyn,Minnesota Vikings,1,1,0,0.0,1,1,0,0,Away,Washington Redskins
D.J. Swearinger,Houston Texans,1,6,2,0.0,0,0,0,0,Away,Philadelphia Eagles
Aqib Talib,Denver Broncos,1,7,0,0.0,0,0,0,0,Home,New England Patriots
Bashaud Breeland,Washington Redskins,1,4,1,0.0,2,0,0,0,Home,Minnesota Vikings
John Cyprien,Jacksonville Jaguars,1,4,5,0.0,0,0,0,0,Home,Cincinnati Bengals
Greg Toler,Indianapolis Colts,1,5,1,0.0,1,0,0,0,Home,New York Giants
Lardarius Webb,Baltimore Ravens,1,3,1,0.0,3,0,0,0,Home,Pittsburgh Steelers
David Amerson,Washington Redskins,1,5,0,0.0,1,0,0,0,Home,Minnesota Vikings
Antwon Blake,Pittsburgh Steelers,1,4,0,0.0,2,0,0,0,Away,Baltimore Ravens
Antoine Cason,Carolina Panthers,1,2,0,0.0,1,0,1,0,Away,New Orleans Saints
Vontae Davis,Indianapolis Colts,1,4,0,0.0,2,0,0,0,Home,New York Giants
Dominique Franks,Baltimore Ravens,1,5,0,0.0,1,0,0,0,Home,Pittsburgh Steelers
Keenan Lewis,New Orleans Saints,1,3,0,0.0,3,0,0,0,Home,Carolina Panthers
