Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Kelvin Benjamin,Carolina Panthers,1,8,2,46,0,0,0,0,Away,Detroit Lions,2
Jerricho Cotchery,Carolina Panthers,1,4,4,46,0,0,0,0,Away,Detroit Lions,2
Austin Pettis,St. Louis Rams,1,4,3,46,0,0,0,0,Home,Tampa Bay Buccaneers,2
Andre Holmes,Oakland Raiders,1,7,5,45,0,0,0,0,Away,Houston Texans,2
Dane Sanzenbacher,Cincinnati Bengals,1,4,2,42,0,0,0,0,Away,Atlanta Falcons,2
Roddy White,Atlanta Falcons,1,8,5,42,0,0,0,0,Home,Cincinnati Bengals,2
Dwayne Bowe,Kansas City Chiefs,1,6,3,40,0,0,0,0,Home,Denver Broncos,2
Harry Douglas,Atlanta Falcons,1,8,4,38,0,0,0,0,Home,Cincinnati Bengals,2
Robert Meachem,New Orleans Saints,1,5,3,37,0,0,0,0,Home,Cleveland Browns,2
Brian Hartline,Miami Dolphins,1,8,5,36,0,0,0,0,Home,Buffalo Bills,2
Doug Baldwin,Seattle Seahawks,1,6,3,35,0,0,0,0,Home,San Diego Chargers,2
Anquan Boldin,San Francisco 49ers,1,6,2,34,0,0,0,0,Away,Chicago Bears,2
Kendall Wright,Tennessee Titans,1,5,3,31,0,0,0,0,Away,Dallas Cowboys,2
John Brown,Arizona Cardinals,1,4,3,28,0,1,2,0,Home,New York Giants,2
Kenny Britt,St. Louis Rams,1,1,1,17,0,1,12,0,Home,Tampa Bay Buccaneers,2
Denarius Moore,Oakland Raiders,1,5,3,29,0,0,0,0,Away,Houston Texans,2
Preston Parker,New York Giants,1,2,1,29,0,0,0,0,Away,Arizona Cardinals,2
Reggie Wayne,Indianapolis Colts,1,7,3,28,0,0,0,0,Away,Philadelphia Eagles,2
Brandon Gibson,Miami Dolphins,1,4,3,27,0,0,0,0,Home,Buffalo Bills,2
Justin Hunter,Tennessee Titans,1,6,2,26,0,0,0,0,Away,Dallas Cowboys,2
Steve Johnson,San Francisco 49ers,1,4,2,26,0,0,0,0,Away,Chicago Bears,2
Derek Hagan,Tennessee Titans,1,1,1,25,0,0,0,0,Away,Dallas Cowboys,2
Kenny Stills,New Orleans Saints,1,4,3,25,0,0,0,0,Home,Cleveland Browns,2
Jeremy Ross,Detroit Lions,1,3,2,23,0,0,0,0,Home,Carolina Panthers,2
Tavon Austin,St. Louis Rams,1,1,0,0,0,2,21,0,Home,Tampa Bay Buccaneers,2
Junior Hemingway,Kansas City Chiefs,1,4,2,21,0,0,0,0,Home,Denver Broncos,2
Santonio Holmes,Chicago Bears,1,2,2,20,0,0,0,0,Home,San Francisco 49ers,2
Terrance Williams,Dallas Cowboys,1,4,2,20,0,0,0,0,Home,Tennessee Titans,2
Michael Floyd,Arizona Cardinals,1,6,1,19,0,0,0,0,Home,New York Giants,2
DeSean Jackson,Washington Redskins,1,2,1,19,0,0,0,0,Away,Jacksonville Jaguars,2
Jordan Matthews,Philadelphia Eagles,1,4,1,17,0,0,0,0,Home,Indianapolis Colts,2
Bryan Walters,Seattle Seahawks,1,2,2,17,0,0,0,0,Home,San Diego Chargers,2
A.J. Jenkins,Kansas City Chiefs,1,3,3,16,0,0,0,0,Home,Denver Broncos,2
Donte Moncrief,Indianapolis Colts,1,1,1,16,0,0,0,0,Away,Philadelphia Eagles,2
Chris Givens,St. Louis Rams,1,2,1,15,0,0,0,0,Home,Tampa Bay Buccaneers,2
Jerrel Jernigan,New York Giants,1,2,2,15,0,0,0,0,Away,Arizona Cardinals,2
Donnie Avery,Kansas City Chiefs,1,6,3,14,0,0,0,0,Home,Denver Broncos,2
Aaron Dobson,New England Patriots,1,2,1,13,0,0,0,0,Home,Minnesota Vikings,2
Taylor Gabriel,Cleveland Browns,1,4,3,13,0,0,0,0,Away,New Orleans Saints,2
Robert Herron,Tampa Bay Buccaneers,1,3,2,13,0,0,0,0,Away,St. Louis Rams,2
Allen Hurns,Jacksonville Jaguars,1,6,2,13,0,0,0,0,Home,Washington Redskins,2
Pierre Garcon,Washington Redskins,1,4,1,12,0,0,0,0,Away,Jacksonville Jaguars,2
Philly Brown,Carolina Panthers,1,0,0,0,0,1,11,0,Away,Detroit Lions,2
Marqise Lee,Jacksonville Jaguars,1,4,2,11,0,0,0,0,Home,Washington Redskins,2
Cole Beasley,Dallas Cowboys,1,1,1,10,0,0,0,0,Home,Tennessee Titans,2
Torrey Smith,Baltimore Ravens,1,3,1,10,0,0,0,0,Away,Pittsburgh Steelers,2
Brenton Bersin,Carolina Panthers,1,1,1,8,0,0,0,0,Away,Detroit Lions,2
Riley Cooper,Philadelphia Eagles,1,3,1,8,0,0,0,0,Home,Indianapolis Colts,2
Jarius Wright,Minnesota Vikings,1,3,1,12,0,1,-5,0,Away,New England Patriots,2
Travis Benjamin,Cleveland Browns,1,4,1,6,0,0,0,0,Away,New Orleans Saints,2
Jarrett Boykin,Green Bay Packers,1,3,1,6,0,0,0,0,Away,New York Jets,2
Justin Brown,Pittsburgh Steelers,1,4,1,6,0,0,0,0,Home,Baltimore Ravens,2
Jacoby Jones,Baltimore Ravens,1,1,1,4,0,1,2,0,Away,Pittsburgh Steelers,2
David Nelson,New York Jets,1,1,1,6,0,0,0,0,Home,Green Bay Packers,2
Aldrick Robinson,Washington Redskins,1,2,1,6,0,0,0,0,Away,Jacksonville Jaguars,2
Rod Streater,Oakland Raiders,1,3,1,6,0,0,0,0,Away,Houston Texans,2
Robert Woods,Buffalo Bills,1,3,1,5,0,0,0,0,Away,Miami Dolphins,2
Marquise Goodwin,Buffalo Bills,1,0,0,0,0,1,4,0,Away,Miami Dolphins,2
Greg Jennings,Minnesota Vikings,1,4,1,4,0,0,0,0,Away,New England Patriots,2
Damaris Johnson,Houston Texans,1,2,1,4,0,0,0,0,Home,Oakland Raiders,2
Rishard Matthews,Miami Dolphins,1,5,1,4,0,0,0,0,Home,Buffalo Bills,2
Mike Williams,Buffalo Bills,1,3,1,3,0,0,0,0,Away,Miami Dolphins,2
Devin Hester,Atlanta Falcons,1,1,1,2,0,0,0,0,Home,Cincinnati Bengals,2
Ricardo Lockette,Seattle Seahawks,1,1,0,0,0,1,2,0,Home,San Diego Chargers,2
Nate Washington,Tennessee Titans,1,6,1,1,0,0,0,0,Away,Dallas Cowboys,2
Danny Amendola,New England Patriots,1,1,0,0,0,0,0,0,Home,Minnesota Vikings,2
Josh Bellamy,Chicago Bears,1,1,0,0,0,0,0,0,Home,San Francisco 49ers,2
Mike Brown,Jacksonville Jaguars,1,4,0,0,0,0,0,0,Home,Washington Redskins,2
Andre Caldwell,Denver Broncos,1,1,0,0,0,0,0,0,Away,Kansas City Chiefs,2
Bruce Ellington,San Francisco 49ers,1,1,0,0,0,0,0,0,Away,Chicago Bears,2
Malcom Floyd,San Diego Chargers,1,1,0,0,0,0,0,0,Away,Seattle Seahawks,2
Corey Fuller,Detroit Lions,1,1,0,0,0,0,0,0,Home,Carolina Panthers,2
Greg Salas,New York Jets,1,2,0,0,0,0,0,0,Home,Green Bay Packers,2
Adam Thielen,Minnesota Vikings,1,3,0,0,0,0,0,0,Away,New England Patriots,2
James Wright,Cincinnati Bengals,1,1,0,0,0,0,0,0,Away,Atlanta Falcons,2
Brice Butler,Oakland Raiders,1,2,1,-2,0,0,0,0,Away,Houston Texans,2
Hakeem Nicks,Indianapolis Colts,1,3,1,-4,0,0,0,0,Away,Philadelphia Eagles,2
