Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Chris Clemons,Jacksonville Jaguars,1,3,0,3.0,0,0,1,0,Home,Indianapolis Colts
Calais Campbell,Arizona Cardinals,1,4,2,3.0,0,0,0,0,Home,Seattle Seahawks
Connor Barwin,Philadelphia Eagles,1,2,0,2.0,1,0,1,0,Away,Tennessee Titans
Stephen Paea,Chicago Bears,1,3,0,2.0,0,0,1,0,Away,Tampa Bay Buccaneers
Mario Williams,Buffalo Bills,1,3,0,2.0,0,0,0,0,Away,New York Jets
Cliff Avril,Seattle Seahawks,1,2,0,2.0,0,0,0,0,Away,Arizona Cardinals
Gerald McCoy,Tampa Bay Buccaneers,1,3,0,1.0,0,0,1,0,Home,Chicago Bears
Justin Smith,San Francisco 49ers,1,3,0,1.0,0,0,1,0,Away,Washington Redskins
Ryan Davis,Jacksonville Jaguars,1,2,0,1.0,0,0,1,0,Home,Indianapolis Colts
Corey Liuget,San Diego Chargers,1,2,0,1.0,0,0,1,0,Away,St. Louis Rams
Kroy Biermann,Atlanta Falcons,1,4,1,1.0,0,0,0,0,Away,Cleveland Browns
David Bass,Chicago Bears,1,1,0,1.0,0,0,1,0,Away,Tampa Bay Buccaneers
Aaron Donald,St. Louis Rams,1,4,0,1.0,0,0,0,0,Home,San Diego Chargers
Mathias Kiwanuka,New York Giants,1,1,0,1.0,0,0,1,0,Away,Dallas Cowboys
Clinton McDonald,Tampa Bay Buccaneers,1,2,0,1.0,0,0,0,1,Home,Chicago Bears
Jay Ratliff,Chicago Bears,1,4,0,1.0,0,0,0,0,Away,Tampa Bay Buccaneers
Chris Smith,Jacksonville Jaguars,1,1,0,1.0,0,0,1,0,Home,Indianapolis Colts
Jurrell Casey,Tennessee Titans,1,3,1,1.0,0,0,0,0,Home,Philadelphia Eagles
Carlos Dunlap,Cincinnati Bengals,1,2,3,1.0,0,0,0,0,Home,Houston Texans
Jason Hatcher,Washington Redskins,1,3,0,1.0,0,0,0,0,Home,San Francisco 49ers
Terrance Knighton,Denver Broncos,1,3,0,1.0,0,0,0,0,Away,Miami Dolphins
Jeremy Mincey,Dallas Cowboys,1,2,2,1.0,0,0,0,0,Home,New York Giants
Ahtyba Rubin,Cleveland Browns,1,2,2,1.0,0,0,0,0,Home,Atlanta Falcons
George Selvie,Dallas Cowboys,1,2,2,1.0,0,0,0,0,Home,New York Giants
Jacquies Smith,Tampa Bay Buccaneers,1,2,0,1.0,1,0,0,0,Home,Chicago Bears
J.J. Watt,Houston Texans,1,4,3,0.0,1,0,0,0,Away,Cincinnati Bengals
Brandon Williams,Baltimore Ravens,1,3,1,0.0,0,0,1,0,Home,New Orleans Saints
Michael Brockers,St. Louis Rams,1,2,0,1.0,0,0,0,0,Home,San Diego Chargers
Red Bryant,Jacksonville Jaguars,1,3,0,0.0,0,0,1,0,Home,Indianapolis Colts
Quinton Coples,New York Jets,1,3,2,0.5,0,0,0,0,Home,Buffalo Bills
Jordan Hill,Seattle Seahawks,1,2,0,1.0,0,0,0,0,Away,Arizona Cardinals
Aaron Lynch,San Francisco 49ers,1,2,0,1.0,0,0,0,0,Away,Washington Redskins
Ray McDonald,San Francisco 49ers,1,2,0,1.0,0,0,0,0,Away,Washington Redskins
Desmond Bryant,Cleveland Browns,1,3,1,0.0,0,0,0,1,Home,Atlanta Falcons
Jared Crick,Houston Texans,1,2,7,0.0,0,0,0,0,Away,Cincinnati Bengals
Tommy Kelly,Arizona Cardinals,1,1,1,1.0,0,0,0,0,Home,Seattle Seahawks
Kendall Langford,St. Louis Rams,1,1,1,1.0,0,0,0,0,Home,San Diego Chargers
Fletcher Cox,Philadelphia Eagles,1,1,0,1.0,0,0,0,0,Away,Tennessee Titans
Mike Daniels,Green Bay Packers,1,1,0,1.0,0,0,0,0,Home,Minnesota Vikings
Leger Douzable,New York Jets,1,2,2,0.5,0,0,0,0,Home,Buffalo Bills
Bennie Logan,Philadelphia Eagles,1,1,0,0.0,1,0,1,0,Away,Tennessee Titans
Damontre Moore,New York Giants,1,1,0,1.0,0,0,0,0,Away,Dallas Cowboys
Rob Ninkovich,New England Patriots,1,1,0,1.0,0,0,0,0,Away,Detroit Lions
Brian Robison,Minnesota Vikings,1,1,0,1.0,0,0,0,0,Away,Green Bay Packers
Olivier Vernon,Miami Dolphins,1,5,0,0.0,0,0,0,0,Home,Denver Broncos
Kyle Williams,Buffalo Bills,1,1,0,1.0,0,0,0,0,Away,New York Jets
Nick Hayden,Dallas Cowboys,1,3,3,0.0,0,0,0,0,Home,New York Giants
Arthur Jones,Indianapolis Colts,1,1,1,0.0,0,0,1,0,Away,Jacksonville Jaguars
Sen'Derrick Marks,Jacksonville Jaguars,1,2,1,0.0,0,0,0,1,Home,Indianapolis Colts
Johnathan Hankins,New York Giants,1,3,2,0.0,0,0,0,0,Away,Dallas Cowboys
