Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
William Gay,Pittsburgh Steelers,1,8,0,0.0,2,1,0,0,Home,Atlanta Falcons
Kendrick Lewis,Houston Texans,1,3,2,0.0,2,1,0,0,Home,Indianapolis Colts
Aqib Talib,Denver Broncos,1,7,1,0.0,3,1,0,0,Home,San Diego Chargers
Patrick Chung,New England Patriots,1,5,5,0.0,2,1,0,0,Away,Miami Dolphins
Pierre Warren,New Orleans Saints,1,2,0,0.0,2,2,0,0,Home,Chicago Bears
Bacarri Rambo,Buffalo Bills,1,1,1,0.0,2,2,0,0,Away,Green Bay Packers
Bradley McDougald,Tampa Bay Buccaneers,1,11,4,0.0,0,0,0,0,Home,Carolina Panthers
J.J. Wilcox,Dallas Cowboys,1,4,0,0.0,1,1,1,0,Home,Philadelphia Eagles
Darius Slay,Detroit Lions,1,5,0,0.0,2,1,0,0,Away,Minnesota Vikings
Janoris Jenkins,St. Louis Rams,1,7,1,0.0,1,0,1,0,Away,Arizona Cardinals
Ryan Mundy,Chicago Bears,1,4,5,1.0,1,0,0,0,Away,New Orleans Saints
George Wilson,Tennessee Titans,1,6,3,1.0,0,0,0,0,Away,New York Jets
Vontae Davis,Indianapolis Colts,1,3,0,0.0,2,1,0,0,Away,Houston Texans
Jamell Fleming,Kansas City Chiefs,1,8,0,0.0,2,0,0,0,Away,Oakland Raiders
Roman Harper,Carolina Panthers,1,2,2,1.0,0,0,1,0,Away,Tampa Bay Buccaneers
Ha'Sean Clinton-Dix,Green Bay Packers,1,6,7,0.0,0,0,0,0,Home,Buffalo Bills
Bashaud Breeland,Washington Redskins,1,6,0,0.0,3,0,0,0,Home,New York Giants
Glover Quin,Detroit Lions,1,3,0,0.0,1,1,0,0,Away,Minnesota Vikings
Eric Reid,San Francisco 49ers,1,3,0,0.0,1,1,0,0,Home,Seattle Seahawks
Alterraun Verner,Tampa Bay Buccaneers,1,3,2,0.0,2,0,1,0,Home,Carolina Panthers
Morgan Burnett,Green Bay Packers,1,5,7,0.0,0,0,0,0,Home,Buffalo Bills
Corey Graham,Buffalo Bills,1,7,1,0.0,1,0,0,0,Away,Green Bay Packers
Asa Jackson,Baltimore Ravens,1,5,3,0.0,2,0,0,0,Away,Jacksonville Jaguars
Earl Thomas,Seattle Seahawks,1,8,1,0.0,0,0,0,0,Away,San Francisco 49ers
Eric Weddle,San Diego Chargers,1,8,1,0.0,0,0,0,0,Away,Denver Broncos
Jahleel Addae,San Diego Chargers,1,7,2,0.0,0,0,0,0,Away,Denver Broncos
Justin Bethel,Arizona Cardinals,1,5,0,0.0,0,0,1,0,Home,St. Louis Rams
Antwon Blake,Pittsburgh Steelers,1,8,0,0.0,0,0,0,0,Home,Atlanta Falcons
A.J. Bouye,Houston Texans,1,3,0,0.0,0,0,1,1,Home,Indianapolis Colts
Barry Church,Dallas Cowboys,1,8,0,0.0,0,0,0,0,Home,Philadelphia Eagles
Josh Evans,Jacksonville Jaguars,1,4,4,0.0,0,0,0,1,Home,Baltimore Ravens
Malcolm Jenkins,Philadelphia Eagles,1,8,0,0.0,0,0,0,0,Away,Dallas Cowboys
Rahim Moore,Denver Broncos,1,2,0,0.0,1,1,0,0,Home,San Diego Chargers
Patrick Peterson,Arizona Cardinals,1,2,0,0.0,1,1,0,0,Home,St. Louis Rams
Brandian Ross,Oakland Raiders,1,5,0,0.0,0,0,1,0,Home,Kansas City Chiefs
Tramon Williams,Green Bay Packers,1,2,0,0.0,1,1,0,0,Home,Buffalo Bills
John Cyprien,Jacksonville Jaguars,1,4,5,0.0,1,0,0,0,Home,Baltimore Ravens
T.J. McDonald,St. Louis Rams,1,7,1,0.0,0,0,0,0,Away,Arizona Cardinals
Jeromy Miles,Baltimore Ravens,1,1,1,0.0,1,1,0,0,Away,Jacksonville Jaguars
E.J. Gaines,St. Louis Rams,1,7,0,0.0,0,0,0,0,Away,Arizona Cardinals
Kemal Ishmael,Atlanta Falcons,1,5,4,0.0,0,0,0,0,Away,Pittsburgh Steelers
Adam Jones,Cincinnati Bengals,1,1,0,0.0,1,1,0,0,Home,Cleveland Browns
Colin Jones,Carolina Panthers,1,2,0,0.0,2,0,1,0,Away,Tampa Bay Buccaneers
Jerraud Powers,Arizona Cardinals,1,5,2,0.0,1,0,0,0,Home,St. Louis Rams
Aaron Williams,Buffalo Bills,1,5,4,0.0,0,0,0,0,Away,Green Bay Packers
Bene Benwikere,Carolina Panthers,1,2,1,0.0,2,0,0,1,Away,Tampa Bay Buccaneers
Dashon Goldson,Tampa Bay Buccaneers,1,5,3,0.0,0,0,0,0,Home,Carolina Panthers
Kareem Jackson,Houston Texans,1,5,1,0.0,1,0,0,0,Home,Indianapolis Colts
Dawan Landry,New York Jets,1,6,1,0.0,0,0,0,0,Home,Tennessee Titans
Brock Vereen,Chicago Bears,1,3,1,0.0,0,0,1,0,Away,New Orleans Saints
