Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Sio Moore,Oakland Raiders,1,11,2,1.0,0,0,2,0,Home,New York Jets
Jerod Mayo,New England Patriots,1,10,2,1.0,0,0,0,1,Home,Miami Dolphins
DeAndre Levy,Detroit Lions,1,9,1,0.0,1,1,0,0,Away,New York Giants
Luke Kuechly,Carolina Panthers,1,7,2,1.0,0,0,1,0,Home,Tampa Bay Buccaneers
Emmanuel Lamur,Cincinnati Bengals,1,5,6,0.0,1,1,0,0,Home,Baltimore Ravens
Karlos Dansby,Cleveland Browns,1,5,1,0.0,2,1,0,0,Home,Pittsburgh Steelers
Paul Kruger,Cleveland Browns,1,4,1,2.0,0,0,0,0,Home,Pittsburgh Steelers
Jamie Collins,New England Patriots,1,8,0,0.0,1,0,1,0,Home,Miami Dolphins
Patrick Willis,San Francisco 49ers,1,6,0,0.0,1,1,0,0,Home,Dallas Cowboys
Paul Posluszny,Jacksonville Jaguars,1,11,1,0.0,0,0,0,0,Home,Philadelphia Eagles
Jeremiah Attaochu,San Diego Chargers,1,4,0,1.0,0,0,1,0,Home,Arizona Cardinals
Justin Houston,Kansas City Chiefs,1,3,0,2.0,0,0,0,0,Away,Tennessee Titans
Mychal Kendricks,Philadelphia Eagles,1,6,0,1.0,1,0,0,0,Away,Jacksonville Jaguars
Paul Worrilow,Atlanta Falcons,1,7,8,0.0,0,0,0,0,Away,New Orleans Saints
Miles Burris,Oakland Raiders,1,8,5,0.0,0,0,0,0,Home,New York Jets
Vontaze Burfict,Cincinnati Bengals,1,4,0,0.0,1,0,1,1,Home,Baltimore Ravens
Bruce Carter,Dallas Cowboys,1,4,2,1.0,1,0,0,0,Away,San Francisco 49ers
Trent Cole,Philadelphia Eagles,1,2,2,1.0,0,0,1,0,Away,Jacksonville Jaguars
Brandon Marshall,Denver Broncos,1,8,2,0.0,1,0,0,0,Away,Indianapolis Colts
Bobby Wagner,Seattle Seahawks,1,6,8,0.0,0,0,0,0,Away,Green Bay Packers
Lavonte David,Tampa Bay Buccaneers,1,9,1,0.0,0,0,0,0,Away,Carolina Panthers
Joplo Bartu,Atlanta Falcons,1,4,6,0.0,0,0,0,1,Away,New Orleans Saints
Larry Foote,Arizona Cardinals,1,8,0,0.0,1,0,0,0,Away,San Diego Chargers
Jarvis Jones,Pittsburgh Steelers,1,4,2,1.0,0,0,0,0,Away,Cleveland Browns
Wesley Woodyard,Tennessee Titans,1,5,0,1.0,0,0,0,0,Home,Kansas City Chiefs
Justin Durant,Dallas Cowboys,1,7,1,0.0,1,0,0,0,Away,San Francisco 49ers
Jerrell Freeman,Indianapolis Colts,1,4,3,0.0,0,0,1,0,Home,Denver Broncos
Nate Irving,Denver Broncos,1,4,1,1.0,0,0,0,0,Away,Indianapolis Colts
Curtis Lofton,New Orleans Saints,1,7,3,0.0,0,0,0,0,Home,Atlanta Falcons
Brooks Reed,Houston Texans,1,4,1,1.0,0,0,0,0,Away,Washington Redskins
Preston Brown,Buffalo Bills,1,5,2,0.0,0,0,0,1,Home,Chicago Bears
Josh Mauga,Kansas City Chiefs,1,8,0,0.0,0,0,0,0,Away,Tennessee Titans
Keenan Robinson,Washington Redskins,1,6,0,0.0,0,0,0,1,Home,Houston Texans
Brandon Spikes,Buffalo Bills,1,2,4,1.0,0,0,0,0,Home,Chicago Bears
Jason Worilds,Pittsburgh Steelers,1,3,2,1.0,0,0,0,0,Away,Cleveland Browns
Rolando McClain,Dallas Cowboys,1,7,1,0.0,0,0,0,0,Away,San Francisco 49ers
Willie Young,Chicago Bears,1,3,1,1.0,0,0,0,0,Away,Buffalo Bills
Mason Foster,Tampa Bay Buccaneers,1,5,4,0.0,0,0,0,0,Away,Carolina Panthers
David Hawthorne,New Orleans Saints,1,6,2,0.0,0,0,0,0,Home,Atlanta Falcons
Clay Matthews,Green Bay Packers,1,4,0,0.0,0,0,1,0,Home,Seattle Seahawks
C.J. Mosley,Baltimore Ravens,1,5,2,0.0,1,0,0,0,Away,Cincinnati Bengals
Stephen Tulloch,Detroit Lions,1,6,2,0.0,0,0,0,0,Away,New York Giants
Anthony Barr,Minnesota Vikings,1,6,1,0.0,0,0,0,0,Home,St. Louis Rams
David Harris,New York Jets,1,5,3,0.0,0,0,0,0,Away,Oakland Raiders
Ryan Shazier,Pittsburgh Steelers,1,5,1,0.0,1,0,0,0,Away,Cleveland Browns
Daryl Smith,Baltimore Ravens,1,4,5,0.0,0,0,0,0,Away,Cincinnati Bengals
A.J. Hawk,Green Bay Packers,1,4,4,0.0,0,0,0,0,Home,Seattle Seahawks
Manti Te'o,San Diego Chargers,1,6,0,0.0,0,0,0,0,Home,Arizona Cardinals
Erik Walden,Indianapolis Colts,1,1,2,1.0,0,0,0,0,Home,Denver Broncos
Jacquian Williams,New York Giants,1,5,2,0.0,0,0,0,0,Home,Detroit Lions
