Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Elvis Dumervil,Baltimore Ravens,1,3,1,3.5,0,0,1,0,Home,Miami Dolphins
Gerald Hodges,Minnesota Vikings,1,5,3,0.0,2,1,0,0,Away,New York Jets
Curtis Lofton,New Orleans Saints,1,11,6,0.0,0,0,1,0,Away,Carolina Panthers
Brandon Marshall,Denver Broncos,1,9,0,0.0,3,1,0,0,Away,Buffalo Bills
Jamie Collins,New England Patriots,1,8,1,2.0,0,0,0,0,Home,San Diego Chargers
Arthur Moats,Pittsburgh Steelers,1,3,1,2.0,0,0,1,1,Home,Cincinnati Bengals
Ryan Kerrigan,Washington Redskins,1,4,1,2.0,0,0,1,0,Away,St. Louis Rams
Justin Houston,Kansas City Chiefs,1,3,0,2.0,0,0,1,0,Home,Arizona Cardinals
Craig Robertson,Cleveland Browns,1,10,2,0.0,1,0,0,1,Away,Indianapolis Colts
Chris Borland,San Francisco 49ers,1,12,2,0.0,0,0,0,0,Home,Oakland Raiders
DeAndre Levy,Detroit Lions,1,4,1,2.0,0,0,0,0,Away,Tampa Bay Buccaneers
Mychal Kendricks,Philadelphia Eagles,1,7,4,0.0,0,0,1,0,Away,Seattle Seahawks
James Laurinaitis,St. Louis Rams,1,4,2,1.5,1,0,0,0,Home,Washington Redskins
Jameel McClain,New York Giants,1,8,0,1.0,0,0,0,0,Home,Tennessee Titans
Alex Okafor,Arizona Cardinals,1,2,0,1.0,1,1,0,0,Away,Kansas City Chiefs
Will Compton,Washington Redskins,1,9,5,0.0,0,0,0,0,Away,St. Louis Rams
C.J. Mosley,Baltimore Ravens,1,7,1,1.0,0,0,0,0,Home,Miami Dolphins
Vincent Rey,Cincinnati Bengals,1,6,9,0.0,1,0,0,0,Away,Pittsburgh Steelers
Terrell Suggs,Baltimore Ravens,1,4,2,1.5,0,0,0,0,Home,Miami Dolphins
Melvin Ingram,San Diego Chargers,1,5,1,1.0,1,0,0,0,Away,New England Patriots
Paul Kruger,Cleveland Browns,1,1,0,1.0,0,0,1,1,Away,Indianapolis Colts
Khalil Mack,Oakland Raiders,1,2,0,2.0,0,0,0,0,Away,San Francisco 49ers
Rolando McClain,Dallas Cowboys,1,10,0,0.0,0,0,0,0,Home,Chicago Bears
Brooks Reed,Houston Texans,1,5,0,1.0,1,0,0,0,Home,Jacksonville Jaguars
Perry Riley,Washington Redskins,1,9,1,0.0,0,0,0,0,Away,St. Louis Rams
Jerrell Freeman,Indianapolis Colts,1,7,2,0.0,1,0,0,0,Home,Cleveland Browns
Chad Greenway,Minnesota Vikings,1,7,4,0.0,0,0,0,0,Away,New York Jets
Manti Te'o,San Diego Chargers,1,1,2,0.0,2,1,0,0,Away,New England Patriots
Luke Kuechly,Carolina Panthers,1,6,1,0.0,2,0,0,0,Home,New Orleans Saints
Dan Skuta,San Francisco 49ers,1,4,1,1.0,0,0,0,0,Home,Oakland Raiders
Trent Cole,Philadelphia Eagles,1,7,2,0.0,0,0,0,0,Away,Seattle Seahawks
Kavell Conner,San Diego Chargers,1,7,2,0.0,0,0,0,0,Away,New England Patriots
Akeem Ayers,New England Patriots,1,1,1,0.0,1,1,0,0,Home,San Diego Chargers
Jonathan Casillas,New England Patriots,1,4,1,0.0,0,0,1,0,Home,San Diego Chargers
D'Qwell Jackson,Indianapolis Colts,1,6,3,0.0,0,0,0,0,Home,Cleveland Browns
Danny Lansanah,Tampa Bay Buccaneers,1,7,1,0.0,0,0,0,0,Home,Detroit Lions
David Harris,New York Jets,1,5,4,0.0,0,0,0,0,Home,Minnesota Vikings
Clay Matthews,Green Bay Packers,1,1,4,1.0,0,0,0,0,Away,Atlanta Falcons
Bobby Wagner,Seattle Seahawks,1,7,0,0.0,0,0,0,0,Home,Philadelphia Eagles
Jasper Brinkley,Minnesota Vikings,1,5,3,0.0,0,0,0,0,Away,New York Jets
Casey Matthews,Philadelphia Eagles,1,4,5,0.0,0,0,0,0,Away,Seattle Seahawks
Barkevious Mingo,Cleveland Browns,1,1,1,1.0,1,0,0,0,Away,Indianapolis Colts
Mike Mohamed,Houston Texans,1,4,3,0.0,1,0,0,0,Home,Jacksonville Jaguars
J.T. Thomas,Jacksonville Jaguars,1,5,1,0.0,1,0,0,0,Away,Houston Texans
Philip Wheeler,Miami Dolphins,1,6,1,0.0,0,0,0,0,Away,Baltimore Ravens
Jason Worilds,Pittsburgh Steelers,1,3,3,0.0,0,0,0,1,Home,Cincinnati Bengals
Sam Barrington,Green Bay Packers,1,5,2,0.0,0,0,0,0,Away,Atlanta Falcons
Jon Bostic,Chicago Bears,1,5,2,0.0,0,0,0,0,Away,Dallas Cowboys
Deone Bucannon,Arizona Cardinals,1,3,0,0.0,0,0,1,0,Away,Kansas City Chiefs
Von Miller,Denver Broncos,1,2,0,1.0,0,0,0,0,Away,Buffalo Bills
