Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Jamie Collins,New England Patriots,1,7,6,1.0,0,0,1,0,Home,Green Bay Packers
Justin Houston,Kansas City Chiefs,1,7,1,1.0,2,0,1,0,Away,Denver Broncos
Chris Borland,San Francisco 49ers,1,16,0,0.0,0,0,0,0,Away,Seattle Seahawks
Luke Kuechly,Carolina Panthers,1,7,2,2.0,0,0,0,0,Home,Minnesota Vikings
Nigel Bradham,Buffalo Bills,1,9,3,1.0,1,0,0,0,Away,Cleveland Browns
Danny Lansanah,Tampa Bay Buccaneers,1,13,1,0.0,0,0,0,0,Away,Cincinnati Bengals
Koa Misi,Miami Dolphins,1,6,7,1.0,0,0,0,0,Home,New York Jets
Jerrell Freeman,Indianapolis Colts,1,6,4,1.0,1,0,0,0,Away,Washington Redskins
David Harris,New York Jets,1,7,4,1.0,0,0,0,0,Away,Miami Dolphins
Erik Walden,Indianapolis Colts,1,2,0,2.0,0,0,1,0,Away,Washington Redskins
Jelani Jenkins,Miami Dolphins,1,8,8,0.0,0,0,0,0,Home,New York Jets
Ryan Kerrigan,Washington Redskins,1,5,0,1.0,0,0,1,0,Home,Indianapolis Colts
Jonathan Newsome,Indianapolis Colts,1,2,2,1.5,0,0,1,0,Away,Washington Redskins
Jameel McClain,New York Giants,1,6,3,1.0,0,0,0,0,Home,Jacksonville Jaguars
Daryl Smith,Baltimore Ravens,1,3,5,0.0,1,1,0,0,Away,San Diego Chargers
Jason Worilds,Pittsburgh Steelers,1,5,5,1.0,0,0,0,0,Away,New Orleans Saints
Dont'a Hightower,New England Patriots,1,4,6,1.0,0,0,0,0,Home,Green Bay Packers
Anthony Hitchens,Dallas Cowboys,1,10,2,0.0,0,0,0,0,Away,Philadelphia Eagles
DeAndre Levy,Detroit Lions,1,10,0,0.0,1,0,0,0,Away,Chicago Bears
J.T. Thomas,Jacksonville Jaguars,1,6,6,0.0,0,0,0,1,Away,New York Giants
Larry Foote,Arizona Cardinals,1,9,3,0.0,0,0,0,0,Home,Atlanta Falcons
Geno Hayes,Jacksonville Jaguars,1,2,3,1.0,0,0,1,0,Away,New York Giants
K.J. Wright,Seattle Seahawks,1,6,1,1.0,0,0,0,0,Home,San Francisco 49ers
Preston Brown,Buffalo Bills,1,7,4,0.0,1,0,0,0,Away,Cleveland Browns
David Hawthorne,New Orleans Saints,1,10,0,0.0,0,0,0,0,Home,Pittsburgh Steelers
Brandon Marshall,Denver Broncos,1,5,1,1.0,0,0,0,0,Home,Kansas City Chiefs
Von Miller,Denver Broncos,1,2,1,1.5,1,0,0,0,Home,Kansas City Chiefs
Bobby Wagner,Seattle Seahawks,1,9,1,0.0,0,0,0,0,Home,San Francisco 49ers
Jon Bostic,Chicago Bears,1,7,4,0.0,0,0,0,0,Home,Detroit Lions
Telvin Smith,Jacksonville Jaguars,1,8,2,0.0,0,0,0,0,Away,New York Giants
Ahmad Brooks,San Francisco 49ers,1,3,1,1.0,1,0,0,0,Away,Seattle Seahawks
Chad Greenway,Minnesota Vikings,1,5,5,0.0,1,0,0,0,Away,Carolina Panthers
D'Qwell Jackson,Indianapolis Colts,1,4,3,0.0,1,0,0,1,Away,Washington Redskins
Curtis Lofton,New Orleans Saints,1,7,3,0.0,0,0,0,0,Home,Pittsburgh Steelers
Christian Kirksey,Cleveland Browns,1,7,2,0.0,0,0,0,0,Home,Buffalo Bills
Craig Robertson,Cleveland Browns,1,5,6,0.0,0,0,0,0,Home,Buffalo Bills
Tahir Whitehead,Detroit Lions,1,7,1,0.0,0,0,0,0,Away,Chicago Bears
Lorenzo Alexander,Arizona Cardinals,1,3,0,1.0,0,0,0,0,Home,Atlanta Falcons
Jerry Hughes,Buffalo Bills,1,1,2,0.0,0,0,1,1,Away,Cleveland Browns
Jasper Brinkley,Minnesota Vikings,1,6,1,0.0,0,0,0,0,Away,Carolina Panthers
DeMario Davis,New York Jets,1,5,3,0.0,0,0,0,0,Away,Miami Dolphins
Mychal Kendricks,Philadelphia Eagles,1,6,1,0.0,0,0,0,0,Home,Dallas Cowboys
Rolando McClain,Dallas Cowboys,1,6,1,0.0,0,0,0,0,Away,Philadelphia Eagles
Sio Moore,Oakland Raiders,1,6,1,0.0,0,0,0,0,Home,St. Louis Rams
Alec Ogletree,St. Louis Rams,1,5,1,0.0,1,0,0,0,Away,Oakland Raiders
Terrell Suggs,Baltimore Ravens,1,2,1,1.0,0,0,0,0,Away,San Diego Chargers
Thomas Davis,Carolina Panthers,1,5,2,0.0,0,0,0,0,Home,Minnesota Vikings
James Harrison,Pittsburgh Steelers,1,5,2,0.0,0,0,0,0,Away,New Orleans Saints
Casey Matthews,Philadelphia Eagles,1,1,2,1.0,0,0,0,0,Home,Dallas Cowboys
Clay Matthews,Green Bay Packers,1,4,2,0.0,1,0,0,0,Away,New England Patriots
