Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Marcell Dareus,Buffalo Bills,1,5,0,3.0,0,0,1,0,Home,Detroit Lions
Abry Jones,Jacksonville Jaguars,1,4,0,2.0,0,0,1,0,Away,Pittsburgh Steelers
Connor Barwin,Philadelphia Eagles,1,3,1,2.0,1,0,0,0,Away,St. Louis Rams
Vinny Curry,Philadelphia Eagles,1,3,0,1.0,0,0,1,0,Away,St. Louis Rams
Kawann Short,Carolina Panthers,1,1,0,1.0,0,0,1,1,Away,Chicago Bears
Allen Bailey,Kansas City Chiefs,1,3,1,1.5,0,0,0,0,Home,San Francisco 49ers
Letroy Guion,Green Bay Packers,1,2,2,1.5,0,0,0,0,Away,Minnesota Vikings
Armonty Bryant,Cleveland Browns,1,3,3,1.0,0,0,0,0,Home,Tennessee Titans
Chris Clemons,Jacksonville Jaguars,1,4,1,1.0,0,0,0,0,Away,Pittsburgh Steelers
Mike Daniels,Green Bay Packers,1,2,1,1.5,0,0,0,0,Away,Minnesota Vikings
Charles Johnson,Carolina Panthers,1,1,1,1.0,1,0,0,1,Away,Chicago Bears
Frank Kearse,Washington Redskins,1,4,1,1.0,0,0,0,0,Away,Seattle Seahawks
Sheldon Richardson,New York Jets,1,4,1,1.0,0,0,0,0,Home,San Diego Chargers
Calais Campbell,Arizona Cardinals,1,2,0,0.0,1,1,0,0,Home,Denver Broncos
Johnathan Hankins,New York Giants,1,2,2,1.0,1,0,0,0,Away,Atlanta Falcons
Haloti Ngata,Baltimore Ravens,1,1,0,0.0,2,1,0,0,Home,Indianapolis Colts
Wes Horton,Carolina Panthers,1,3,1,1.0,0,0,0,0,Away,Chicago Bears
Jabaal Sheard,Cleveland Browns,1,2,1,1.0,1,0,0,0,Home,Tennessee Titans
DeMarcus Ware,Denver Broncos,1,3,0,1.0,0,0,0,0,Away,Arizona Cardinals
Mario Williams,Buffalo Bills,1,3,0,1.0,0,0,0,0,Home,Detroit Lions
Damon Harrison,New York Jets,1,5,3,0.0,0,0,0,0,Home,San Diego Chargers
Stephen Paea,Chicago Bears,1,1,3,1.0,0,0,0,0,Home,Carolina Panthers
Muhammad Wilkerson,New York Jets,1,5,3,0.0,0,0,0,0,Home,San Diego Chargers
Robert Geathers,Cincinnati Bengals,1,1,2,1.0,0,0,0,0,Home,New England Patriots
Brandon Graham,Philadelphia Eagles,1,3,0,0.0,0,0,1,0,Away,St. Louis Rams
George Johnson,Detroit Lions,1,2,0,1.0,0,0,0,0,Away,Buffalo Bills
Chris Jones,New England Patriots,1,1,2,1.0,0,0,0,0,Away,Cincinnati Bengals
Jared Allen,Chicago Bears,1,2,5,0.0,1,0,0,0,Home,Carolina Panthers
Leger Douzable,New York Jets,1,5,1,0.0,0,0,0,0,Home,San Diego Chargers
Sharrif Floyd,Minnesota Vikings,1,1,1,1.0,0,0,0,0,Home,Green Bay Packers
Everson Griffen,Minnesota Vikings,1,1,1,1.0,0,0,0,0,Home,Green Bay Packers
Domata Peko,Cincinnati Bengals,1,3,5,0.0,0,0,0,0,Home,New England Patriots
Cory Redding,Indianapolis Colts,1,1,1,1.0,0,0,0,0,Away,Baltimore Ravens
Justin Smith,San Francisco 49ers,1,2,1,0.0,0,0,1,0,Away,Kansas City Chiefs
William Gholston,Tampa Bay Buccaneers,1,3,2,0.0,1,0,0,0,Home,New Orleans Saints
Wallace Gilberry,Cincinnati Bengals,1,3,4,0.0,0,0,0,0,Home,New England Patriots
Sean Lissemore,San Diego Chargers,1,1,0,1.0,0,0,0,0,Away,New York Jets
Ricardo Mathews,San Diego Chargers,1,2,0,0.0,0,0,1,0,Away,New York Jets
Frostee Rucker,Arizona Cardinals,1,1,0,1.0,0,0,0,0,Home,Denver Broncos
Cedric Thornton,Philadelphia Eagles,1,0,2,0.0,0,0,0,2,Away,St. Louis Rams
Osi Umenyiora,Atlanta Falcons,1,1,0,1.0,0,0,0,0,Home,New York Giants
Jason Pierre-Paul,New York Giants,1,2,3,0.0,1,0,0,0,Away,Atlanta Falcons
Dontari Poe,Kansas City Chiefs,1,2,1,0.5,0,0,0,0,Home,San Francisco 49ers
Kevin Williams,Seattle Seahawks,1,2,3,0.0,1,0,0,0,Home,Washington Redskins
Kroy Biermann,Atlanta Falcons,1,3,2,0.0,0,0,0,0,Home,New York Giants
Dwan Edwards,Carolina Panthers,1,1,2,0.5,0,0,0,0,Away,Chicago Bears
Cameron Jordan,New Orleans Saints,1,4,0,0.0,0,0,0,0,Away,Tampa Bay Buccaneers
J.J. Watt,Houston Texans,1,4,0,0.0,0,0,0,0,Home,Dallas Cowboys
Al Woods,Tennessee Titans,1,4,0,0.0,0,0,0,0,Away,Cleveland Browns
Carlos Dunlap,Cincinnati Bengals,1,2,3,0.0,0,0,0,0,Home,New England Patriots
