Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Leodis McKelvin,Buffalo Bills,1,4,0,0.0,2,2,0,0,Away,Minnesota Vikings
Tashaun Gipson,Cleveland Browns,1,3,1,0.0,2,2,0,0,Home,Jacksonville Jaguars
Robert Alford,Atlanta Falcons,1,2,0,0.0,2,2,0,0,Home,Baltimore Ravens
Prince Amukamara,New York Giants,1,7,0,0.0,2,1,0,0,Home,Dallas Cowboys
Reshad Jones,Miami Dolphins,1,7,0,0.0,2,1,0,0,Home,Chicago Bears
James Ihedigbo,Detroit Lions,1,7,1,1.0,0,0,0,1,Away,New Orleans Saints
Robert Blanton,Minnesota Vikings,1,4,2,0.0,1,1,0,1,Home,Buffalo Bills
Michael Griffin,Tennessee Titans,1,6,4,1.0,0,0,0,0,Home,Washington Redskins
Charles Woodson,Oakland Raiders,1,5,2,0.0,1,1,0,0,Away,Arizona Cardinals
Glover Quin,Detroit Lions,1,5,1,0.0,1,1,0,0,Away,New Orleans Saints
Eric Weddle,San Diego Chargers,1,10,3,0.0,0,0,0,0,Away,Kansas City Chiefs
Bashaud Breeland,Washington Redskins,1,5,0,0.0,1,1,0,0,Away,Tennessee Titans
Cortland Finnegan,Miami Dolphins,1,4,0,0.0,4,0,1,0,Home,Chicago Bears
Barry Church,Dallas Cowboys,1,6,2,0.0,0,0,1,0,Away,New York Giants
Marcus Gilchrist,San Diego Chargers,1,5,2,1.0,0,0,0,0,Away,Kansas City Chiefs
Keenan Lewis,New Orleans Saints,1,3,0,0.0,2,1,0,0,Home,Detroit Lions
Buster Skrine,Cleveland Browns,1,3,0,0.0,2,1,0,0,Home,Jacksonville Jaguars
Usama Young,Oakland Raiders,1,5,0,1.0,1,0,0,0,Away,Arizona Cardinals
Corey White,New Orleans Saints,1,5,1,1.0,0,0,0,0,Home,Detroit Lions
Casey Hayward,Green Bay Packers,1,3,0,0.0,1,1,0,0,Away,Carolina Panthers
Janoris Jenkins,St. Louis Rams,1,7,2,0.0,1,0,0,0,Away,Seattle Seahawks
Mike Mitchell,Pittsburgh Steelers,1,6,0,0.0,0,0,1,0,Away,Houston Texans
Ha'Sean Clinton-Dix,Green Bay Packers,1,8,1,0.0,0,0,0,0,Away,Carolina Panthers
Adam Jones,Cincinnati Bengals,1,3,2,0.0,2,0,0,1,Home,Indianapolis Colts
Harrison Smith,Minnesota Vikings,1,5,0,0.0,0,0,1,0,Home,Buffalo Bills
Aqib Talib,Denver Broncos,1,2,0,0.0,1,1,0,0,Away,San Francisco 49ers
Darius Slay,Detroit Lions,1,5,1,0.0,2,0,0,0,Away,New Orleans Saints
Kenny Vaccaro,New Orleans Saints,1,1,1,0.0,1,1,0,0,Home,Detroit Lions
Shareece Wright,San Diego Chargers,1,7,1,0.0,0,0,0,0,Away,Kansas City Chiefs
Kurt Coleman,Kansas City Chiefs,1,1,0,0.0,1,1,0,0,Home,San Diego Chargers
Vontae Davis,Indianapolis Colts,1,3,0,0.0,4,0,0,0,Away,Cincinnati Bengals
Louis Delmas,Miami Dolphins,1,3,0,1.0,0,0,0,0,Home,Chicago Bears
E.J. Gaines,St. Louis Rams,1,6,0,0.0,1,0,0,0,Away,Seattle Seahawks
Lamarcus Joyner,St. Louis Rams,1,7,0,0.0,0,0,0,0,Away,Seattle Seahawks
Richard Marshall,San Diego Chargers,1,6,2,0.0,0,0,0,0,Away,Kansas City Chiefs
Reggie Nelson,Cincinnati Bengals,1,5,4,0.0,0,0,0,0,Home,Indianapolis Colts
Da'Norris Searcy,Buffalo Bills,1,3,4,0.5,0,0,0,0,Away,Minnesota Vikings
Blidi Wreh-Wilson,Tennessee Titans,1,5,2,0.0,1,0,0,0,Home,Washington Redskins
Kam Chancellor,Seattle Seahawks,1,6,1,0.0,0,0,0,0,Home,St. Louis Rams
Tim Jennings,Chicago Bears,1,5,1,0.0,1,0,0,0,Away,Miami Dolphins
Calvin Pryor,New York Jets,1,5,3,0.0,0,0,0,0,Home,New England Patriots
Bradley Roby,Denver Broncos,1,6,1,0.0,0,0,0,0,Away,San Francisco 49ers
Lardarius Webb,Baltimore Ravens,1,5,1,0.0,1,0,0,0,Away,Atlanta Falcons
Morgan Burnett,Green Bay Packers,1,5,2,0.0,0,0,0,0,Away,Carolina Panthers
Rafael Bush,New Orleans Saints,1,5,0,0.0,1,0,0,0,Home,Detroit Lions
Patrick Chung,New England Patriots,1,4,4,0.0,0,0,0,0,Away,New York Jets
Jamell Fleming,Kansas City Chiefs,1,6,0,0.0,0,0,0,0,Home,San Diego Chargers
Duke Williams,Buffalo Bills,1,5,2,0.0,0,0,0,0,Away,Minnesota Vikings
Husain Abdullah,Kansas City Chiefs,1,5,1,0.0,0,0,0,0,Home,San Diego Chargers
Terrence Brooks,Baltimore Ravens,1,5,1,0.0,0,0,0,0,Away,Atlanta Falcons
