Player,Team,G,RushingAtt,RushingYard,RushingTD,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,Home or Away,Opponent,Week
Shane Vereen,New England Patriots,1,1,18,0,4,4,59,0,Home,Indianapolis Colts,11
Ryan Mathews,San Diego Chargers,1,16,70,0,1,1,5,0,Away,Oakland Raiders,11
Bryce Brown,Buffalo Bills,1,6,14,0,10,7,57,0,Home,Miami Dolphins,11
Rashad Jennings,New York Giants,1,18,59,0,7,4,8,0,Away,San Francisco 49ers,11
Andre Ellington,Arizona Cardinals,1,19,42,0,4,4,24,0,Away,Detroit Lions,11
Latavius Murray,Oakland Raiders,1,4,43,0,4,3,16,0,Home,San Diego Chargers,11
Jerick McKinnon,Minnesota Vikings,1,8,38,0,7,4,20,0,Home,Chicago Bears,11
Jonathan Grimes,Houston Texans,1,13,54,0,0,0,0,0,Home,Cleveland Browns,11
Robert Hughes,Arizona Cardinals,1,1,2,0,1,1,49,0,Away,Detroit Lions,11
Anthony Dixon,Buffalo Bills,1,10,35,0,2,2,13,0,Home,Miami Dolphins,11
Steven Jackson,Atlanta Falcons,1,17,41,0,3,2,6,0,Home,Carolina Panthers,11
Charles Sims,Tampa Bay Buccaneers,1,13,36,0,4,3,8,0,Home,Washington Redskins,11
Darren Sproles,Philadelphia Eagles,1,2,21,0,6,2,23,0,Home,Green Bay Packers,11
Branden Oliver,San Diego Chargers,1,13,36,0,3,1,3,0,Away,Oakland Raiders,11
Jonathan Stewart,Carolina Panthers,1,7,24,0,3,3,15,0,Away,Atlanta Falcons,11
Benny Cunningham,St. Louis Rams,1,2,7,0,4,4,31,0,Away,Denver Broncos,11
Damien Williams,Miami Dolphins,1,0,0,0,3,2,38,0,Away,Buffalo Bills,11
DeAngelo Williams,Carolina Panthers,1,10,41,0,1,1,-3,0,Away,Atlanta Falcons,11
Rex Burkhead,Cincinnati Bengals,1,2,1,0,3,3,36,0,Home,New Orleans Saints,11
De'Anthony Thomas,Kansas City Chiefs,1,3,22,0,1,1,10,0,Away,Seattle Seahawks,11
Travaris Cadet,New Orleans Saints,1,1,0,0,5,4,31,0,Away,Cincinnati Bengals,11
Carlos Hyde,San Francisco 49ers,1,9,25,0,1,1,5,0,Home,New York Giants,11
Devonta Freeman,Atlanta Falcons,1,6,28,0,0,0,0,0,Home,Carolina Panthers,11
Theo Riddick,Detroit Lions,1,2,2,0,6,3,24,0,Home,Arizona Cardinals,11
James Starks,Green Bay Packers,1,8,9,0,2,2,17,0,Away,Philadelphia Eagles,11
Silas Redd,Washington Redskins,1,4,16,0,3,2,9,0,Away,Tampa Bay Buccaneers,11
Daniel Thomas,Miami Dolphins,1,5,23,0,0,0,0,0,Away,Buffalo Bills,11
Dexter McCluster,Tennessee Titans,1,1,5,0,2,1,17,0,Away,Pittsburgh Steelers,11
Darren McFadden,Oakland Raiders,1,8,21,0,3,0,0,0,Home,San Diego Chargers,11
Cedric Peerman,Cincinnati Bengals,1,2,21,0,0,0,0,0,Home,New Orleans Saints,11
Trent Richardson,Indianapolis Colts,1,7,0,0,1,1,21,0,Away,New England Patriots,11
Bruce Miller,San Francisco 49ers,1,0,0,0,2,2,16,0,Home,New York Giants,11
Brian Leonard,New Orleans Saints,1,0,0,0,1,1,15,0,Away,Cincinnati Bengals,11
Matt Asiata,Minnesota Vikings,1,1,2,0,5,3,12,0,Home,Chicago Bears,11
Patrick DiMarco,Atlanta Falcons,1,0,0,0,2,2,14,0,Home,Carolina Panthers,11
Anthony Sherman,Kansas City Chiefs,1,0,0,0,1,1,13,0,Away,Seattle Seahawks,11
Jacquizz Rodgers,Atlanta Falcons,1,2,4,0,4,3,8,0,Home,Carolina Panthers,11
Terrance West,Cleveland Browns,1,5,12,0,0,0,0,0,Away,Houston Texans,11
Ahmad Bradshaw,Indianapolis Colts,1,7,4,0,5,4,7,0,Away,New England Patriots,11
Robert Turbin,Seattle Seahawks,1,4,11,0,0,0,0,0,Home,Kansas City Chiefs,11
Fozzy Whittaker,Carolina Panthers,1,3,11,0,1,0,0,0,Away,Atlanta Falcons,11
Stepfan Taylor,Arizona Cardinals,1,2,6,0,1,1,4,0,Away,Detroit Lions,11
Shonn Greene,Tennessee Titans,1,3,6,0,0,0,0,0,Away,Pittsburgh Steelers,11
Maurice Jones-Drew,Oakland Raiders,1,4,6,0,0,0,0,0,Home,San Diego Chargers,11
Andre Williams,New York Giants,1,2,2,0,2,1,4,0,Away,San Francisco 49ers,11
Erik Lorig,New Orleans Saints,1,0,0,0,4,4,5,0,Away,Cincinnati Bengals,11
Juwan Thompson,Denver Broncos,1,0,0,0,1,1,5,0,Home,St. Louis Rams,11
Jackie Battle,Tennessee Titans,1,0,0,0,2,2,4,0,Away,Pittsburgh Steelers,11
Donald Brown,San Diego Chargers,1,1,0,0,2,1,4,0,Away,Oakland Raiders,11
Henry Hynoski,New York Giants,1,1,4,0,0,0,0,0,Away,San Francisco 49ers,11
Bobby Rainey,Tampa Bay Buccaneers,1,5,4,0,1,0,0,0,Home,Washington Redskins,11
Darrel Young,Washington Redskins,1,0,0,0,1,1,4,0,Away,Tampa Bay Buccaneers,11
Jed Collins,Detroit Lions,1,2,3,0,0,0,0,0,Home,Arizona Cardinals,11
Jerome Felton,Minnesota Vikings,1,1,3,0,0,0,0,0,Home,Chicago Bears,11
John Kuhn,Green Bay Packers,1,1,3,0,0,0,0,0,Away,Philadelphia Eagles,11
Antone Smith,Atlanta Falcons,1,0,0,0,1,1,3,0,Home,Carolina Panthers,11
Ray Agnew,Cleveland Browns,1,0,0,0,1,0,0,0,Away,Houston Texans,11
Montee Ball,Denver Broncos,1,0,0,0,2,0,0,0,Home,St. Louis Rams,11
James Develin,New England Patriots,1,0,0,0,1,0,0,0,Home,Indianapolis Colts,11
Chris Polk,Philadelphia Eagles,1,3,0,0,0,0,0,0,Home,Green Bay Packers,11
Marcus Thigpen,Tampa Bay Buccaneers,1,0,0,0,0,0,0,0,Home,Washington Redskins,11
Christine Michael,Seattle Seahawks,1,1,-2,0,0,0,0,0,Home,Kansas City Chiefs,11
Marcel Reece,Oakland Raiders,1,1,1,0,3,2,-4,0,Home,San Diego Chargers,11
Dri Archer,Pittsburgh Steelers,1,0,0,0,1,1,-5,0,Home,Tennessee Titans,11
Ben Tate,Cleveland Browns,1,2,-9,0,1,0,0,0,Away,Houston Texans,11
