Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Bruce Carter,Dallas Cowboys,1,9,3,0.0,1,1,0,0,Home,St. Louis Rams
Jelani Jenkins,Miami Dolphins,1,11,4,1.5,0,0,1,0,Away,Kansas City Chiefs
D'Qwell Jackson,Indianapolis Colts,1,10,0,1.0,0,0,1,0,Home,Jacksonville Jaguars
Danny Lansanah,Tampa Bay Buccaneers,1,4,0,0.0,1,1,0,0,Home,Atlanta Falcons
DeMario Davis,New York Jets,1,7,5,0.5,1,0,0,1,Away,Chicago Bears
Alec Ogletree,St. Louis Rams,1,10,0,0.0,0,0,1,0,Away,Dallas Cowboys
Brian Cushing,Houston Texans,1,8,9,0.0,0,0,0,0,Home,New York Giants
Lavonte David,Tampa Bay Buccaneers,1,7,1,0.0,0,0,1,1,Home,Atlanta Falcons
Anthony Hitchens,Dallas Cowboys,1,10,3,0.0,1,0,0,0,Home,St. Louis Rams
Jameel McClain,New York Giants,1,9,2,0.5,0,0,0,0,Away,Houston Texans
Jon Bostic,Chicago Bears,1,6,7,0.0,2,0,0,0,Home,New York Jets
Tamba Hali,Kansas City Chiefs,1,4,1,1.0,0,0,1,0,Home,Miami Dolphins
David Harris,New York Jets,1,4,1,1.0,0,0,1,0,Away,Chicago Bears
DeAndre Levy,Detroit Lions,1,9,1,0.0,2,0,0,0,Away,Green Bay Packers
Julius Peppers,Green Bay Packers,1,2,0,1.0,0,0,1,1,Home,Detroit Lions
Luke Kuechly,Carolina Panthers,1,7,7,0.0,0,0,0,0,Away,Pittsburgh Steelers
Jason Trusnik,Miami Dolphins,1,7,2,0.0,0,0,0,1,Away,Kansas City Chiefs
Junior Galette,New Orleans Saints,1,4,3,1.0,0,0,0,0,Away,Minnesota Vikings
Michael Wilhoite,San Francisco 49ers,1,5,1,0.0,1,0,1,0,Home,Arizona Cardinals
Von Miller,Denver Broncos,1,3,4,1.0,0,0,0,0,Home,Seattle Seahawks
Paul Posluszny,Jacksonville Jaguars,1,7,4,0.0,0,0,0,0,Away,Indianapolis Colts
Courtney Upshaw,Baltimore Ravens,1,3,2,1.0,1,0,0,0,Home,Cleveland Browns
K.J. Wright,Seattle Seahawks,1,6,2,0.0,0,0,0,1,Away,Denver Broncos
Anthony Barr,Minnesota Vikings,1,2,3,1.0,1,0,0,0,Home,New Orleans Saints
Nigel Bradham,Buffalo Bills,1,4,9,0.0,0,0,0,0,Away,San Diego Chargers
Jarvis Jones,Pittsburgh Steelers,1,1,1,1.0,0,0,1,0,Home,Carolina Panthers
James Laurinaitis,St. Louis Rams,1,8,1,0.0,0,0,0,0,Away,Dallas Cowboys
Brandon Marshall,Denver Broncos,1,5,7,0.0,0,0,0,0,Home,Seattle Seahawks
D.J. Williams,Chicago Bears,1,8,1,0.0,0,0,0,0,Home,New York Jets
Paul Worrilow,Atlanta Falcons,1,5,1,0.0,0,0,1,0,Away,Tampa Bay Buccaneers
Justin Houston,Kansas City Chiefs,1,3,0,1.0,1,0,0,0,Home,Miami Dolphins
Jamari Lattimore,Green Bay Packers,1,7,2,0.0,0,0,0,0,Home,Detroit Lions
Preston Brown,Buffalo Bills,1,4,7,0.0,0,0,0,0,Away,San Diego Chargers
Geno Hayes,Jacksonville Jaguars,1,7,1,0.0,0,0,0,0,Away,Indianapolis Colts
Nate Irving,Denver Broncos,1,2,11,0.0,0,0,0,0,Home,Seattle Seahawks
Curtis Lofton,New Orleans Saints,1,7,1,0.0,0,0,0,0,Away,Minnesota Vikings
Manti Te'o,San Diego Chargers,1,5,5,0.0,0,0,0,0,Home,Buffalo Bills
Bobby Wagner,Seattle Seahawks,1,4,7,0.0,0,0,0,0,Away,Denver Broncos
Erik Walden,Indianapolis Colts,1,3,1,1.0,0,0,0,0,Home,Jacksonville Jaguars
Jarret Johnson,San Diego Chargers,1,6,2,0.0,0,0,0,0,Home,Buffalo Bills
Jerod Mayo,New England Patriots,1,3,8,0.0,0,0,0,0,Away,Oakland Raiders
Kyle Wilber,Dallas Cowboys,1,5,4,0.0,0,0,0,0,Home,St. Louis Rams
Wesley Woodyard,Tennessee Titans,1,5,4,0.0,0,0,0,0,Home,Cincinnati Bengals
Donald Butler,San Diego Chargers,1,4,5,0.0,0,0,0,0,Home,Buffalo Bills
Gerald Hodges,Minnesota Vikings,1,6,1,0.0,0,0,0,0,Home,New Orleans Saints
Willie Young,Chicago Bears,1,1,3,1.0,0,0,0,0,Home,New York Jets
Dane Fletcher,Tampa Bay Buccaneers,1,2,2,0.5,1,0,0,0,Home,Atlanta Falcons
A.J. Hawk,Green Bay Packers,1,5,2,0.0,0,0,0,0,Home,Detroit Lions
Arthur Moats,Pittsburgh Steelers,1,2,0,1.0,0,0,0,0,Home,Carolina Panthers
Stephen Tulloch,Detroit Lions,1,2,0,1.0,0,0,0,0,Away,Green Bay Packers
