Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Roman Harper,Carolina Panthers,1,6,0,0.0,1,1,0,0,Home,Atlanta Falcons
Dwayne Gratz,Jacksonville Jaguars,1,3,1,0.0,3,1,0,0,Home,Houston Texans
Craig Dahl,San Francisco 49ers,1,10,0,0.0,1,1,0,0,Away,Arizona Cardinals
Mike Harris,New York Giants,1,10,0,0.0,1,1,0,0,Away,Philadelphia Eagles
Brice McCain,Pittsburgh Steelers,1,3,0,0.0,2,2,0,0,Away,Cincinnati Bengals
Earl Thomas,Seattle Seahawks,1,11,1,0.0,0,0,1,0,Away,St. Louis Rams
Tre Boston,Carolina Panthers,1,2,0,0.0,1,1,0,0,Home,Atlanta Falcons
Kurt Coleman,Kansas City Chiefs,1,2,0,0.0,2,2,0,0,Away,San Diego Chargers
Bradley McDougald,Tampa Bay Buccaneers,1,4,0,0.0,3,1,0,0,Away,New Orleans Saints
Antwon Blake,Pittsburgh Steelers,1,6,1,0.0,0,0,1,1,Away,Cincinnati Bengals
Chris Culliver,San Francisco 49ers,1,3,0,0.0,3,1,0,0,Away,Arizona Cardinals
Nate Allen,Philadelphia Eagles,1,4,1,0.0,1,1,0,0,Home,New York Giants
Jahleel Addae,San Diego Chargers,1,6,2,0.0,0,0,1,0,Home,Kansas City Chiefs
Malcolm Jenkins,Philadelphia Eagles,1,7,1,0.0,2,0,0,0,Home,New York Giants
Reshad Jones,Miami Dolphins,1,6,1,0.0,0,0,1,0,Away,New York Jets
Marcus Roberson,St. Louis Rams,1,3,1,0.0,1,1,0,0,Home,Seattle Seahawks
Jamarca Sanford,New Orleans Saints,1,9,1,0.0,0,0,0,0,Home,Tampa Bay Buccaneers
Bashaud Breeland,Washington Redskins,1,8,2,0.0,0,0,0,0,Away,Dallas Cowboys
Morgan Burnett,Green Bay Packers,1,5,2,0.0,1,0,0,1,Away,Detroit Lions
John Cyprien,Jacksonville Jaguars,1,7,4,0.0,0,0,0,0,Home,Houston Texans
Ryan Mundy,Chicago Bears,1,7,4,0.0,0,0,0,0,Home,Minnesota Vikings
Reggie Nelson,Cincinnati Bengals,1,3,0,0.0,1,1,0,0,Home,Pittsburgh Steelers
Ron Brooks,Buffalo Bills,1,8,1,0.0,0,0,0,0,Home,New England Patriots
D.J. Hayden,Oakland Raiders,1,4,3,0.0,3,0,0,0,Home,Denver Broncos
Leonard Johnson,Tampa Bay Buccaneers,1,2,1,0.0,1,1,0,0,Away,New Orleans Saints
Keenan Lewis,New Orleans Saints,1,2,0,0.0,1,1,0,0,Home,Tampa Bay Buccaneers
Antrel Rolle,New York Giants,1,8,0,0.0,0,0,0,0,Away,Philadelphia Eagles
Keith Tandy,Tampa Bay Buccaneers,1,2,0,0.0,1,1,0,0,Away,New Orleans Saints
Jimmy Wilson,Miami Dolphins,1,7,0,0.0,1,0,0,0,Away,New York Jets
Vontae Davis,Indianapolis Colts,1,2,1,0.0,0,0,1,1,Home,Tennessee Titans
Glover Quin,Detroit Lions,1,7,1,0.0,0,0,0,0,Home,Green Bay Packers
Aqib Talib,Denver Broncos,1,3,1,1.0,0,0,0,0,Away,Oakland Raiders
J.J. Wilcox,Dallas Cowboys,1,5,1,0.0,0,0,0,1,Home,Washington Redskins
Josh Bush,Denver Broncos,1,1,0,0.0,1,1,0,0,Away,Oakland Raiders
Antonio Cromartie,Arizona Cardinals,1,7,0,0.0,0,0,0,0,Home,San Francisco 49ers
Michael Griffin,Tennessee Titans,1,5,2,0.0,1,0,0,0,Away,Indianapolis Colts
Kemal Ishmael,Atlanta Falcons,1,7,0,0.0,0,0,0,0,Away,Carolina Panthers
Lamarcus Joyner,St. Louis Rams,1,2,2,1.0,0,0,0,0,Home,Seattle Seahawks
T.J. McDonald,St. Louis Rams,1,3,4,0.0,0,0,0,1,Home,Seattle Seahawks
Keith McGill,Oakland Raiders,1,5,0,0.0,0,0,0,1,Home,Denver Broncos
Brandian Ross,Oakland Raiders,1,4,4,0.0,1,0,0,0,Home,Denver Broncos
Andrew Sendejo,Minnesota Vikings,1,5,4,0.0,0,0,0,0,Away,Chicago Bears
Coty Sensabaugh,Tennessee Titans,1,3,2,0.0,3,0,0,0,Away,Indianapolis Colts
Lardarius Webb,Baltimore Ravens,1,1,0,0.0,1,1,0,0,Away,Cleveland Browns
Cary Williams,Philadelphia Eagles,1,5,0,0.0,2,0,0,0,Home,New York Giants
Will Allen,Pittsburgh Steelers,1,6,1,0.0,0,0,0,0,Away,Cincinnati Bengals
Kam Chancellor,Seattle Seahawks,1,4,3,0.0,1,0,0,0,Away,St. Louis Rams
Barry Church,Dallas Cowboys,1,5,3,0.0,0,0,0,0,Home,Washington Redskins
Kyle Fuller,Chicago Bears,1,0,1,0.0,1,1,0,0,Home,Minnesota Vikings
Joe Haden,Cleveland Browns,1,3,1,0.0,3,0,0,0,Home,Baltimore Ravens
