Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Danny Lansanah,Tampa Bay Buccaneers,1,7,3,0.0,2,1,0,0,Home,New Orleans Saints
C.J. Mosley,Baltimore Ravens,1,8,7,0.0,1,1,0,0,Home,Indianapolis Colts
Jerry Hughes,Buffalo Bills,1,4,1,2.0,0,0,1,0,Home,Detroit Lions
Julius Peppers,Green Bay Packers,1,0,3,0.5,1,1,0,0,Away,Minnesota Vikings
Paul Posluszny,Jacksonville Jaguars,1,9,3,1.0,1,0,0,0,Away,Pittsburgh Steelers
Calvin Pace,New York Jets,1,6,0,2.0,0,0,0,0,Home,San Diego Chargers
Bjoern Werner,Indianapolis Colts,1,4,2,2.0,1,0,0,0,Away,Baltimore Ravens
Lavonte David,Tampa Bay Buccaneers,1,10,4,0.0,1,0,0,0,Home,New Orleans Saints
James-Michael Johnson,Kansas City Chiefs,1,9,2,0.0,0,0,1,0,Home,San Francisco 49ers
Luke Kuechly,Carolina Panthers,1,11,4,0.0,0,0,0,0,Away,Chicago Bears
Jacquian Williams,New York Giants,1,10,4,0.0,1,0,0,0,Away,Atlanta Falcons
DeAndre Levy,Detroit Lions,1,12,1,0.0,0,0,0,0,Away,Buffalo Bills
Bobby Wagner,Seattle Seahawks,1,5,3,1.0,2,0,0,0,Home,Washington Redskins
Paul Worrilow,Atlanta Falcons,1,9,5,0.0,0,0,0,0,Home,New York Giants
Brian Cushing,Houston Texans,1,5,3,1.0,0,0,0,0,Home,Dallas Cowboys
Alec Ogletree,St. Louis Rams,1,7,1,0.0,0,0,1,0,Home,Philadelphia Eagles
Nick Perry,Green Bay Packers,1,2,1,2.0,0,0,0,0,Away,Minnesota Vikings
Prince Shembo,Atlanta Falcons,1,7,7,0.0,0,0,0,0,Home,New York Giants
Willie Young,Chicago Bears,1,2,3,1.0,0,0,1,0,Home,Carolina Panthers
Jamari Lattimore,Green Bay Packers,1,3,2,0.0,1,1,0,0,Away,Minnesota Vikings
Josh Mauga,Kansas City Chiefs,1,10,0,0.0,0,0,0,0,Home,San Francisco 49ers
Lance Briggs,Chicago Bears,1,1,3,0.0,2,1,0,0,Home,Carolina Panthers
David Harris,New York Jets,1,8,2,0.0,0,0,0,0,Home,San Diego Chargers
Trent Cole,Philadelphia Eagles,1,1,1,1.0,0,0,1,0,Away,St. Louis Rams
Von Miller,Denver Broncos,1,2,1,1.5,0,0,0,0,Away,Arizona Cardinals
Perry Riley,Washington Redskins,1,7,3,0.0,0,0,0,0,Away,Seattle Seahawks
Avery Williamson,Tennessee Titans,1,6,1,0.0,2,0,0,0,Away,Cleveland Browns
K.J. Wright,Seattle Seahawks,1,4,1,0.0,1,0,1,0,Home,Washington Redskins
A.J. Hawk,Green Bay Packers,1,3,4,0.5,1,0,0,0,Away,Minnesota Vikings
Justin Houston,Kansas City Chiefs,1,4,0,1.0,0,0,0,0,Home,San Francisco 49ers
Patrick Willis,San Francisco 49ers,1,6,2,0.0,1,0,0,0,Away,Kansas City Chiefs
Ryan Kerrigan,Washington Redskins,1,2,3,1.0,0,0,0,0,Away,Seattle Seahawks
Emmanuel Lamur,Cincinnati Bengals,1,4,3,0.0,2,0,0,0,Home,New England Patriots
Jameel McClain,New York Giants,1,4,3,0.0,2,0,0,0,Away,Atlanta Falcons
DeMeco Ryans,Philadelphia Eagles,1,7,1,0.0,0,0,0,0,Away,St. Louis Rams
Donald Butler,San Diego Chargers,1,3,0,1.0,0,0,0,0,Away,New York Jets
Thomas Davis,Carolina Panthers,1,6,2,0.0,0,0,0,0,Away,Chicago Bears
Junior Galette,New Orleans Saints,1,2,0,1.0,1,0,0,0,Away,Tampa Bay Buccaneers
Rey Maualuga,Cincinnati Bengals,1,5,4,0.0,0,0,0,0,Home,New England Patriots
Ashlee Palmer,Detroit Lions,1,2,0,1.0,1,0,0,0,Away,Buffalo Bills
Brandon Spikes,Buffalo Bills,1,6,0,0.0,1,0,0,0,Home,Detroit Lions
Lawrence Timmons,Pittsburgh Steelers,1,7,0,0.0,0,0,0,0,Home,Jacksonville Jaguars
Pernell McPhee,Baltimore Ravens,1,2,1,1.0,0,0,0,0,Home,Indianapolis Colts
Danny Trevathan,Denver Broncos,1,6,1,0.0,0,0,0,0,Away,Arizona Cardinals
Justin Tuggle,Houston Texans,1,4,1,0.0,0,0,0,1,Home,Dallas Cowboys
Deone Bucannon,Arizona Cardinals,1,6,0,0.0,0,0,0,0,Home,Denver Broncos
Karlos Dansby,Cleveland Browns,1,4,4,0.0,0,0,0,0,Home,Tennessee Titans
Justin Durant,Dallas Cowboys,1,6,0,0.0,0,0,0,0,Away,Houston Texans
Jerrell Freeman,Indianapolis Colts,1,5,2,0.0,0,0,0,0,Away,Baltimore Ravens
James Laurinaitis,St. Louis Rams,1,6,0,0.0,0,0,0,0,Home,Philadelphia Eagles
