Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Kenbrell Thompkins,Oakland Raiders,1,3,2,47,0,0,0,0,Home,San Diego Chargers,11
Harry Douglas,Atlanta Falcons,1,4,4,46,0,0,0,0,Home,Carolina Panthers,11
Jerricho Cotchery,Carolina Panthers,1,4,2,43,0,0,0,0,Away,Atlanta Falcons,11
Devin Hester,Atlanta Falcons,1,3,3,34,0,1,9,0,Home,Carolina Panthers,11
Vincent Jackson,Tampa Bay Buccaneers,1,4,3,43,0,0,0,0,Home,Washington Redskins,11
Eddie Royal,San Diego Chargers,1,3,2,27,0,1,15,0,Away,Oakland Raiders,11
Riley Cooper,Philadelphia Eagles,1,6,4,39,0,0,0,0,Home,Green Bay Packers,11
Mike Wallace,Miami Dolphins,1,7,4,38,0,0,0,0,Away,Buffalo Bills,11
DeSean Jackson,Washington Redskins,1,6,4,35,0,1,2,0,Away,Tampa Bay Buccaneers,11
James Jones,Oakland Raiders,1,5,2,35,0,0,0,0,Home,San Diego Chargers,11
Sammy Watkins,Buffalo Bills,1,7,3,32,0,1,3,0,Home,Miami Dolphins,11
Larry Fitzgerald,Arizona Cardinals,1,4,2,33,0,0,0,0,Away,Detroit Lions,11
Miles Austin,Cleveland Browns,1,8,3,31,0,0,0,0,Away,Houston Texans,11
Andre Caldwell,Denver Broncos,1,4,3,31,0,0,0,0,Home,St. Louis Rams,11
Wes Welker,Denver Broncos,1,6,4,28,0,0,0,0,Home,St. Louis Rams,11
Damaris Johnson,Houston Texans,1,8,5,21,0,1,6,0,Home,Cleveland Browns,11
Cordarrelle Patterson,Minnesota Vikings,1,3,2,24,0,1,3,0,Home,Chicago Bears,11
Stedman Bailey,St. Louis Rams,1,3,3,26,0,0,0,0,Away,Denver Broncos,11
T.Y. Hilton,Indianapolis Colts,1,7,3,24,0,0,0,0,Away,New England Patriots,11
Paul Richardson,Seattle Seahawks,1,4,3,24,0,0,0,0,Home,Kansas City Chiefs,11
Travis Benjamin,Cleveland Browns,1,3,1,23,0,0,0,0,Away,Houston Texans,11
Mohamed Sanu,Cincinnati Bengals,1,6,3,23,0,0,0,0,Home,New Orleans Saints,11
Tavon Austin,St. Louis Rams,1,4,2,10,0,2,11,0,Away,Denver Broncos,11
Andre Roberts,Washington Redskins,1,2,2,21,0,0,0,0,Away,Tampa Bay Buccaneers,11
Andre Holmes,Oakland Raiders,1,6,2,19,0,0,0,0,Home,San Diego Chargers,11
Dwayne Bowe,Kansas City Chiefs,1,4,2,18,0,0,0,0,Away,Seattle Seahawks,11
Brice Butler,Oakland Raiders,1,3,1,15,0,0,0,0,Home,San Diego Chargers,11
Lance Moore,Pittsburgh Steelers,1,1,1,15,0,0,0,0,Home,Tennessee Titans,11
Robert Woods,Buffalo Bills,1,5,2,15,0,0,0,0,Home,Miami Dolphins,11
Danny Amendola,New England Patriots,1,2,2,13,0,0,0,0,Home,Indianapolis Colts,11
Martavis Bryant,Pittsburgh Steelers,1,5,2,11,0,0,0,0,Home,Tennessee Titans,11
Marquess Wilson,Chicago Bears,1,4,2,11,0,0,0,0,Away,Minnesota Vikings,11
Preston Parker,New York Giants,1,2,1,9,0,0,0,0,Away,San Francisco 49ers,11
Steve Johnson,San Francisco 49ers,1,1,1,8,0,0,0,0,Home,New York Giants,11
James Wright,Cincinnati Bengals,1,1,1,8,0,0,0,0,Home,New Orleans Saints,11
Joe Morgan,New Orleans Saints,1,1,1,7,0,0,0,0,Away,Cincinnati Bengals,11
Jeremy Ross,Detroit Lions,1,1,1,7,0,0,0,0,Home,Arizona Cardinals,11
Pierre Garcon,Washington Redskins,1,2,1,6,0,0,0,0,Away,Tampa Bay Buccaneers,11
Keshawn Martin,Houston Texans,1,1,1,6,0,0,0,0,Home,Cleveland Browns,11
Markus Wheaton,Pittsburgh Steelers,1,5,1,6,0,0,0,0,Home,Tennessee Titans,11
Derek Hagan,Tennessee Titans,1,1,1,5,0,0,0,0,Away,Pittsburgh Steelers,11
Jaron Brown,Arizona Cardinals,1,2,1,4,0,0,0,0,Away,Detroit Lions,11
Greg Jennings,Minnesota Vikings,1,2,1,4,0,0,0,0,Home,Chicago Bears,11
Jarrett Boykin,Green Bay Packers,1,1,0,0,0,0,0,0,Away,Philadelphia Eagles,11
Leonard Hankerson,Washington Redskins,1,1,0,0,0,0,0,0,Away,Tampa Bay Buccaneers,11
Josh Huff,Philadelphia Eagles,1,2,0,0,0,0,0,0,Home,Green Bay Packers,11
Brandon Lloyd,San Francisco 49ers,1,2,0,0,0,0,0,0,Home,New York Giants,11
Rishard Matthews,Miami Dolphins,1,1,0,0,0,0,0,0,Away,Buffalo Bills,11
Donte Moncrief,Indianapolis Colts,1,1,0,0,0,0,0,0,Away,New England Patriots,11
Louis Murphy,Tampa Bay Buccaneers,1,3,0,0,0,0,0,0,Home,Washington Redskins,11
Brian Tyms,New England Patriots,1,2,0,0,0,0,0,0,Home,Indianapolis Colts,11
Mike Williams,Buffalo Bills,1,1,0,0,0,0,0,0,Home,Miami Dolphins,11
Jarius Wright,Minnesota Vikings,1,1,0,0,0,0,0,0,Home,Chicago Bears,11
