Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Kyle Fuller,Chicago Bears,1,6,1,0.0,2,1,2,0,Home,New York Jets
Kam Chancellor,Seattle Seahawks,1,6,3,0.0,2,1,1,0,Away,Denver Broncos
Janoris Jenkins,St. Louis Rams,1,5,0,0.0,1,1,0,0,Away,Dallas Cowboys
Greg Toler,Indianapolis Colts,1,4,0,0.0,2,1,0,0,Home,Jacksonville Jaguars
Kemal Ishmael,Atlanta Falcons,1,4,1,0.0,1,1,0,0,Away,Tampa Bay Buccaneers
Kendrick Lewis,Houston Texans,1,11,1,0.0,0,0,1,0,Home,New York Giants
Ryan Mundy,Chicago Bears,1,2,0,0.0,1,1,0,0,Home,New York Jets
Tony Jefferson,Arizona Cardinals,1,8,2,1.0,0,0,0,0,Away,San Francisco 49ers
Antonio Allen,New York Jets,1,9,1,0.0,2,0,0,0,Away,Chicago Bears
Prince Amukamara,New York Giants,1,4,1,0.0,2,1,0,0,Away,Houston Texans
Aaron Williams,Buffalo Bills,1,9,5,0.0,0,0,0,0,Away,San Diego Chargers
Bradley Fletcher,Philadelphia Eagles,1,9,0,0.0,2,0,0,0,Away,Washington Redskins
Davon House,Green Bay Packers,1,5,0,0.0,1,1,0,0,Home,Detroit Lions
Byron Maxwell,Seattle Seahawks,1,9,2,0.0,1,0,0,0,Away,Denver Broncos
Reggie Nelson,Cincinnati Bengals,1,3,3,0.0,1,1,0,0,Away,Tennessee Titans
Eric Weddle,San Diego Chargers,1,9,1,0.0,1,0,0,0,Home,Buffalo Bills
Tashaun Gipson,Cleveland Browns,1,3,2,0.0,1,1,0,0,Away,Baltimore Ravens
Malcolm Jenkins,Philadelphia Eagles,1,2,2,0.0,2,1,0,0,Away,Washington Redskins
Dominique Rodgers-Cromartie,New York Giants,1,3,0,0.0,2,1,0,0,Away,Houston Texans
T.J. Ward,Denver Broncos,1,4,4,1.0,0,0,0,0,Home,Seattle Seahawks
Trumaine McBride,New York Giants,1,5,1,1.0,0,0,0,0,Away,Houston Texans
Antrel Rolle,New York Giants,1,3,1,0.0,1,1,0,0,Away,Houston Texans
Morris Claiborne,Dallas Cowboys,1,3,0,0.0,1,1,0,0,Home,St. Louis Rams
Brent Grimes,Miami Dolphins,1,6,0,0.0,0,0,1,0,Away,Kansas City Chiefs
DeAngelo Hall,Washington Redskins,1,3,2,0.0,0,0,1,1,Home,Philadelphia Eagles
Mark Barron,Tampa Bay Buccaneers,1,6,1,0.0,0,0,0,1,Home,Atlanta Falcons
Robert Blanton,Minnesota Vikings,1,7,3,0.0,0,0,0,0,Home,New Orleans Saints
Tyvon Branch,Oakland Raiders,1,7,3,0.0,0,0,0,0,Home,New England Patriots
Chris Harris,Denver Broncos,1,2,1,0.0,1,1,0,0,Home,Seattle Seahawks
George Iloka,Cincinnati Bengals,1,7,1,0.0,1,0,0,0,Away,Tennessee Titans
LaRon Landry,Indianapolis Colts,1,4,1,1.0,0,0,0,0,Home,Jacksonville Jaguars
George Wilson,Tennessee Titans,1,2,1,0.0,1,1,0,0,Home,Cincinnati Bengals
Vontae Davis,Indianapolis Colts,1,2,0,0.0,1,1,0,0,Home,Jacksonville Jaguars
Rashad Johnson,Arizona Cardinals,1,8,0,0.0,0,0,0,0,Away,San Francisco 49ers
Cortez Allen,Pittsburgh Steelers,1,6,1,0.0,1,0,0,0,Home,Carolina Panthers
Danny McCray,Chicago Bears,1,5,5,0.0,0,0,0,0,Home,New York Jets
Ha'Sean Clinton-Dix,Green Bay Packers,1,1,0,0.0,1,1,0,0,Home,Detroit Lions
Leonard Johnson,Tampa Bay Buccaneers,1,3,2,0.0,0,0,1,0,Home,Atlanta Falcons
Johnathan Joseph,Houston Texans,1,5,0,0.0,0,0,0,1,Home,New York Giants
Nate Allen,Philadelphia Eagles,1,6,1,0.0,0,0,0,0,Away,Washington Redskins
Isaiah Frey,Chicago Bears,1,3,1,0.0,0,0,1,0,Home,New York Jets
Dwayne Gratz,Jacksonville Jaguars,1,6,1,0.0,0,0,0,0,Away,Indianapolis Colts
Dawan Landry,New York Jets,1,5,3,0.0,0,0,0,0,Away,Chicago Bears
Christopher Owens,Kansas City Chiefs,1,2,1,0.5,2,0,0,0,Home,Miami Dolphins
Aqib Talib,Denver Broncos,1,5,1,0.0,1,0,0,0,Home,Seattle Seahawks
Tramon Williams,Green Bay Packers,1,4,3,0.0,1,0,0,0,Home,Detroit Lions
Jimmy Wilson,Miami Dolphins,1,6,1,0.0,0,0,0,0,Away,Kansas City Chiefs
Husain Abdullah,Kansas City Chiefs,1,5,0,0.0,1,0,0,0,Home,Miami Dolphins
Bashaud Breeland,Washington Redskins,1,3,0,0.0,0,0,1,0,Home,Philadelphia Eagles
Antoine Cason,Carolina Panthers,1,5,2,0.0,0,0,0,0,Away,Pittsburgh Steelers
