Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Corey Liuget,San Diego Chargers,1,5,1,1.0,0,0,1,0,Home,Buffalo Bills
J.J. Watt,Houston Texans,1,5,2,1.0,1,0,0,0,Home,New York Giants
Dontari Poe,Kansas City Chiefs,1,3,1,1.5,1,0,0,0,Home,Miami Dolphins
Carlos Dunlap,Cincinnati Bengals,1,6,0,1.0,0,0,0,0,Away,Tennessee Titans
Muhammad Wilkerson,New York Jets,1,3,2,1.5,0,0,0,0,Away,Chicago Bears
Robert Geathers,Cincinnati Bengals,1,1,2,0.0,1,1,0,0,Away,Tennessee Titans
Jared Odrick,Miami Dolphins,1,1,0,1.0,0,0,1,0,Away,Kansas City Chiefs
Corey Peters,Atlanta Falcons,1,4,0,1.0,0,0,0,0,Away,Tampa Bay Buccaneers
Vince Wilfork,New England Patriots,1,1,2,0.0,1,1,0,0,Away,Oakland Raiders
Stansly Maponga,Atlanta Falcons,1,1,0,1.0,0,0,0,1,Away,Tampa Bay Buccaneers
Stephen Paea,Chicago Bears,1,1,2,1.0,1,0,0,0,Home,New York Jets
Jason Pierre-Paul,New York Giants,1,5,2,0.0,1,0,0,0,Away,Houston Texans
Kendall Reyes,San Diego Chargers,1,2,2,1.0,0,0,0,0,Home,Buffalo Bills
Derrick Shelby,Miami Dolphins,1,1,0,1.0,0,0,0,1,Away,Kansas City Chiefs
Justin Tuck,Oakland Raiders,1,2,2,1.0,0,0,0,0,Home,New England Patriots
Bennie Logan,Philadelphia Eagles,1,6,1,0.0,0,0,0,0,Away,Washington Redskins
Mike Neal,Green Bay Packers,1,2,1,1.0,0,0,0,0,Home,Detroit Lions
Sheldon Richardson,New York Jets,1,1,1,1.0,1,0,0,0,Away,Chicago Bears
Olivier Vernon,Miami Dolphins,1,2,1,1.0,0,0,0,0,Away,Kansas City Chiefs
Andre Branch,Jacksonville Jaguars,1,2,0,1.0,0,0,0,0,Away,Indianapolis Colts
Cameron Jordan,New Orleans Saints,1,2,0,1.0,0,0,0,0,Away,Minnesota Vikings
Sen'Derrick Marks,Jacksonville Jaguars,1,2,0,1.0,0,0,0,0,Away,Indianapolis Colts
Steve McLendon,Pittsburgh Steelers,1,2,0,1.0,0,0,0,0,Home,Carolina Panthers
Haloti Ngata,Baltimore Ravens,1,4,2,0.0,1,0,0,0,Home,Cleveland Browns
Kelcy Quarles,Indianapolis Colts,1,1,0,1.0,1,0,0,0,Home,Jacksonville Jaguars
Ian Williams,San Francisco 49ers,1,5,0,0.0,1,0,0,0,Home,Arizona Cardinals
C.J. Wilson,Oakland Raiders,1,2,0,1.0,0,0,0,0,Home,New England Patriots
Mario Addison,Carolina Panthers,1,1,1,1.0,0,0,0,0,Away,Pittsburgh Steelers
Ego Ferguson,Chicago Bears,1,1,1,1.0,0,0,0,0,Home,New York Jets
Johnathan Hankins,New York Giants,1,1,3,0.5,1,0,0,0,Away,Houston Texans
Ndamukong Suh,Detroit Lions,1,1,1,1.0,0,0,0,0,Away,Green Bay Packers
DeMarcus Ware,Denver Broncos,1,1,1,1.0,0,0,0,0,Home,Seattle Seahawks
Jared Allen,Chicago Bears,1,3,4,0.0,0,0,0,0,Home,New York Jets
Nick Fairley,Detroit Lions,1,2,0,0.0,0,0,1,0,Away,Green Bay Packers
Brandon Graham,Philadelphia Eagles,1,2,0,0.0,0,0,1,0,Away,Washington Redskins
O'Brien Schofield,Seattle Seahawks,1,1,0,1.0,0,0,0,0,Away,Denver Broncos
Tim Jamison,Houston Texans,1,4,1,0.0,0,0,0,0,Home,New York Giants
Cullen Jenkins,New York Giants,1,3,1,0.0,1,0,0,0,Away,Houston Texans
George Johnson,Detroit Lions,1,4,1,0.0,0,0,0,0,Away,Green Bay Packers
Clinton McDonald,Tampa Bay Buccaneers,1,4,1,0.0,0,0,0,0,Home,Atlanta Falcons
Mario Williams,Buffalo Bills,1,4,1,0.0,0,0,0,0,Away,San Diego Chargers
Calais Campbell,Arizona Cardinals,1,4,0,0.0,0,0,0,0,Away,San Francisco 49ers
Marcell Dareus,Buffalo Bills,1,3,2,0.0,0,0,0,0,Away,San Diego Chargers
Malliciah Goodman,Atlanta Falcons,1,1,0,0.0,0,0,1,0,Away,Tampa Bay Buccaneers
Rob Ninkovich,New England Patriots,1,2,4,0.0,0,0,0,0,Away,Oakland Raiders
Akeem Spence,Tampa Bay Buccaneers,1,1,2,0.5,0,0,0,0,Home,Atlanta Falcons
Cedric Thornton,Philadelphia Eagles,1,4,0,0.0,0,0,0,0,Away,Washington Redskins
Kyle Williams,Buffalo Bills,1,4,0,0.0,0,0,0,0,Away,San Diego Chargers
Chris Canty,Baltimore Ravens,1,2,1,0.0,1,0,0,0,Home,Cleveland Browns
Jared Crick,Houston Texans,1,2,3,0.0,0,0,0,0,Home,New York Giants
