Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Cameron Wake,Miami Dolphins,1,3,0,2.0,0,0,2,0,Away,New England Patriots
Justin Smith,San Francisco 49ers,1,4,2,2.0,0,0,0,0,Home,Dallas Cowboys
Ryan Davis,Jacksonville Jaguars,1,2,0,2.0,0,0,0,1,Home,Philadelphia Eagles
Gerald McCoy,Tampa Bay Buccaneers,1,8,0,1.0,0,0,0,0,Away,Carolina Panthers
Everson Griffen,Minnesota Vikings,1,3,0,2.0,0,0,0,0,Home,St. Louis Rams
Chris Clemons,Jacksonville Jaguars,1,3,1,1.0,0,0,1,0,Home,Philadelphia Eagles
Wallace Gilberry,Cincinnati Bengals,1,3,1,1.5,1,0,0,0,Home,Baltimore Ravens
Greg Hardy,Carolina Panthers,1,3,1,1.0,0,0,1,0,Home,Tampa Bay Buccaneers
Jason Hatcher,Washington Redskins,1,4,1,1.0,1,0,0,0,Home,Houston Texans
J.J. Watt,Houston Texans,1,2,1,1.0,1,0,0,1,Away,Washington Redskins
Andre Branch,Jacksonville Jaguars,1,2,0,1.0,0,0,1,0,Home,Philadelphia Eagles
Thomas Johnson,Minnesota Vikings,1,2,0,1.0,0,0,1,0,Home,St. Louis Rams
Linval Joseph,Minnesota Vikings,1,5,0,1.0,0,0,0,0,Home,St. Louis Rams
George Johnson,Detroit Lions,1,2,1,1.5,0,0,0,0,Away,New York Giants
Corey Liuget,San Diego Chargers,1,4,1,1.0,0,0,0,0,Home,Arizona Cardinals
Sen'Derrick Marks,Jacksonville Jaguars,1,4,1,1.0,0,0,0,0,Home,Philadelphia Eagles
Michael Bennett,Seattle Seahawks,1,1,0,1.0,0,0,1,0,Away,Green Bay Packers
Fletcher Cox,Philadelphia Eagles,1,6,0,0.0,0,0,0,1,Away,Jacksonville Jaguars
Cameron Heyward,Pittsburgh Steelers,1,3,1,1.0,0,0,0,0,Away,Cleveland Browns
DeMarcus Ware,Denver Broncos,1,1,1,1.5,0,0,0,0,Away,Indianapolis Colts
Jabaal Sheard,Cleveland Browns,1,3,0,1.0,0,0,0,0,Home,Pittsburgh Steelers
Olivier Vernon,Miami Dolphins,1,3,0,1.0,0,0,0,0,Away,New England Patriots
Carlos Dunlap,Cincinnati Bengals,1,2,1,1.0,0,0,0,0,Home,Baltimore Ravens
Kyle Williams,Buffalo Bills,1,0,1,0.0,1,1,0,0,Home,Chicago Bears
Cliff Avril,Seattle Seahawks,1,2,0,1.0,0,0,0,0,Away,Green Bay Packers
Jason Babin,New York Jets,1,2,0,1.0,0,0,0,0,Away,Oakland Raiders
Allen Bailey,Kansas City Chiefs,1,2,0,1.0,0,0,0,0,Away,Tennessee Titans
Sammie Lee Hill,Tennessee Titans,1,2,0,1.0,0,0,0,0,Home,Kansas City Chiefs
Sealver Siliga,New England Patriots,1,6,0,0.0,0,0,0,0,Home,Miami Dolphins
Mario Williams,Buffalo Bills,1,2,0,1.0,0,0,0,0,Home,Chicago Bears
Dontari Poe,Kansas City Chiefs,1,5,1,0.0,0,0,0,0,Away,Tennessee Titans
O'Brien Schofield,Seattle Seahawks,1,1,1,1.0,0,0,0,0,Away,Green Bay Packers
Robert Ayers,New York Giants,1,1,0,1.0,0,0,0,0,Home,Detroit Lions
Dwan Edwards,Carolina Panthers,1,1,0,1.0,0,0,0,0,Home,Tampa Bay Buccaneers
Karl Klug,Tennessee Titans,1,1,0,1.0,0,0,0,0,Home,Kansas City Chiefs
Rob Ninkovich,New England Patriots,1,5,0,0.0,0,0,0,0,Home,Miami Dolphins
Tyrunn Walker,New Orleans Saints,1,1,0,1.0,0,0,0,0,Home,Atlanta Falcons
Vance Walker,Kansas City Chiefs,1,1,0,1.0,0,0,0,0,Away,Tennessee Titans
Kroy Biermann,Atlanta Falcons,1,3,3,0.0,0,0,0,0,Away,New Orleans Saints
Mike Daniels,Green Bay Packers,1,3,3,0.0,0,0,0,0,Home,Seattle Seahawks
Johnathan Hankins,New York Giants,1,4,1,0.0,0,0,0,0,Home,Detroit Lions
Michael Johnson,Tampa Bay Buccaneers,1,3,3,0.0,0,0,0,0,Away,Carolina Panthers
Datone Jones,Green Bay Packers,1,4,1,0.0,0,0,0,0,Home,Seattle Seahawks
Jay Ratliff,Chicago Bears,1,4,1,0.0,0,0,0,0,Away,Buffalo Bills
Quinton Coples,New York Jets,1,1,0,0.0,0,0,1,0,Away,Oakland Raiders
Aaron Donald,St. Louis Rams,1,4,0,0.0,0,0,0,0,Away,Minnesota Vikings
Arthur Jones,Indianapolis Colts,1,4,0,0.0,0,0,0,0,Home,Denver Broncos
Justin Tuck,Oakland Raiders,1,3,2,0.0,0,0,0,0,Home,New York Jets
Muhammad Wilkerson,New York Jets,1,1,2,0.0,2,0,0,0,Away,Oakland Raiders
Jared Crick,Houston Texans,1,3,1,0.0,0,0,0,0,Away,Washington Redskins
