Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Hakeem Nicks,Indianapolis Colts,1,5,5,36,1,0,0,0,Home,Denver Broncos,1
James Jones,Oakland Raiders,1,3,3,34,1,0,0,0,Home,New York Jets,1
Andre Johnson,Houston Texans,1,9,6,93,0,0,0,0,Away,Washington Redskins,1
Travis Benjamin,Cleveland Browns,1,3,2,20,1,1,10,0,Home,Pittsburgh Steelers,1
John Brown,Arizona Cardinals,1,5,2,29,1,0,0,0,Away,San Diego Chargers,1
Emmanuel Sanders,Denver Broncos,1,9,6,77,0,1,11,0,Away,Indianapolis Colts,1
Andrew Hawkins,Cleveland Browns,1,10,8,87,0,0,0,0,Home,Pittsburgh Steelers,1
Donnie Avery,Kansas City Chiefs,1,13,7,84,0,0,0,0,Away,Tennessee Titans,1
Jordy Nelson,Green Bay Packers,1,14,9,83,0,0,0,0,Home,Seattle Seahawks,1
Chris Owusu,Tampa Bay Buccaneers,1,2,2,20,1,0,0,0,Away,Carolina Panthers,1
Robert Woods,Buffalo Bills,1,6,4,78,0,0,0,0,Home,Chicago Bears,1
Pierre Garcon,Washington Redskins,1,12,10,77,0,0,0,0,Home,Houston Texans,1
Eric Decker,New York Jets,1,6,5,74,0,0,0,0,Away,Oakland Raiders,1
Alshon Jeffery,Chicago Bears,1,6,5,71,0,0,0,0,Away,Buffalo Bills,1
Harry Douglas,Atlanta Falcons,1,7,6,69,0,0,0,0,Away,New Orleans Saints,1
Dwayne Harris,Dallas Cowboys,1,2,1,56,0,1,9,0,Away,San Francisco 49ers,1
Justin Hunter,Tennessee Titans,1,8,3,63,0,0,0,0,Home,Kansas City Chiefs,1
Marqise Lee,Jacksonville Jaguars,1,10,6,62,0,0,0,0,Home,Philadelphia Eagles,1
Nate Washington,Tennessee Titans,1,6,4,59,0,0,0,0,Home,Kansas City Chiefs,1
Dez Bryant,Dallas Cowboys,1,6,4,55,0,0,0,0,Away,San Francisco 49ers,1
DeSean Jackson,Washington Redskins,1,9,8,62,0,1,-9,0,Home,Houston Texans,1
Torrey Smith,Baltimore Ravens,1,7,3,50,0,0,0,0,Away,Cincinnati Bengals,1
Demaryius Thomas,Denver Broncos,1,11,4,48,0,0,0,0,Away,Indianapolis Colts,1
Cole Beasley,Dallas Cowboys,1,5,4,42,0,0,0,0,Away,San Francisco 49ers,1
T.Y. Hilton,Indianapolis Colts,1,11,5,41,0,0,0,0,Home,Denver Broncos,1
Mohamed Sanu,Cincinnati Bengals,1,5,4,36,0,1,4,0,Home,Baltimore Ravens,1
Tavon Austin,St. Louis Rams,1,3,3,34,0,3,5,0,Away,Minnesota Vikings,1
Justin Brown,Pittsburgh Steelers,1,4,3,38,0,0,0,0,Away,Cleveland Browns,1
Jeremy Kerley,New York Jets,1,5,5,38,0,0,0,0,Away,Oakland Raiders,1
Keenan Allen,San Diego Chargers,1,9,5,37,0,0,0,0,Home,Arizona Cardinals,1
Mike Evans,Tampa Bay Buccaneers,1,9,5,37,0,0,0,0,Away,Carolina Panthers,1
Jordan Matthews,Philadelphia Eagles,1,4,2,37,0,0,0,0,Away,Jacksonville Jaguars,1
Kenbrell Thompkins,New England Patriots,1,10,5,37,0,0,0,0,Home,Miami Dolphins,1
Mike Brown,Jacksonville Jaguars,1,5,3,36,0,0,0,0,Home,Philadelphia Eagles,1
Vincent Jackson,Tampa Bay Buccaneers,1,9,4,36,0,0,0,0,Away,Carolina Panthers,1
Mike Williams,Buffalo Bills,1,3,2,36,0,0,0,0,Home,Chicago Bears,1
Chris Givens,St. Louis Rams,1,3,2,30,0,1,4,0,Away,Minnesota Vikings,1
Steve Johnson,San Francisco 49ers,1,2,2,33,0,0,0,0,Home,Dallas Cowboys,1
Jerricho Cotchery,Carolina Panthers,1,4,4,32,0,0,0,0,Home,Tampa Bay Buccaneers,1
Sammy Watkins,Buffalo Bills,1,4,3,31,0,0,0,0,Home,Chicago Bears,1
Kamar Aiken,Baltimore Ravens,1,4,4,30,0,0,0,0,Away,Cincinnati Bengals,1
Riley Cooper,Philadelphia Eagles,1,7,4,29,0,0,0,0,Away,Jacksonville Jaguars,1
Ted Ginn Jr.,Arizona Cardinals,1,3,2,29,0,0,0,0,Away,San Diego Chargers,1
Brian Hartline,Miami Dolphins,1,4,2,26,0,0,0,0,Away,New England Patriots,1
Michael Crabtree,San Francisco 49ers,1,4,2,25,0,0,0,0,Home,Dallas Cowboys,1
Jarius Wright,Minnesota Vikings,1,3,2,25,0,0,0,0,Home,St. Louis Rams,1
Victor Cruz,New York Giants,1,6,2,24,0,0,0,0,Home,Detroit Lions,1
Jerrel Jernigan,New York Giants,1,7,4,25,0,1,-2,0,Home,Detroit Lions,1
Larry Fitzgerald,Arizona Cardinals,1,4,1,22,0,0,0,0,Away,San Diego Chargers,1
Frankie Hammond Jr.,Kansas City Chiefs,1,2,1,22,0,0,0,0,Away,Tennessee Titans,1
Andre Roberts,Washington Redskins,1,3,1,22,0,0,0,0,Home,Houston Texans,1
Santonio Holmes,Chicago Bears,1,5,2,21,0,0,0,0,Away,Buffalo Bills,1
Miles Austin,Cleveland Browns,1,3,2,20,0,0,0,0,Home,Pittsburgh Steelers,1
Eddie Royal,San Diego Chargers,1,6,1,20,0,2,-1,0,Home,Arizona Cardinals,1
Brandon Tate,Cincinnati Bengals,1,6,4,19,0,0,0,0,Home,Baltimore Ravens,1
Devin Street,Dallas Cowboys,1,3,2,18,0,0,0,0,Away,San Francisco 49ers,1
David Nelson,New York Jets,1,1,1,17,0,0,0,0,Away,Oakland Raiders,1
Danny Amendola,New England Patriots,1,5,3,16,0,0,0,0,Home,Miami Dolphins,1
Andre Caldwell,Denver Broncos,1,5,2,16,0,0,0,0,Away,Indianapolis Colts,1
Jacoby Jones,Baltimore Ravens,1,7,2,16,0,0,0,0,Away,Cincinnati Bengals,1
Doug Baldwin,Seattle Seahawks,1,5,3,14,0,0,0,0,Away,Green Bay Packers,1
Taylor Gabriel,Cleveland Browns,1,6,2,13,0,0,0,0,Home,Pittsburgh Steelers,1
Jeff Maehl,Philadelphia Eagles,1,1,1,12,0,0,0,0,Away,Jacksonville Jaguars,1
Greg Salas,New York Jets,1,2,1,12,0,0,0,0,Away,Oakland Raiders,1
Brandon Gibson,Miami Dolphins,1,1,1,9,0,0,0,0,Away,New England Patriots,1
Derek Hagan,Tennessee Titans,1,1,1,9,0,0,0,0,Home,Kansas City Chiefs,1
Donte Moncrief,Indianapolis Colts,1,1,1,9,0,0,0,0,Home,Denver Broncos,1
Josh Morgan,Chicago Bears,1,3,1,9,0,0,0,0,Away,Buffalo Bills,1
Jermaine Kearse,Seattle Seahawks,1,3,1,8,0,0,0,0,Away,Green Bay Packers,1
Denarius Moore,Oakland Raiders,1,8,2,8,0,0,0,0,Home,New York Jets,1
Micheal Spurlock,Chicago Bears,1,3,1,8,0,0,0,0,Away,Buffalo Bills,1
Jaron Brown,Arizona Cardinals,1,1,1,6,0,0,0,0,Away,San Diego Chargers,1
Damaris Johnson,Houston Texans,1,3,1,1,0,0,0,0,Away,Washington Redskins,1
Rueben Randle,New York Giants,1,3,2,1,0,0,0,0,Home,Detroit Lions,1
Jason Avant,Carolina Panthers,1,1,1,0,0,0,0,0,Home,Tampa Bay Buccaneers,1
Kenny Britt,St. Louis Rams,1,3,0,0,0,0,0,0,Away,Minnesota Vikings,1
Marlon Brown,Baltimore Ravens,1,1,0,0,0,0,0,0,Away,Cincinnati Bengals,1
Marquise Goodwin,Buffalo Bills,1,1,0,0,0,0,0,0,Home,Chicago Bears,1
Junior Hemingway,Kansas City Chiefs,1,2,0,0,0,0,0,0,Away,Tennessee Titans,1
Brandon LaFell,New England Patriots,1,6,0,0,0,0,0,0,Home,Miami Dolphins,1
Jarvis Landry,Miami Dolphins,1,1,0,0,0,0,0,0,Away,New England Patriots,1
Brandon Lloyd,San Francisco 49ers,1,1,0,0,0,0,0,0,Home,Dallas Cowboys,1
Robert Meachem,New Orleans Saints,1,2,0,0,0,0,0,0,Home,Atlanta Falcons,1
Joe Morgan,New Orleans Saints,1,3,0,0,0,0,0,0,Home,Atlanta Falcons,1
Allen Robinson,Jacksonville Jaguars,1,3,1,0,0,0,0,0,Home,Philadelphia Eagles,1
Corey Washington,New York Giants,1,1,0,0,0,0,0,0,Home,Detroit Lions,1
