Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Alterraun Verner,Tennessee Titans,1,5,1,0.0,3,1,0,0,Home,Houston Texans
Tim Jennings,Chicago Bears,1,4,0,0.0,2,1,0,0,Away,Minnesota Vikings
Aqib Talib,New England Patriots,1,1,1,0.0,2,2,1,0,Away,New York Jets
Mark Barron,Tampa Bay Buccaneers,1,10,3,0.5,1,0,0,0,Away,New Orleans Saints
Bernard Pollard,Tennessee Titans,1,8,1,0.0,1,1,0,0,Home,Houston Texans
Prince Amukamara,New York Giants,1,10,0,0.0,1,0,1,0,Away,Denver Broncos
Harrison Smith,Minnesota Vikings,1,8,0,0.0,1,1,0,0,Home,Chicago Bears
Quintin Mikell,Carolina Panthers,1,5,2,1.0,0,0,1,0,Home,Buffalo Bills
Brent Grimes,Miami Dolphins,1,4,1,0.0,3,1,0,0,Home,Indianapolis Colts
Chris Harris,Denver Broncos,1,5,1,0.0,2,1,0,0,Home,New York Giants
Tony Carter,Denver Broncos,1,3,0,0.0,4,1,0,0,Home,New York Giants
Adam Jones,Cincinnati Bengals,1,6,0,0.0,0,0,1,1,Away,Pittsburgh Steelers
Dominique Rodgers-Cromartie,Denver Broncos,1,3,2,0.0,2,1,0,0,Home,New York Giants
John Cyprien,Jacksonville Jaguars,1,7,1,0.0,0,0,1,0,Home,Oakland Raiders
Nate Allen,Philadelphia Eagles,1,7,4,0.0,1,0,0,0,Away,San Diego Chargers
Brandon Flowers,Kansas City Chiefs,1,10,0,0.0,0,0,0,0,Away,Dallas Cowboys
Dashon Goldson,Tampa Bay Buccaneers,1,9,0,0.0,1,0,0,0,Away,New Orleans Saints
Robert McClain,Atlanta Falcons,1,9,0,0.0,1,0,0,0,Away,St. Louis Rams
Rahim Moore,Denver Broncos,1,3,0,0.0,2,1,0,0,Home,New York Giants
Ron Parker,Kansas City Chiefs,1,1,0,1.0,0,0,1,1,Away,Dallas Cowboys
Josh Wilson,Washington Redskins,1,6,0,1.0,0,0,0,0,Home,Green Bay Packers
Major Wright,Chicago Bears,1,8,2,0.0,1,0,0,0,Away,Minnesota Vikings
Kam Chancellor,Seattle Seahawks,1,2,3,0.0,1,1,0,0,Away,San Francisco 49ers
Reshad Jones,Miami Dolphins,1,6,3,0.5,0,0,0,0,Home,Indianapolis Colts
Tracy Porter,Oakland Raiders,1,4,1,0.5,3,0,0,0,Away,Jacksonville Jaguars
Sam Shields,Green Bay Packers,1,5,3,0.0,3,0,0,0,Away,Washington Redskins
Aaron Williams,Buffalo Bills,1,7,5,0.0,0,0,0,0,Away,Carolina Panthers
DeAngelo Hall,Washington Redskins,1,5,2,0.0,0,0,1,0,Home,Green Bay Packers
Chris Houston,Detroit Lions,1,7,0,0.0,2,0,0,0,Home,Arizona Cardinals
Ryan Mundy,New York Giants,1,6,2,0.0,0,0,0,1,Away,Denver Broncos
Buster Skrine,Cleveland Browns,1,7,2,0.0,1,0,0,0,Home,Baltimore Ravens
Earl Thomas,Seattle Seahawks,1,3,0,0.0,1,1,0,0,Away,San Francisco 49ers
Usama Young,Oakland Raiders,1,2,2,1.5,0,0,0,0,Away,Jacksonville Jaguars
LaRon Landry,Indianapolis Colts,1,6,5,0.0,0,0,0,0,Away,Miami Dolphins
Lardarius Webb,Baltimore Ravens,1,8,1,0.0,0,0,0,0,Away,Cleveland Browns
Brandon Boykin,Philadelphia Eagles,1,4,0,0.0,1,0,1,0,Away,San Diego Chargers
Kareem Jackson,Houston Texans,1,6,0,0.0,2,0,0,0,Away,Tennessee Titans
Malcolm Jenkins,New Orleans Saints,1,2,0,0.0,1,1,0,0,Home,Tampa Bay Buccaneers
Eric Reid,San Francisco 49ers,1,2,0,0.0,1,1,0,0,Home,Seattle Seahawks
Jamarca Sanford,Minnesota Vikings,1,8,0,0.0,0,0,0,0,Home,Chicago Bears
Richard Sherman,Seattle Seahawks,1,2,0,0.0,1,1,0,0,Away,San Francisco 49ers
Davon House,Green Bay Packers,1,3,1,1.0,0,0,0,0,Away,Washington Redskins
Leodis McKelvin,Buffalo Bills,1,4,1,0.0,3,0,0,0,Away,Carolina Panthers
Terence Newman,Cincinnati Bengals,1,5,1,0.0,2,0,0,0,Away,Pittsburgh Steelers
Troy Polamalu,Pittsburgh Steelers,1,4,5,0.0,1,0,0,0,Home,Cincinnati Bengals
Bacarri Rambo,Washington Redskins,1,7,1,0.0,0,0,0,0,Home,Green Bay Packers
Patrick Chung,Philadelphia Eagles,1,6,2,0.0,0,0,0,0,Away,San Diego Chargers
Barry Church,Dallas Cowboys,1,7,0,0.0,0,0,0,0,Home,Kansas City Chiefs
Reed Doughty,Washington Redskins,1,5,4,0.0,0,0,0,0,Home,Green Bay Packers
Jabari Greer,New Orleans Saints,1,5,0,0.0,2,0,0,0,Home,Tampa Bay Buccaneers
