Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Antonio Allen,New York Jets,1,5,4,0.0,3,1,0,0,Away,New England Patriots
Captain Munnerlyn,Carolina Panthers,1,2,3,0.0,2,1,0,1,Away,St. Louis Rams
Mike Mitchell,Carolina Panthers,1,8,0,1.0,0,0,2,0,Away,St. Louis Rams
Nickell Robey,Buffalo Bills,1,2,0,0.0,3,1,0,0,Home,Miami Dolphins
Logan Ryan,New England Patriots,1,4,0,0.0,1,1,0,0,Home,New York Jets
William Moore,Atlanta Falcons,1,6,1,1.0,2,0,1,0,Away,Tampa Bay Buccaneers
Jamarca Sanford,Minnesota Vikings,1,10,2,0.0,0,0,1,0,Home,New York Giants
Charles Tillman,Chicago Bears,1,6,2,0.0,2,1,0,0,Home,Washington Redskins
Reshad Jones,Miami Dolphins,1,9,1,1.0,0,0,0,0,Away,Buffalo Bills
Antrel Rolle,New York Giants,1,5,1,0.0,3,1,0,0,Away,Minnesota Vikings
Brandon Browner,Seattle Seahawks,1,4,0,0.0,3,1,0,0,Home,Arizona Cardinals
Earl Thomas,Seattle Seahawks,1,6,0,0.0,1,1,0,0,Home,Arizona Cardinals
Aaron Williams,Buffalo Bills,1,6,0,0.0,1,1,0,0,Home,Miami Dolphins
Brandon Carr,Dallas Cowboys,1,4,0,0.0,2,1,0,0,Home,Philadelphia Eagles
Marcus Gilchrist,San Diego Chargers,1,4,0,0.0,2,1,0,0,Home,Jacksonville Jaguars
Davon House,Green Bay Packers,1,3,0,0.0,3,1,0,0,Away,Cleveland Browns
Shiloh Keo,Houston Texans,1,5,0,0.0,1,1,0,0,Home,Kansas City Chiefs
Earl Wolff,Philadelphia Eagles,1,5,0,0.0,1,1,0,0,Away,Dallas Cowboys
Barry Church,Dallas Cowboys,1,4,1,0.0,1,1,0,0,Home,Philadelphia Eagles
Desmond Trufant,Atlanta Falcons,1,6,1,0.0,1,0,1,0,Away,Tampa Bay Buccaneers
Brandon Flowers,Kansas City Chiefs,1,6,0,1.0,0,0,0,0,Away,Houston Texans
T.J. Ward,Cleveland Browns,1,9,2,0.0,0,0,0,0,Home,Green Bay Packers
Antoine Bethea,Indianapolis Colts,1,6,3,0.0,0,0,0,1,Away,Denver Broncos
Kam Chancellor,Seattle Seahawks,1,5,0,0.0,1,0,1,0,Home,Arizona Cardinals
Tashaun Gipson,Cleveland Browns,1,7,2,0.0,1,0,0,0,Home,Green Bay Packers
Duke Ihenacho,Denver Broncos,1,5,4,0.0,0,0,0,1,Home,Indianapolis Colts
Kareem Jackson,Houston Texans,1,6,0,0.0,1,0,0,1,Home,Kansas City Chiefs
Josh Evans,Jacksonville Jaguars,1,8,1,0.0,0,0,0,0,Away,San Diego Chargers
Trumaine Johnson,St. Louis Rams,1,8,1,0.0,0,0,0,0,Home,Carolina Panthers
Richard Sherman,Seattle Seahawks,1,6,1,0.0,2,0,0,0,Home,Arizona Cardinals
Tramon Williams,Green Bay Packers,1,4,1,1.0,0,0,0,0,Away,Cleveland Browns
Cortez Allen,Pittsburgh Steelers,1,7,0,0.0,1,0,0,0,Away,Baltimore Ravens
Yeremiah Bell,Arizona Cardinals,1,7,0,0.0,1,0,0,0,Away,Seattle Seahawks
Chris Clemons,Miami Dolphins,1,2,0,0.0,1,1,0,0,Away,Buffalo Bills
Devin McCourty,New England Patriots,1,5,2,0.0,2,0,0,0,Home,New York Jets
Terence Newman,Cincinnati Bengals,1,5,0,0.0,3,0,0,0,Home,Detroit Lions
Darius Butler,Indianapolis Colts,1,4,1,0.0,3,0,0,0,Away,Denver Broncos
Christopher Owens,Cleveland Browns,1,5,1,0.5,0,0,0,0,Home,Green Bay Packers
Troy Polamalu,Pittsburgh Steelers,1,5,3,0.0,1,0,0,0,Away,Baltimore Ravens
Tramaine Brock,San Francisco 49ers,1,0,0,0.0,2,1,0,0,Home,Tennessee Titans
Thomas DeCoud,Atlanta Falcons,1,3,4,0.0,0,0,0,1,Away,Tampa Bay Buccaneers
Chris Harris,Denver Broncos,1,5,2,0.0,1,0,0,0,Home,Indianapolis Colts
Dimitri Patterson,Miami Dolphins,1,3,0,1.0,0,0,0,0,Away,Buffalo Bills
Josh Robinson,Minnesota Vikings,1,4,2,0.0,2,0,0,0,Home,New York Giants
DeAngelo Hall,Washington Redskins,1,3,1,0.0,3,0,0,0,Away,Chicago Bears
George Iloka,Cincinnati Bengals,1,6,1,0.0,0,0,0,0,Home,Detroit Lions
Major Wright,Chicago Bears,1,5,3,0.0,0,0,0,0,Home,Washington Redskins
Prince Amukamara,New York Giants,1,5,0,0.0,1,0,0,0,Away,Minnesota Vikings
Chris Conte,Chicago Bears,1,4,4,0.0,0,0,0,0,Home,Washington Redskins
Vontae Davis,Indianapolis Colts,1,3,2,0.0,2,0,0,0,Away,Denver Broncos
