Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
John Abraham,Arizona Cardinals,1,5,1,3.0,0,0,1,0,Away,St. Louis Rams
Justin Tuck,New York Giants,1,5,1,2.0,0,0,1,0,Home,San Diego Chargers
Cameron Heyward,Pittsburgh Steelers,1,7,3,1.0,1,0,0,0,Away,Miami Dolphins
Connor Barwin,Philadelphia Eagles,1,6,0,0.0,0,0,1,1,Away,Detroit Lions
Tyson Jackson,Kansas City Chiefs,1,2,2,2.0,0,0,0,0,Home,Washington Redskins
Cameron Jordan,New Orleans Saints,1,3,0,2.0,0,0,0,0,Away,Carolina Panthers
Gerald McCoy,Tampa Bay Buccaneers,1,5,1,1.0,1,0,0,0,Away,Buffalo Bills
William Gholston,Tampa Bay Buccaneers,1,2,2,1.5,1,0,0,0,Away,Buffalo Bills
Rob Ninkovich,New England Patriots,1,5,2,1.0,0,0,0,0,Away,Cleveland Browns
Cameron Wake,Miami Dolphins,1,3,0,1.0,0,0,1,0,Home,Pittsburgh Steelers
Jason Babin,Jacksonville Jaguars,1,2,0,1.0,0,0,1,0,Away,Houston Texans
Corey Peters,Atlanta Falcons,1,4,1,1.0,0,0,0,0,Home,Green Bay Packers
Ndamukong Suh,Detroit Lions,1,7,3,0.0,0,0,0,0,Home,Philadelphia Eagles
Malik Jackson,Denver Broncos,1,4,0,1.0,0,0,0,0,Away,Tennessee Titans
Ray McDonald,San Francisco 49ers,1,4,0,1.0,0,0,0,0,Away,Seattle Seahawks
Mike Neal,Green Bay Packers,1,1,0,1.0,0,0,1,0,Away,Atlanta Falcons
Kendall Reyes,San Diego Chargers,1,3,2,1.0,0,0,0,0,Away,New York Giants
Andre Branch,Jacksonville Jaguars,1,3,1,1.0,0,0,0,0,Away,Houston Texans
Quinton Coples,New York Jets,1,2,1,1.0,1,0,0,0,Away,Oakland Raiders
Mario Addison,Carolina Panthers,1,3,0,1.0,0,0,0,0,Home,New Orleans Saints
Johnny Jolly,Green Bay Packers,1,3,2,0.0,1,0,0,1,Away,Atlanta Falcons
Clinton McDonald,Seattle Seahawks,1,3,0,1.0,0,0,0,0,Home,San Francisco 49ers
Jay Ratliff,Chicago Bears,1,3,0,1.0,0,0,0,0,Away,Dallas Cowboys
Cedric Thornton,Philadelphia Eagles,1,4,0,0.0,0,0,1,0,Away,Detroit Lions
DeMarcus Ware,Dallas Cowboys,1,3,0,1.0,0,0,0,0,Home,Chicago Bears
Chris Clemons,Seattle Seahawks,1,2,1,1.0,0,0,0,0,Home,San Francisco 49ers
Marcell Dareus,Buffalo Bills,1,2,1,1.0,0,0,0,0,Home,Tampa Bay Buccaneers
Brian Robison,Minnesota Vikings,1,2,1,1.0,0,0,0,0,Home,Baltimore Ravens
Paul Soliai,Miami Dolphins,1,1,1,1.0,1,0,0,0,Home,Pittsburgh Steelers
Jared Allen,Minnesota Vikings,1,2,0,1.0,0,0,0,0,Home,Baltimore Ravens
Terrance Knighton,Denver Broncos,1,0,0,0.0,1,1,0,0,Away,Tennessee Titans
Randy Starks,Miami Dolphins,1,4,0,0.0,0,0,0,1,Home,Pittsburgh Steelers
Olivier Vernon,Miami Dolphins,1,2,0,1.0,0,0,0,0,Home,Pittsburgh Steelers
Nick Fairley,Detroit Lions,1,5,1,0.0,0,0,0,0,Home,Philadelphia Eagles
Bruce Irvin,Seattle Seahawks,1,5,1,0.0,0,0,0,0,Home,San Francisco 49ers
Jabaal Sheard,Cleveland Browns,1,1,1,1.0,0,0,0,0,Home,New England Patriots
Derek Landri,Tampa Bay Buccaneers,1,1,0,1.0,0,0,0,0,Away,Buffalo Bills
Jarvis Jenkins,Washington Redskins,1,4,1,0.0,0,0,0,0,Away,Kansas City Chiefs
Michael Johnson,Cincinnati Bengals,1,3,1,0.0,1,0,0,0,Away,Indianapolis Colts
Linval Joseph,New York Giants,1,4,1,0.0,0,0,0,0,Home,San Diego Chargers
Corey Liuget,San Diego Chargers,1,2,1,0.5,0,0,0,0,Away,New York Giants
Kyle Williams,Buffalo Bills,1,4,1,0.0,0,0,0,0,Home,Tampa Bay Buccaneers
William Hayes,St. Louis Rams,1,2,2,0.0,1,0,0,0,Home,Arizona Cardinals
Cullen Jenkins,New York Giants,1,2,0,0.0,0,0,0,1,Home,San Diego Chargers
Peria Jerry,Atlanta Falcons,1,3,0,0.0,1,0,0,0,Home,Green Bay Packers
Kendall Langford,St. Louis Rams,1,2,4,0.0,0,0,0,0,Home,Arizona Cardinals
George Selvie,Dallas Cowboys,1,4,0,0.0,0,0,0,0,Home,Chicago Bears
Vance Walker,Oakland Raiders,1,4,0,0.0,0,0,0,0,Home,New York Jets
J.J. Watt,Houston Texans,1,3,0,0.0,1,0,0,0,Home,Jacksonville Jaguars
Calais Campbell,Arizona Cardinals,1,2,1,0.0,1,0,0,0,Away,St. Louis Rams
