Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Sean Lee,Dallas Cowboys,1,15,3,0.0,1,1,0,0,Home,San Diego Chargers
Chad Greenway,Minnesota Vikings,1,10,0,1.0,1,1,0,0,Away,Pittsburgh Steelers
Navorro Bowman,San Francisco 49ers,1,5,1,2.0,1,0,1,0,Home,St. Louis Rams
Terrell Suggs,Baltimore Ravens,1,9,8,1.0,0,0,0,0,Home,Buffalo Bills
Stephen Tulloch,Detroit Lions,1,10,4,1.0,0,0,0,0,Away,Chicago Bears
Kiko Alonso,Buffalo Bills,1,2,3,0.0,2,2,0,0,Away,Baltimore Ravens
Tamba Hali,Kansas City Chiefs,1,4,0,2.0,0,0,1,0,Away,New York Giants
Whitney Mercilus,Houston Texans,1,4,2,2.5,0,0,0,0,Away,Seattle Seahawks
Ryan Kerrigan,Washington Redskins,1,3,1,2.0,0,0,1,0,Home,Oakland Raiders
Lance Briggs,Chicago Bears,1,9,4,0.0,0,0,1,0,Home,Detroit Lions
Daryl Smith,Baltimore Ravens,1,4,8,0.0,1,1,0,0,Home,Buffalo Bills
Brian Orakpo,Washington Redskins,1,3,1,2.0,2,0,0,0,Home,Oakland Raiders
Ahmad Brooks,San Francisco 49ers,1,5,2,1.5,1,0,0,0,Home,St. Louis Rams
Zach Brown,Tennessee Titans,1,6,0,1.0,0,0,1,0,Away,New York Jets
Spencer Paysinger,New York Giants,1,7,0,1.0,0,0,0,1,Home,Kansas City Chiefs
James Laurinaitis,St. Louis Rams,1,9,3,0.0,2,0,0,0,Away,San Francisco 49ers
Julius Peppers,Chicago Bears,1,4,2,1.0,0,0,1,0,Home,Detroit Lions
Alec Ogletree,St. Louis Rams,1,7,2,0.0,0,0,1,0,Away,San Francisco 49ers
DeMeco Ryans,Philadelphia Eagles,1,10,2,0.0,0,0,0,0,Home,Denver Broncos
Brian Cushing,Houston Texans,1,6,3,0.0,0,0,1,0,Away,Seattle Seahawks
Danny Trevathan,Denver Broncos,1,9,1,0.0,1,0,0,0,Away,Philadelphia Eagles
Russell Allen,Jacksonville Jaguars,1,5,2,1.0,0,0,0,0,Away,Indianapolis Colts
Karlos Dansby,Arizona Cardinals,1,9,0,0.0,1,0,0,0,Home,Tampa Bay Buccaneers
LaMarr Woodley,Pittsburgh Steelers,1,3,0,1.0,0,0,1,0,Home,Minnesota Vikings
Vontaze Burfict,Cincinnati Bengals,1,5,9,0.0,0,0,0,0,Home,Cleveland Browns
D'Qwell Jackson,Cleveland Browns,1,7,3,0.0,1,0,0,0,Away,Cincinnati Bengals
Derrick Johnson,Kansas City Chiefs,1,8,1,0.0,1,0,0,0,Away,New York Giants
Paul Posluszny,Jacksonville Jaguars,1,8,1,0.0,1,0,0,0,Away,Indianapolis Colts
Nick Roach,Oakland Raiders,1,6,1,0.0,0,0,1,0,Away,Washington Redskins
Malcolm Smith,Seattle Seahawks,1,6,1,0.0,0,0,1,0,Home,Houston Texans
Erin Henderson,Minnesota Vikings,1,9,0,0.0,0,0,0,0,Away,Pittsburgh Steelers
Manny Lawson,Buffalo Bills,1,5,0,1.0,0,0,0,0,Away,Baltimore Ravens
Bobby Wagner,Seattle Seahawks,1,6,2,0.0,0,0,0,1,Home,Houston Texans
DeMario Davis,New York Jets,1,8,1,0.0,0,0,0,0,Home,Tennessee Titans
Dannell Ellerbe,Miami Dolphins,1,5,3,0.0,0,0,0,1,Home,New Orleans Saints
London Fletcher,Washington Redskins,1,7,3,0.0,0,0,0,0,Home,Oakland Raiders
Mark Herzlich,New York Giants,1,7,1,0.0,1,0,0,0,Home,Kansas City Chiefs
Curtis Lofton,New Orleans Saints,1,3,3,0.0,1,0,1,0,Away,Miami Dolphins
Donald Butler,San Diego Chargers,1,8,0,0.0,0,0,0,0,Away,Dallas Cowboys
Shaun Phillips,Denver Broncos,1,4,0,1.0,0,0,0,0,Away,Philadelphia Eagles
Perry Riley,Washington Redskins,1,7,2,0.0,0,0,0,0,Home,Oakland Raiders
Craig Robertson,Cleveland Browns,1,6,4,0.0,0,0,0,0,Away,Cincinnati Bengals
Darryl Sharpton,Houston Texans,1,4,2,0.0,0,0,1,0,Away,Seattle Seahawks
Wesley Woodyard,Denver Broncos,1,4,4,0.5,0,0,0,0,Away,Philadelphia Eagles
Rey Maualuga,Cincinnati Bengals,1,4,7,0.0,0,0,0,0,Home,Cleveland Browns
Barkevious Mingo,Cleveland Browns,1,3,1,1.0,0,0,0,0,Away,Cincinnati Bengals
Brooks Reed,Houston Texans,1,3,1,1.0,0,0,0,0,Away,Seattle Seahawks
Jasper Brinkley,Arizona Cardinals,1,6,2,0.0,0,0,0,0,Home,Tampa Bay Buccaneers
Kevin Burnett,Oakland Raiders,1,5,0,0.0,0,0,0,1,Away,Washington Redskins
Junior Galette,New Orleans Saints,1,2,0,1.0,1,0,0,0,Away,Miami Dolphins
