Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Chris Givens,St. Louis Rams,1,9,2,30,0,0,0,0,Home,San Francisco 49ers,13
Andre Roberts,Arizona Cardinals,1,8,4,29,0,0,0,0,Home,Philadelphia Eagles,13
Davone Bess,Cleveland Browns,1,5,3,28,0,0,0,0,Away,Jacksonville Jaguars,13
Marques Colston,New Orleans Saints,1,7,4,27,0,0,0,0,Home,Seattle Seahawks,13
Keshawn Martin,Houston Texans,1,1,1,27,0,0,0,0,Away,New England Patriots,13
Brandon Stokley,Baltimore Ravens,1,3,2,27,0,0,0,0,Away,Pittsburgh Steelers,13
Jermaine Kearse,Seattle Seahawks,1,3,2,26,0,0,0,0,Away,New Orleans Saints,13
Santana Moss,Washington Redskins,1,1,1,15,0,1,10,0,Away,New York Giants,13
Terrance Williams,Dallas Cowboys,1,6,3,23,0,0,0,0,Away,Oakland Raiders,13
Jacoby Ford,Oakland Raiders,1,5,3,19,0,1,3,0,Home,Dallas Cowboys,13
Rishard Matthews,Miami Dolphins,1,3,2,21,0,0,0,0,Home,New York Jets,13
Jason Avant,Philadelphia Eagles,1,4,1,20,0,0,0,0,Away,Arizona Cardinals,13
Rueben Randle,New York Giants,1,4,3,20,0,0,0,0,Home,Washington Redskins,13
Cole Beasley,Dallas Cowboys,1,3,3,19,0,0,0,0,Away,Oakland Raiders,13
Miles Austin,Dallas Cowboys,1,5,1,18,0,0,0,0,Away,Oakland Raiders,13
Donnie Avery,Kansas City Chiefs,1,6,2,17,0,0,0,0,Away,Denver Broncos,13
Earl Bennett,Chicago Bears,1,3,2,17,0,0,0,0,Home,Minnesota Vikings,13
Vincent Brown,San Diego Chargers,1,2,1,16,0,0,0,0,Away,Cincinnati Bengals,13
Darius Johnson,Atlanta Falcons,1,4,2,16,0,0,0,0,Home,Buffalo Bills,13
Kenbrell Thompkins,New England Patriots,1,3,1,16,0,0,0,0,Home,Houston Texans,13
Jordy Nelson,Green Bay Packers,1,4,2,14,0,0,0,0,Home,Detroit Lions,13
Marlon Brown,Baltimore Ravens,1,1,1,12,0,0,0,0,Away,Pittsburgh Steelers,13
Darrius Heyward-Bey,Indianapolis Colts,1,5,1,23,0,1,-11,0,Away,Tennessee Titans,13
Marvin Jones,Cincinnati Bengals,1,3,2,12,0,0,0,0,Home,San Diego Chargers,13
Lance Moore,New Orleans Saints,1,2,2,12,0,0,0,0,Home,Seattle Seahawks,13
Austin Pettis,St. Louis Rams,1,3,1,11,0,0,0,0,Home,San Francisco 49ers,13
Josh Morgan,Washington Redskins,1,1,1,10,0,0,0,0,Away,New York Giants,13
Justin Hunter,Tennessee Titans,1,5,1,9,0,0,0,0,Home,Indianapolis Colts,13
Aldrick Robinson,Washington Redskins,1,2,0,0,0,1,9,0,Away,New York Giants,13
Mohamed Sanu,Cincinnati Bengals,1,2,1,9,0,0,0,0,Home,San Diego Chargers,13
Mike Brown,Jacksonville Jaguars,1,2,1,7,0,0,0,0,Home,Cleveland Browns,13
Robert Meachem,New Orleans Saints,1,3,1,7,0,0,0,0,Home,Seattle Seahawks,13
Josh Boyce,New England Patriots,1,1,1,6,0,0,0,0,Home,Houston Texans,13
Andre Caldwell,Denver Broncos,1,1,1,4,0,0,0,0,Home,Kansas City Chiefs,13
Kenny Stills,New Orleans Saints,1,2,1,3,0,0,0,0,Home,Seattle Seahawks,13
Stephen Hill,New York Jets,1,4,1,2,0,0,0,0,Away,Miami Dolphins,13
Jarrett Boykin,Green Bay Packers,1,3,0,0,0,0,0,0,Home,Detroit Lions,13
Nate Burleson,Detroit Lions,1,1,0,0,0,0,0,0,Away,Green Bay Packers,13
Marquise Goodwin,Buffalo Bills,1,4,0,0,0,0,0,0,Away,Atlanta Falcons,13
T.J. Graham,Buffalo Bills,1,2,0,0,0,0,0,0,Away,Atlanta Falcons,13
Greg Salas,New York Jets,1,4,1,0,0,0,0,0,Away,Miami Dolphins,13
