Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Harry Douglas,Atlanta Falcons,1,5,3,82,0,0,0,0,Home,Carolina Panthers,9
Denarius Moore,Oakland Raiders,1,11,5,82,0,0,0,0,Away,Philadelphia Eagles,9
Mike Wallace,Miami Dolphins,1,8,6,82,0,0,0,0,Away,Cincinnati Bengals,9
Torrey Smith,Baltimore Ravens,1,8,5,78,0,0,0,0,Home,Cleveland Browns,9
Brandon LaFell,Carolina Panthers,1,9,6,74,0,0,0,0,Away,Atlanta Falcons,9
Dwayne Harris,Dallas Cowboys,1,2,2,13,1,0,0,0,Away,Minnesota Vikings,9
Lance Moore,New Orleans Saints,1,10,6,70,0,0,0,0,Home,New York Jets,9
Kendall Wright,Tennessee Titans,1,5,3,69,0,0,0,0,Home,St. Louis Rams,9
Cole Beasley,Dallas Cowboys,1,9,6,68,0,0,0,0,Away,Minnesota Vikings,9
Dwayne Bowe,Kansas City Chiefs,1,12,7,67,0,0,0,0,Home,Buffalo Bills,9
Jordy Nelson,Green Bay Packers,1,9,4,67,0,0,0,0,Away,Chicago Bears,9
Marvin Jones,Cincinnati Bengals,1,7,4,66,0,0,0,0,Home,Miami Dolphins,9
Dez Bryant,Dallas Cowboys,1,11,6,64,0,0,0,0,Away,Minnesota Vikings,9
Mohamed Sanu,Cincinnati Bengals,1,9,6,62,0,0,0,0,Home,Miami Dolphins,9
Greg Salas,New York Jets,1,3,2,57,0,0,0,0,Away,New Orleans Saints,9
Greg Jennings,Minnesota Vikings,1,9,6,56,0,0,0,0,Home,Dallas Cowboys,9
Chris Givens,St. Louis Rams,1,8,4,55,0,0,0,0,Away,Tennessee Titans,9
Leonard Hankerson,Washington Redskins,1,6,5,55,0,0,0,0,Away,San Diego Chargers,9
Josh Gordon,Cleveland Browns,1,7,3,44,0,1,10,0,Away,Baltimore Ravens,9
DeAndre Hopkins,Houston Texans,1,6,3,54,0,0,0,0,Away,Indianapolis Colts,9
Steve Smith,Carolina Panthers,1,10,4,52,0,0,0,0,Away,Atlanta Falcons,9
Steve Johnson,Buffalo Bills,1,7,5,36,0,1,10,0,Away,Kansas City Chiefs,9
Robert Woods,Buffalo Bills,1,8,4,44,0,0,0,0,Away,Kansas City Chiefs,9
Brian Hartline,Miami Dolphins,1,5,3,39,0,0,0,0,Away,Cincinnati Bengals,9
Kenny Stills,New Orleans Saints,1,5,3,35,0,0,0,0,Home,New York Jets,9
Terrance Williams,Dallas Cowboys,1,7,2,33,0,0,0,0,Away,Minnesota Vikings,9
Juron Criner,Oakland Raiders,1,8,3,32,0,0,0,0,Away,Philadelphia Eagles,9
Griff Whalen,Indianapolis Colts,1,9,3,32,0,0,0,0,Home,Houston Texans,9
Jarius Wright,Minnesota Vikings,1,5,3,31,0,0,0,0,Home,Dallas Cowboys,9
Brian Quick,St. Louis Rams,1,2,2,30,0,0,0,0,Away,Tennessee Titans,9
Tandon Doss,Baltimore Ravens,1,4,2,29,0,0,0,0,Home,Cleveland Browns,9
Golden Tate,Seattle Seahawks,1,3,3,29,0,0,0,0,Away,Tampa Bay Buccaneers,9
Jacoby Ford,Oakland Raiders,1,5,2,28,0,0,0,0,Away,Philadelphia Eagles,9
Jacoby Jones,Baltimore Ravens,1,8,4,27,0,0,0,0,Home,Cleveland Browns,9
Rishard Matthews,Miami Dolphins,1,4,2,24,0,0,0,0,Away,Cincinnati Bengals,9
Jerome Simpson,Minnesota Vikings,1,5,2,24,0,0,0,0,Home,Dallas Cowboys,9
Deonte Thompson,Baltimore Ravens,1,4,3,24,0,0,0,0,Home,Cleveland Browns,9
DeVier Posey,Houston Texans,1,4,3,23,0,0,0,0,Away,Indianapolis Colts,9
Donnie Avery,Kansas City Chiefs,1,5,3,22,0,0,0,0,Home,Buffalo Bills,9
Santana Moss,Washington Redskins,1,2,1,2,0,1,18,0,Away,San Diego Chargers,9
Damian Williams,Tennessee Titans,1,1,1,20,0,0,0,0,Home,St. Louis Rams,9
Jeff Maehl,Philadelphia Eagles,1,1,1,19,0,0,0,0,Home,Oakland Raiders,9
David Nelson,New York Jets,1,3,1,19,0,0,0,0,Away,New Orleans Saints,9
Josh Cribbs,New York Jets,1,2,2,6,0,3,12,0,Away,New Orleans Saints,9
Vincent Brown,San Diego Chargers,1,6,1,17,0,0,0,0,Home,Washington Redskins,9
James Jones,Green Bay Packers,1,3,1,17,0,0,0,0,Away,Chicago Bears,9
Jarrett Boykin,Green Bay Packers,1,1,1,15,0,0,0,0,Away,Chicago Bears,9
Justin Hunter,Tennessee Titans,1,2,2,13,0,0,0,0,Home,St. Louis Rams,9
Cordarrelle Patterson,Minnesota Vikings,1,4,3,13,0,0,0,0,Home,Dallas Cowboys,9
Austin Pettis,St. Louis Rams,1,4,1,13,0,0,0,0,Away,Tennessee Titans,9
Stedman Bailey,St. Louis Rams,1,1,1,12,0,0,0,0,Away,Tennessee Titans,9
Julian Edelman,New England Patriots,1,4,1,11,0,0,0,0,Away,Pittsburgh Steelers,9
Darrius Heyward-Bey,Indianapolis Colts,1,6,1,11,0,0,0,0,Home,Houston Texans,9
Vincent Jackson,Tampa Bay Buccaneers,1,4,2,11,0,0,0,0,Home,Seattle Seahawks,9
Armanti Edwards,Cleveland Browns,1,1,1,10,0,0,0,0,Away,Baltimore Ravens,9
Ted Ginn Jr.,Carolina Panthers,1,3,1,10,0,0,0,0,Away,Atlanta Falcons,9
Andrew Hawkins,Cincinnati Bengals,1,2,1,10,0,0,0,0,Home,Miami Dolphins,9
Darius Johnson,Atlanta Falcons,1,2,1,10,0,0,0,0,Home,Carolina Panthers,9
LaVon Brazill,Indianapolis Colts,1,2,1,9,0,0,0,0,Home,Houston Texans,9
Myles White,Green Bay Packers,1,1,1,8,0,0,0,0,Away,Chicago Bears,9
Tavon Austin,St. Louis Rams,1,2,0,0,0,1,6,0,Away,Tennessee Titans,9
Ricardo Lockette,Seattle Seahawks,1,1,1,5,0,0,0,0,Away,Tampa Bay Buccaneers,9
Aldrick Robinson,Washington Redskins,1,1,1,4,0,0,0,0,Away,San Diego Chargers,9
Drew Davis,Atlanta Falcons,1,2,1,2,0,0,0,0,Home,Carolina Panthers,9
Jeremy Kerley,New York Jets,1,2,1,1,0,0,0,0,Away,New Orleans Saints,9
Jason Avant,Philadelphia Eagles,1,1,0,0,0,0,0,0,Home,Oakland Raiders,9
Kenny Britt,Tennessee Titans,1,1,0,0,0,0,0,0,Home,St. Louis Rams,9
Marcus Easley,Buffalo Bills,1,1,0,0,0,0,0,0,Away,Kansas City Chiefs,9
Stephen Hill,New York Jets,1,1,0,0,0,0,0,0,Away,New Orleans Saints,9
Josh Morgan,Washington Redskins,1,1,0,0,0,0,0,0,Away,San Diego Chargers,9
Dane Sanzenbacher,Cincinnati Bengals,1,1,0,0,0,0,0,0,Home,Miami Dolphins,9
Nick Toon,New Orleans Saints,1,4,0,0,0,0,0,0,Home,New York Jets,9
Nate Washington,Tennessee Titans,1,4,0,0,0,0,0,0,Home,St. Louis Rams,9
Marquess Wilson,Chicago Bears,1,1,0,0,0,0,0,0,Home,Green Bay Packers,9
T.J. Graham,Buffalo Bills,1,4,1,-2,0,0,0,0,Away,Kansas City Chiefs,9
