Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Vontaze Burfict,Cincinnati Bengals,1,10,5,0.0,1,0,1,1,Away,Cleveland Browns
Bobby Wagner,Seattle Seahawks,1,6,3,1.0,2,1,0,0,Away,Minnesota Vikings
Julius Peppers,Chicago Bears,1,8,3,2.0,0,0,0,0,Away,Baltimore Ravens
Ahmad Brooks,San Francisco 49ers,1,2,0,1.0,1,1,1,1,Home,New Orleans Saints
Shaun Phillips,Denver Broncos,1,7,3,1.5,2,0,0,0,Away,Kansas City Chiefs
Brad Jones,Green Bay Packers,1,11,2,1.0,0,0,0,0,Home,New York Giants
Mason Foster,Tampa Bay Buccaneers,1,2,1,0.0,1,1,0,0,Away,Atlanta Falcons
Paul Worrilow,Atlanta Falcons,1,13,3,0.0,0,0,0,0,Home,Tampa Bay Buccaneers
Navorro Bowman,San Francisco 49ers,1,13,2,0.0,0,0,0,0,Home,New Orleans Saints
Kevin Burnett,Oakland Raiders,1,7,0,1.0,0,0,1,0,Home,Houston Texans
Thomas Davis,Carolina Panthers,1,10,7,0.0,0,0,0,0,Away,New England Patriots
Jon Beason,New York Giants,1,6,2,0.0,1,1,0,0,Away,Green Bay Packers
DeAndre Levy,Detroit Lions,1,8,4,0.0,2,0,0,0,Home,Pittsburgh Steelers
Jason Worilds,Pittsburgh Steelers,1,8,0,1.0,0,0,0,0,Away,Detroit Lions
Danny Trevathan,Denver Broncos,1,6,5,0.0,0,0,1,0,Away,Kansas City Chiefs
Trent Cole,Philadelphia Eagles,1,3,0,2.0,0,0,0,0,Away,Washington Redskins
Colin McCarthy,Tennessee Titans,1,10,2,0.0,0,0,0,0,Away,Indianapolis Colts
Justin Houston,Kansas City Chiefs,1,9,1,0.0,1,0,0,0,Home,Denver Broncos
Brian Orakpo,Washington Redskins,1,4,1,1.5,0,0,0,0,Home,Philadelphia Eagles
Vincent Rey,Cincinnati Bengals,1,7,5,0.0,1,0,0,0,Away,Cleveland Browns
Kiko Alonso,Buffalo Bills,1,7,6,0.0,0,0,0,0,Away,New York Jets
Luke Kuechly,Carolina Panthers,1,8,4,0.0,0,0,0,0,Away,New England Patriots
Manny Lawson,Buffalo Bills,1,3,2,1.0,0,0,0,1,Away,New York Jets
Jeff Tarpinian,Houston Texans,1,7,4,0.0,1,0,0,0,Away,Oakland Raiders
Najee Goode,Philadelphia Eagles,1,4,1,1.0,1,0,0,0,Away,Washington Redskins
James Harrison,Cincinnati Bengals,1,3,1,0.0,1,1,0,0,Away,Cleveland Browns
Nick Roach,Oakland Raiders,1,3,1,0.0,1,1,0,0,Home,Houston Texans
Pat Angerer,Indianapolis Colts,1,8,1,0.0,0,0,0,0,Home,Tennessee Titans
A.J. Hawk,Green Bay Packers,1,3,3,1.0,0,0,0,0,Home,New York Giants
Chandler Jones,New England Patriots,1,4,1,1.0,0,0,0,0,Home,Carolina Panthers
Darryl Sharpton,Houston Texans,1,7,3,0.0,0,0,0,0,Away,Oakland Raiders
Daryl Smith,Baltimore Ravens,1,4,2,0.0,0,0,1,0,Home,Chicago Bears
Sean Weatherspoon,Atlanta Falcons,1,7,2,0.0,0,0,0,0,Home,Tampa Bay Buccaneers
James Anderson,Chicago Bears,1,7,1,0.0,0,0,0,0,Away,Baltimore Ravens
Clay Matthews,Green Bay Packers,1,1,3,1.0,1,0,0,0,Home,New York Giants
Erik Walden,Indianapolis Colts,1,3,1,1.0,0,0,0,0,Home,Tennessee Titans
Lavonte David,Tampa Bay Buccaneers,1,5,4,0.0,0,0,0,0,Away,Atlanta Falcons
David Harris,New York Jets,1,5,4,0.0,0,0,0,0,Home,Buffalo Bills
David Hawthorne,New Orleans Saints,1,6,2,0.0,0,0,0,0,Away,San Francisco 49ers
Lamarr Houston,Oakland Raiders,1,3,0,1.0,0,0,0,0,Home,Houston Texans
Derrick Johnson,Kansas City Chiefs,1,5,0,0.0,0,0,0,1,Home,Denver Broncos
Stephen Tulloch,Detroit Lions,1,5,4,0.0,0,0,0,0,Home,Pittsburgh Steelers
Jacquian Williams,New York Giants,1,6,2,0.0,0,0,0,0,Away,Green Bay Packers
Russell Allen,Jacksonville Jaguars,1,6,1,0.0,0,0,0,0,Away,Arizona Cardinals
Akeem Ayers,Tennessee Titans,1,6,1,0.0,0,0,0,0,Away,Indianapolis Colts
DeMario Davis,New York Jets,1,3,7,0.0,0,0,0,0,Home,Buffalo Bills
Derrick Morgan,Tennessee Titans,1,2,1,1.0,0,0,0,0,Away,Indianapolis Colts
Calvin Pace,New York Jets,1,1,3,1.0,0,0,0,0,Home,Buffalo Bills
Brandon Spikes,New England Patriots,1,6,1,0.0,0,0,0,0,Home,Carolina Panthers
Philip Wheeler,Miami Dolphins,1,5,1,0.0,1,0,0,0,Away,San Diego Chargers
