Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Kendall Wright,Tennessee Titans,1,12,9,80,0,0,0,0,Away,Indianapolis Colts,11
Robert Meachem,New Orleans Saints,1,2,2,78,0,0,0,0,Away,San Francisco 49ers,11
Pierre Garcon,Washington Redskins,1,10,6,68,0,1,9,0,Home,Philadelphia Eagles,11
Wes Welker,Denver Broncos,1,10,8,72,0,0,0,0,Away,Kansas City Chiefs,11
Eric Decker,Denver Broncos,1,6,5,71,0,0,0,0,Away,Kansas City Chiefs,11
Santonio Holmes,New York Jets,1,8,2,71,0,0,0,0,Home,Buffalo Bills,11
Denarius Moore,Oakland Raiders,1,6,2,11,1,0,0,0,Home,Houston Texans,11
Mohamed Sanu,Cincinnati Bengals,1,5,2,11,1,0,0,0,Away,Cleveland Browns,11
Brian Hartline,Miami Dolphins,1,13,5,65,0,0,0,0,Away,San Diego Chargers,11
Steve Smith,Carolina Panthers,1,6,4,62,0,0,0,0,Away,New England Patriots,11
Ace Sanders,Jacksonville Jaguars,1,10,8,61,0,0,0,0,Away,Arizona Cardinals,11
Kenbrell Thompkins,New England Patriots,1,2,2,60,0,0,0,0,Home,Carolina Panthers,11
James Jones,Green Bay Packers,1,6,2,55,0,0,0,0,Home,New York Giants,11
Nate Washington,Tennessee Titans,1,3,2,53,0,0,0,0,Away,Indianapolis Colts,11
Rishard Matthews,Miami Dolphins,1,6,4,52,0,0,0,0,Away,San Diego Chargers,11
Hakeem Nicks,New York Giants,1,5,4,50,0,0,0,0,Away,Green Bay Packers,11
Keenan Allen,San Diego Chargers,1,6,3,45,0,0,0,0,Home,Miami Dolphins,11
Danny Amendola,New England Patriots,1,7,6,45,0,0,0,0,Home,Carolina Panthers,11
T.Y. Hilton,Indianapolis Colts,1,9,5,44,0,0,0,0,Home,Tennessee Titans,11
Kris Durham,Detroit Lions,1,9,3,42,0,0,0,0,Home,Pittsburgh Steelers,11
Brandon Marshall,Chicago Bears,1,10,4,42,0,0,0,0,Away,Baltimore Ravens,11
Santana Moss,Washington Redskins,1,7,2,41,0,0,0,0,Home,Philadelphia Eagles,11
Mike Wallace,Miami Dolphins,1,6,4,39,0,0,0,0,Away,San Diego Chargers,11
Seyi Ajirotutu,San Diego Chargers,1,2,2,38,0,0,0,0,Home,Miami Dolphins,11
Aaron Dobson,New England Patriots,1,7,4,38,0,0,0,0,Home,Carolina Panthers,11
Markus Wheaton,Pittsburgh Steelers,1,5,3,38,0,0,0,0,Away,Detroit Lions,11
Riley Cooper,Philadelphia Eagles,1,7,3,37,0,0,0,0,Away,Washington Redskins,11
Tandon Doss,Baltimore Ravens,1,5,3,37,0,0,0,0,Home,Chicago Bears,11
Andre Holmes,Oakland Raiders,1,3,1,33,0,0,0,0,Home,Houston Texans,11
Keshawn Martin,Houston Texans,1,5,2,32,0,0,0,0,Away,Oakland Raiders,11
Greg Salas,New York Jets,1,2,2,32,0,0,0,0,Home,Buffalo Bills,11
Cordarrelle Patterson,Minnesota Vikings,1,9,3,28,0,0,0,0,Home,Seattle Seahawks,11
Julian Edelman,New England Patriots,1,4,3,27,0,0,0,0,Home,Carolina Panthers,11
Ricardo Lockette,Seattle Seahawks,1,1,1,27,0,0,0,0,Away,Minnesota Vikings,11
Golden Tate,Seattle Seahawks,1,4,1,26,0,0,0,0,Away,Minnesota Vikings,11
Mike Brown,Jacksonville Jaguars,1,3,2,23,0,0,0,0,Away,Arizona Cardinals,11
Lance Moore,New Orleans Saints,1,4,3,23,0,0,0,0,Away,San Francisco 49ers,11
Jacoby Jones,Baltimore Ravens,1,2,2,18,0,1,4,0,Home,Chicago Bears,11
Cecil Shorts,Jacksonville Jaguars,1,5,2,22,0,0,0,0,Away,Arizona Cardinals,11
Jerrel Jernigan,New York Giants,1,2,2,21,0,0,0,0,Away,Green Bay Packers,11
Donnie Avery,Kansas City Chiefs,1,3,1,20,0,0,0,0,Home,Denver Broncos,11
Eddie Royal,San Diego Chargers,1,3,2,20,0,0,0,0,Home,Miami Dolphins,11
Tiquan Underwood,Tampa Bay Buccaneers,1,1,1,20,0,0,0,0,Away,Atlanta Falcons,11
Darius Johnson,Atlanta Falcons,1,7,2,18,0,0,0,0,Home,Tampa Bay Buccaneers,11
Vincent Brown,San Diego Chargers,1,6,2,17,0,0,0,0,Home,Miami Dolphins,11
Percy Harvin,Seattle Seahawks,1,1,1,17,0,0,0,0,Away,Minnesota Vikings,11
Andre Roberts,Arizona Cardinals,1,4,3,14,0,0,0,0,Home,Jacksonville Jaguars,11
David Nelson,New York Jets,1,3,1,12,0,0,0,0,Home,Buffalo Bills,11
Kenny Stills,New Orleans Saints,1,2,1,11,0,0,0,0,Away,San Francisco 49ers,11
Deonte Thompson,Baltimore Ravens,1,3,1,11,0,0,0,0,Home,Chicago Bears,11
Darrius Heyward-Bey,Indianapolis Colts,1,3,1,10,0,0,0,0,Home,Tennessee Titans,11
Josh Cribbs,New York Jets,1,0,0,0,0,2,9,0,Home,Buffalo Bills,11
Joe Webb,Minnesota Vikings,1,3,2,9,0,0,0,0,Home,Seattle Seahawks,11
Marvin Jones,Cincinnati Bengals,1,2,1,9,0,1,-1,0,Away,Cleveland Browns,11
Mario Manningham,San Francisco 49ers,1,4,1,8,0,0,0,0,Home,New Orleans Saints,11
Nick Toon,New Orleans Saints,1,1,1,8,0,0,0,0,Away,San Francisco 49ers,11
A.J. Green,Cincinnati Bengals,1,5,2,7,0,0,0,0,Away,Cleveland Browns,11
DeAndre Hopkins,Houston Texans,1,2,1,7,0,0,0,0,Away,Oakland Raiders,11
Andrew Hawkins,Cincinnati Bengals,1,2,1,6,0,0,0,0,Away,Cleveland Browns,11
Griff Whalen,Indianapolis Colts,1,3,1,6,0,0,0,0,Home,Tennessee Titans,11
Jason Avant,Philadelphia Eagles,1,3,1,5,0,0,0,0,Away,Washington Redskins,11
Leonard Hankerson,Washington Redskins,1,1,1,5,0,0,0,0,Home,Philadelphia Eagles,11
DeVier Posey,Houston Texans,1,4,1,5,0,0,0,0,Away,Oakland Raiders,11
Jacoby Ford,Oakland Raiders,1,1,0,0,0,1,4,0,Home,Houston Texans,11
Greg Little,Cleveland Browns,1,6,1,4,0,0,0,0,Home,Cincinnati Bengals,11
Davone Bess,Cleveland Browns,1,6,1,3,0,0,0,0,Home,Cincinnati Bengals,11
Emmanuel Sanders,Pittsburgh Steelers,1,2,1,2,0,0,0,0,Away,Detroit Lions,11
Earl Bennett,Chicago Bears,1,1,1,1,0,0,0,0,Away,Baltimore Ravens,11
Jerome Simpson,Minnesota Vikings,1,2,1,1,0,0,0,0,Home,Seattle Seahawks,11
Jonathan Baldwin,San Francisco 49ers,1,3,0,0,0,0,0,0,Home,New Orleans Saints,11
LaVon Brazill,Indianapolis Colts,1,1,0,0,0,0,0,0,Home,Tennessee Titans,11
Andre Caldwell,Denver Broncos,1,1,0,0,0,0,0,0,Away,Kansas City Chiefs,11
Armanti Edwards,Cleveland Browns,1,0,0,0,0,1,0,0,Home,Cincinnati Bengals,11
Stephen Hill,New York Jets,1,7,0,0,0,0,0,0,Home,Buffalo Bills,11
Justin Hunter,Tennessee Titans,1,1,0,0,0,0,0,0,Away,Indianapolis Colts,11
Jermaine Kearse,Seattle Seahawks,1,1,0,0,0,0,0,0,Away,Minnesota Vikings,11
Jeff Maehl,Philadelphia Eagles,1,1,0,0,0,0,0,0,Away,Washington Redskins,11
Louis Murphy,New York Giants,1,1,0,0,0,0,0,0,Away,Green Bay Packers,11
Kevin Ogletree,Detroit Lions,1,3,0,0,0,0,0,0,Home,Pittsburgh Steelers,11
Devon Wylie,Tennessee Titans,1,0,0,0,0,0,0,0,Away,Indianapolis Colts,11
