Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
William Gay,Pittsburgh Steelers,1,3,0,1.0,1,1,1,0,Home,Cleveland Browns
Leonard Johnson,Tampa Bay Buccaneers,1,4,3,0.0,2,1,0,0,Home,Detroit Lions
Troy Polamalu,Pittsburgh Steelers,1,3,1,1.0,1,0,2,1,Home,Cleveland Browns
Corey Graham,Baltimore Ravens,1,1,0,0.0,3,2,0,0,Away,New York Jets
Eric Berry,Kansas City Chiefs,1,8,0,1.0,1,0,0,0,Away,San Diego Chargers
Rodney McLeod,St. Louis Rams,1,6,0,0.0,2,1,0,0,Away,Chicago Bears
Antrel Rolle,New York Giants,1,6,0,0.0,2,1,0,0,Away,Dallas Cowboys
Nolan Carroll,Miami Dolphins,1,3,0,0.0,4,1,0,0,Away,Carolina Panthers
Eric Weddle,San Diego Chargers,1,6,0,0.0,0,0,1,1,Home,Kansas City Chiefs
Barry Church,Dallas Cowboys,1,8,5,0.0,0,0,0,0,Home,New York Giants
Josh Wilson,Washington Redskins,1,8,3,0.0,1,0,0,0,Away,San Francisco 49ers
Johnthan Banks,Tampa Bay Buccaneers,1,3,0,0.0,2,1,0,0,Home,Detroit Lions
Morgan Burnett,Green Bay Packers,1,8,4,0.0,0,0,0,0,Away,Minnesota Vikings
Duke Ihenacho,Denver Broncos,1,4,6,0.0,0,0,1,0,Home,New England Patriots
Donte Whitner,San Francisco 49ers,1,3,2,0.0,1,1,0,0,Home,Washington Redskins
Johnathan Joseph,Houston Texans,1,7,1,0.0,2,0,0,0,Away,Jacksonville Jaguars
Logan Ryan,New England Patriots,1,3,1,0.0,1,1,0,0,Away,Denver Broncos
Antonio Cromartie,New York Jets,1,2,0,0.0,2,1,0,0,Home,Baltimore Ravens
Marcus Gilchrist,San Diego Chargers,1,3,0,0.0,1,1,0,0,Home,Kansas City Chiefs
Duron Harmon,New England Patriots,1,7,4,0.0,0,0,0,0,Away,Denver Broncos
Josh Thomas,Carolina Panthers,1,3,0,0.0,1,1,0,0,Home,Miami Dolphins
Corey White,New Orleans Saints,1,4,6,0.0,0,0,0,1,Home,Atlanta Falcons
Antoine Bethea,Indianapolis Colts,1,6,1,0.0,2,0,0,0,Home,Arizona Cardinals
Will Hill,New York Giants,1,4,3,0.0,0,0,1,0,Away,Dallas Cowboys
Captain Munnerlyn,Carolina Panthers,1,8,1,0.0,0,0,0,0,Home,Miami Dolphins
Xavier Rhodes,Minnesota Vikings,1,4,0,0.0,4,0,0,0,Home,Green Bay Packers
Shareece Wright,San Diego Chargers,1,6,0,0.0,2,0,0,0,Home,Kansas City Chiefs
Chris Cook,Minnesota Vikings,1,7,1,0.0,0,0,0,0,Home,Green Bay Packers
Quintin Demps,Kansas City Chiefs,1,6,1,0.0,1,0,0,0,Away,San Diego Chargers
Danny Gorrer,Tampa Bay Buccaneers,1,4,1,0.0,0,0,1,0,Home,Detroit Lions
Michael Griffin,Tennessee Titans,1,7,1,0.0,0,0,0,0,Home,Oakland Raiders
M.D. Jennings,Green Bay Packers,1,7,1,0.0,0,0,0,0,Away,Minnesota Vikings
Desmond Trufant,Atlanta Falcons,1,4,1,0.0,3,0,0,0,Away,New Orleans Saints
Kenny Vaccaro,New Orleans Saints,1,4,5,0.0,1,0,0,0,Home,Atlanta Falcons
Prince Amukamara,New York Giants,1,6,0,0.0,1,0,0,0,Away,Dallas Cowboys
John Cyprien,Jacksonville Jaguars,1,4,2,0.0,2,0,0,0,Home,Houston Texans
Thomas DeCoud,Atlanta Falcons,1,5,2,0.0,1,0,0,0,Away,New Orleans Saints
Janoris Jenkins,St. Louis Rams,1,6,0,0.0,1,0,0,0,Away,Chicago Bears
Trumaine Johnson,St. Louis Rams,1,4,0,0.0,0,0,1,0,Away,Chicago Bears
Trumaine McBride,New York Giants,1,4,2,0.0,2,0,0,0,Away,Dallas Cowboys
Jerraud Powers,Arizona Cardinals,1,4,0,0.0,3,0,0,0,Away,Indianapolis Colts
Glover Quin,Detroit Lions,1,2,2,1.0,0,0,0,0,Away,Tampa Bay Buccaneers
Keith Tandy,Tampa Bay Buccaneers,1,1,0,0.0,1,1,0,0,Home,Detroit Lions
T.J. Ward,Cleveland Browns,1,5,4,0.0,0,0,0,0,Away,Pittsburgh Steelers
Lardarius Webb,Baltimore Ravens,1,6,0,0.0,1,0,0,0,Away,New York Jets
Charles Woodson,Oakland Raiders,1,6,2,0.0,0,0,0,0,Away,Tennessee Titans
Mike Adams,Denver Broncos,1,5,3,0.0,0,0,0,0,Home,New England Patriots
Mark Barron,Tampa Bay Buccaneers,1,6,1,0.0,0,0,0,0,Home,Detroit Lions
Don Carey,Detroit Lions,1,2,1,0.0,1,0,1,0,Away,Tampa Bay Buccaneers
Davon House,Green Bay Packers,1,4,1,0.0,2,0,0,0,Away,Minnesota Vikings
