Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Robert Quinn,St. Louis Rams,1,3,0,3.0,0,0,2,0,Away,Arizona Cardinals
Cameron Wake,Miami Dolphins,1,2,2,2.5,0,0,0,0,Home,Cleveland Browns
Dan Williams,Arizona Cardinals,1,1,0,0.0,1,1,0,0,Home,St. Louis Rams
Dontari Poe,Kansas City Chiefs,1,5,1,1.5,1,0,0,0,Home,Jacksonville Jaguars
Desmond Bryant,Cleveland Browns,1,2,1,2.0,1,0,0,0,Away,Miami Dolphins
Nick Fairley,Detroit Lions,1,2,3,1.5,0,0,0,1,Away,Minnesota Vikings
Jurrell Casey,Tennessee Titans,1,3,0,2.0,0,0,0,0,Home,Pittsburgh Steelers
Charles Johnson,Carolina Panthers,1,1,0,1.0,0,0,1,1,Away,Seattle Seahawks
Jared Allen,Minnesota Vikings,1,2,2,1.0,2,0,0,0,Home,Detroit Lions
Cam Thomas,San Diego Chargers,1,1,2,0.0,2,1,0,0,Away,Houston Texans
Rob Ninkovich,New England Patriots,1,5,3,0.0,0,0,0,1,Home,Buffalo Bills
Corey Peters,Atlanta Falcons,1,3,3,1.0,0,0,0,0,Home,New Orleans Saints
Randy Starks,Miami Dolphins,1,2,1,1.5,0,0,0,0,Home,Cleveland Browns
Kyle Williams,Buffalo Bills,1,3,3,1.0,0,0,0,0,Away,New England Patriots
Linval Joseph,New York Giants,1,2,2,0.5,0,0,1,0,Home,Dallas Cowboys
Robert Mathis,Indianapolis Colts,1,3,2,1.0,0,0,0,0,Away,Oakland Raiders
Justin Tuck,New York Giants,1,3,5,0.5,0,0,0,0,Home,Dallas Cowboys
Jason Babin,Jacksonville Jaguars,1,3,0,1.0,0,0,0,0,Away,Kansas City Chiefs
Fletcher Cox,Philadelphia Eagles,1,3,0,1.0,0,0,0,0,Home,Washington Redskins
William Hayes,St. Louis Rams,1,3,0,1.0,0,0,0,0,Away,Arizona Cardinals
Akiem Hicks,New Orleans Saints,1,3,0,1.0,0,0,0,0,Away,Atlanta Falcons
Jason Hunter,Oakland Raiders,1,2,2,1.0,0,0,0,0,Home,Indianapolis Colts
Shea McClellin,Chicago Bears,1,2,2,1.0,0,0,0,0,Away,Cincinnati Bengals
Sheldon Richardson,New York Jets,1,3,4,0.5,0,0,0,0,Away,Tampa Bay Buccaneers
George Selvie,Dallas Cowboys,1,1,0,1.0,0,0,0,1,Away,New York Giants
Daniel Te'o-Nesheim,Tampa Bay Buccaneers,1,3,0,1.0,0,0,0,0,Home,New York Jets
Fred Evans,Minnesota Vikings,1,5,1,0.0,1,0,0,0,Home,Detroit Lions
Tommy Kelly,New England Patriots,1,2,5,0.0,0,0,0,1,Home,Buffalo Bills
Chris Canty,Baltimore Ravens,1,2,0,1.0,0,0,0,0,Home,Denver Broncos
Marcell Dareus,Buffalo Bills,1,4,2,0.0,1,0,0,0,Away,New England Patriots
Nick Hayden,Dallas Cowboys,1,3,0,0.0,0,0,1,0,Away,New York Giants
Tyson Jackson,Kansas City Chiefs,1,2,0,1.0,0,0,0,0,Home,Jacksonville Jaguars
Tony McDaniel,Seattle Seahawks,1,3,2,0.0,0,0,0,1,Home,Carolina Panthers
DeMarcus Ware,Dallas Cowboys,1,0,0,0.0,1,1,0,0,Away,New York Giants
Jason Hatcher,Dallas Cowboys,1,1,1,1.0,0,0,0,0,Away,New York Giants
Johnny Jolly,Green Bay Packers,1,1,1,1.0,0,0,0,0,Home,San Francisco 49ers
Muhammad Wilkerson,New York Jets,1,1,1,1.0,0,0,0,0,Away,Tampa Bay Buccaneers
Robert Ayers,Denver Broncos,1,1,0,1.0,0,0,0,0,Away,Baltimore Ravens
Michael Brockers,St. Louis Rams,1,5,0,0.0,0,0,0,0,Away,Arizona Cardinals
Peria Jerry,Atlanta Falcons,1,1,0,1.0,0,0,0,0,Home,New Orleans Saints
Dion Jordan,Miami Dolphins,1,1,0,1.0,0,0,0,0,Home,Cleveland Browns
Brett Keisel,Pittsburgh Steelers,1,4,2,0.0,0,0,0,0,Away,Tennessee Titans
Ray McDonald,San Francisco 49ers,1,2,2,0.5,0,0,0,0,Away,Green Bay Packers
Jason Pierre-Paul,New York Giants,1,1,0,1.0,0,0,0,0,Home,Dallas Cowboys
O'Brien Schofield,Seattle Seahawks,1,1,0,1.0,0,0,0,0,Home,Carolina Panthers
Ziggy Ansah,Detroit Lions,1,1,2,0.5,0,0,0,0,Away,Minnesota Vikings
Kroy Biermann,Atlanta Falcons,1,3,2,0.0,0,0,0,0,Home,New Orleans Saints
Chris Long,St. Louis Rams,1,1,0,0.0,1,0,0,1,Away,Arizona Cardinals
Star Lotulelei,Carolina Panthers,1,4,0,0.0,0,0,0,0,Away,Seattle Seahawks
Steve McLendon,Pittsburgh Steelers,1,2,4,0.0,0,0,0,0,Away,Tennessee Titans
