Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Wes Welker,Denver Broncos,1,8,4,31,0,0,0,0,Home,New England Patriots,12
Greg Jennings,Minnesota Vikings,1,3,2,29,0,0,0,0,Home,Green Bay Packers,12
Davone Bess,Cleveland Browns,1,8,5,27,0,0,0,0,Away,Pittsburgh Steelers,12
Victor Cruz,New York Giants,1,4,2,27,0,0,0,0,Away,Dallas Cowboys,12
Santana Moss,Washington Redskins,1,4,3,27,0,0,0,0,Away,San Francisco 49ers,12
Jerrel Jernigan,New York Giants,1,7,2,24,0,0,0,0,Away,Dallas Cowboys,12
Roddy White,Atlanta Falcons,1,2,2,24,0,0,0,0,Away,New Orleans Saints,12
Darrius Heyward-Bey,Indianapolis Colts,1,6,3,22,0,0,0,0,Home,Arizona Cardinals,12
A.J. Jenkins,Kansas City Chiefs,1,1,1,22,0,0,0,0,Away,San Diego Chargers,12
Lance Moore,New Orleans Saints,1,2,2,22,0,0,0,0,Home,Atlanta Falcons,12
Kenny Stills,New Orleans Saints,1,3,2,22,0,0,0,0,Home,Atlanta Falcons,12
Josh Cribbs,New York Jets,1,0,0,0,0,5,20,0,Home,Baltimore Ravens,12
Stedman Bailey,St. Louis Rams,1,1,1,19,0,0,0,0,Away,Chicago Bears,12
Brian Quick,St. Louis Rams,1,2,2,19,0,0,0,0,Away,Chicago Bears,12
Robert Meachem,New Orleans Saints,1,3,1,18,0,0,0,0,Home,Atlanta Falcons,12
Danny Amendola,New England Patriots,1,6,3,17,0,0,0,0,Away,Denver Broncos,12
Miles Austin,Dallas Cowboys,1,3,1,17,0,0,0,0,Home,New York Giants,12
Greg Little,Cleveland Browns,1,7,2,17,0,0,0,0,Away,Pittsburgh Steelers,12
Cole Beasley,Dallas Cowboys,1,4,2,13,0,0,0,0,Home,New York Giants,12
Santonio Holmes,New York Jets,1,4,1,12,0,0,0,0,Home,Baltimore Ravens,12
Keshawn Martin,Houston Texans,1,2,1,12,0,0,0,0,Away,Jacksonville Jaguars,12
Ted Ginn Jr.,Carolina Panthers,1,10,3,11,0,0,0,0,Home,Miami Dolphins,12
Terrance Williams,Dallas Cowboys,1,2,1,10,0,0,0,0,Home,New York Giants,12
DeAndre Hopkins,Houston Texans,1,4,1,8,0,0,0,0,Away,Jacksonville Jaguars,12
Drew Davis,Atlanta Falcons,1,1,1,7,0,0,0,0,Away,New Orleans Saints,12
Brandon Stokley,Baltimore Ravens,1,1,1,7,0,0,0,0,Away,New York Jets,12
Eric Decker,Denver Broncos,1,4,1,5,0,0,0,0,Home,New England Patriots,12
DeVier Posey,Houston Texans,1,1,1,5,0,0,0,0,Away,Jacksonville Jaguars,12
Rishard Matthews,Miami Dolphins,1,7,3,2,0,0,0,0,Away,Carolina Panthers,12
Marlon Brown,Baltimore Ravens,1,2,1,1,0,0,0,0,Away,New York Jets,12
Kenny Britt,Tennessee Titans,1,2,0,0,0,0,0,0,Home,Oakland Raiders,12
Vincent Brown,San Diego Chargers,1,1,0,0,0,0,0,0,Home,Kansas City Chiefs,12
Brice Butler,Oakland Raiders,1,1,0,0,0,0,0,0,Away,Tennessee Titans,12
Jerricho Cotchery,Pittsburgh Steelers,1,1,0,0,0,0,0,0,Home,Cleveland Browns,12
Tandon Doss,Baltimore Ravens,1,1,0,0,0,0,0,0,Away,New York Jets,12
Jacoby Ford,Oakland Raiders,1,1,0,0,0,0,0,0,Away,Tennessee Titans,12
Chris Givens,St. Louis Rams,1,6,0,0,0,0,0,0,Away,Chicago Bears,12
Junior Hemingway,Kansas City Chiefs,1,0,0,0,0,0,0,0,Away,San Diego Chargers,12
Stephen Hill,New York Jets,1,1,0,0,0,0,0,0,Home,Baltimore Ravens,12
Trindon Holliday,Denver Broncos,1,0,0,0,0,0,0,0,Home,New England Patriots,12
David Nelson,New York Jets,1,5,0,0,0,0,0,0,Home,Baltimore Ravens,12
David Reed,Indianapolis Colts,1,2,0,0,0,0,0,0,Home,Arizona Cardinals,12
Aldrick Robinson,Washington Redskins,1,3,0,0,0,0,0,0,Away,San Francisco 49ers,12
Jarius Wright,Minnesota Vikings,1,1,0,0,0,0,0,0,Home,Green Bay Packers,12
