Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Robert Quinn,St. Louis Rams,1,5,0,2.0,0,0,1,1,Away,New Orleans Saints
Jurrell Casey,Tennessee Titans,1,5,4,1.5,0,0,0,0,Away,Arizona Cardinals
Jared Allen,Minnesota Vikings,1,3,0,2.0,0,0,0,0,Away,Philadelphia Eagles
Michael Bennett,Seattle Seahawks,1,4,0,1.0,0,0,1,0,Home,New York Giants
Robert Mathis,Indianapolis Colts,1,4,0,1.0,0,0,1,0,Away,Houston Texans
Brian Robison,Minnesota Vikings,1,2,1,2.0,0,0,0,0,Away,Philadelphia Eagles
Quinton Coples,New York Jets,1,4,1,1.0,1,0,0,0,Home,Carolina Panthers
Ziggy Hood,Pittsburgh Steelers,1,3,1,1.0,0,0,0,1,Away,Cincinnati Bengals
George Selvie,Dallas Cowboys,1,5,1,1.0,0,0,0,0,Away,Green Bay Packers
Jason Hunter,Oakland Raiders,1,2,0,1.0,0,0,1,0,Away,Kansas City Chiefs
Sen'Derrick Marks,Jacksonville Jaguars,1,3,0,1.0,0,0,0,1,Away,Buffalo Bills
Osi Umenyiora,Atlanta Falcons,1,2,0,1.0,0,0,1,0,Away,Washington Redskins
Andre Branch,Jacksonville Jaguars,1,4,1,1.0,0,0,0,0,Away,Buffalo Bills
William Gholston,Tampa Bay Buccaneers,1,5,3,0.0,2,0,0,0,Away,San Francisco 49ers
Connor Barwin,Philadelphia Eagles,1,4,0,1.0,0,0,0,0,Home,Minnesota Vikings
Pat Sims,Oakland Raiders,1,4,0,1.0,0,0,0,0,Away,Kansas City Chiefs
Kyle Williams,Buffalo Bills,1,4,0,1.0,0,0,0,0,Home,Jacksonville Jaguars
Sylvester Williams,Denver Broncos,1,3,2,1.0,0,0,0,0,Away,San Diego Chargers
Marcell Dareus,Buffalo Bills,1,3,0,1.0,0,0,0,0,Home,Jacksonville Jaguars
Wallace Gilberry,Cincinnati Bengals,1,3,0,1.0,0,0,0,0,Home,Pittsburgh Steelers
Linval Joseph,New York Giants,1,1,4,1.0,0,0,0,0,Away,Seattle Seahawks
Jabaal Sheard,Cleveland Browns,1,2,2,1.0,0,0,0,0,Away,Chicago Bears
Cameron Wake,Miami Dolphins,1,3,0,1.0,0,0,0,0,Away,New England Patriots
Greg Hardy,Carolina Panthers,1,2,1,1.0,0,0,0,0,Away,New York Jets
Gerald McCoy,Tampa Bay Buccaneers,1,2,1,1.0,0,0,0,0,Away,San Francisco 49ers
Matt Shaughnessy,Arizona Cardinals,1,2,1,1.0,0,0,0,0,Home,Tennessee Titans
Justin Tuck,New York Giants,1,3,3,0.5,0,0,0,0,Away,Seattle Seahawks
Cliff Avril,Seattle Seahawks,1,1,0,0.5,0,0,1,0,Home,New York Giants
Fletcher Cox,Philadelphia Eagles,1,4,4,0.0,0,0,0,0,Home,Minnesota Vikings
Mike Daniels,Green Bay Packers,1,2,0,1.0,0,0,0,0,Home,Dallas Cowboys
William Hayes,St. Louis Rams,1,2,0,1.0,0,0,0,0,Away,New Orleans Saints
Michael Johnson,Cincinnati Bengals,1,5,2,0.0,0,0,0,0,Home,Pittsburgh Steelers
Thomas Keiser,San Diego Chargers,1,0,0,0.0,1,1,0,0,Home,Denver Broncos
Justin Smith,San Francisco 49ers,1,2,0,1.0,0,0,0,0,Home,Tampa Bay Buccaneers
Deangelo Tyson,Baltimore Ravens,1,0,0,0.0,1,1,0,0,Home,Detroit Lions
Adrian Clayborn,Tampa Bay Buccaneers,1,1,1,1.0,0,0,0,0,Away,San Francisco 49ers
Stacy McGee,Oakland Raiders,1,3,1,0.0,0,0,0,1,Away,Kansas City Chiefs
Mike Neal,Green Bay Packers,1,1,1,1.0,0,0,0,0,Home,Dallas Cowboys
Haloti Ngata,Baltimore Ravens,1,4,1,0.0,1,0,0,0,Home,Detroit Lions
Tyson Alualu,Jacksonville Jaguars,1,4,2,0.0,0,0,0,0,Away,Buffalo Bills
Darnell Dockett,Arizona Cardinals,1,4,2,0.0,0,0,0,0,Home,Tennessee Titans
Jordan Hill,Seattle Seahawks,1,1,0,1.0,0,0,0,0,Home,New York Giants
Cullen Jenkins,New York Giants,1,3,0,0.5,0,0,0,0,Away,Seattle Seahawks
Billy Winn,Cleveland Browns,1,2,0,0.0,0,0,1,0,Away,Chicago Bears
Jason Babin,Jacksonville Jaguars,1,4,1,0.0,0,0,0,0,Away,Buffalo Bills
Jonathan Babineaux,Atlanta Falcons,1,0,1,0.0,0,0,0,2,Away,Washington Redskins
Terrance Knighton,Denver Broncos,1,4,1,0.0,0,0,0,0,Away,San Diego Chargers
Muhammad Wilkerson,New York Jets,1,3,3,0.0,0,0,0,0,Home,Carolina Panthers
John Abraham,Arizona Cardinals,1,1,2,0.5,0,0,0,0,Home,Tennessee Titans
Mario Williams,Buffalo Bills,1,3,0,0.0,1,0,0,0,Home,Jacksonville Jaguars
