Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Quintin Mikell,Carolina Panthers,1,7,0,1.0,1,0,1,0,Home,New Orleans Saints
Troy Polamalu,Pittsburgh Steelers,1,1,0,0.0,3,1,0,0,Away,Miami Dolphins
Antoine Bethea,Indianapolis Colts,1,10,7,0.0,0,0,0,0,Home,Cincinnati Bengals
James Ihedigbo,Baltimore Ravens,1,7,5,0.0,1,0,1,0,Away,Minnesota Vikings
Byron Maxwell,Seattle Seahawks,1,5,0,0.0,3,1,0,0,Home,San Francisco 49ers
William Moore,Atlanta Falcons,1,5,1,1.0,0,0,1,0,Home,Green Bay Packers
Alterraun Verner,Tennessee Titans,1,8,1,0.0,3,0,0,0,Home,Denver Broncos
Chris Clemons,Miami Dolphins,1,7,5,0.0,1,0,0,0,Home,Pittsburgh Steelers
Rashad Johnson,Arizona Cardinals,1,4,0,0.0,1,1,0,0,Away,St. Louis Rams
Bernard Pollard,Tennessee Titans,1,7,0,0.0,3,0,0,0,Home,Denver Broncos
Andrew Sendejo,Minnesota Vikings,1,1,2,0.0,3,1,0,0,Home,Baltimore Ravens
Shareece Wright,San Diego Chargers,1,2,0,0.0,3,1,0,0,Away,New York Giants
Jairus Byrd,Buffalo Bills,1,3,1,0.0,1,1,0,0,Home,Tampa Bay Buccaneers
John Cyprien,Jacksonville Jaguars,1,8,3,0.0,0,0,0,0,Away,Houston Texans
Marcus Gilchrist,San Diego Chargers,1,7,1,0.0,0,0,0,1,Away,New York Giants
Alan Ball,Jacksonville Jaguars,1,2,2,0.0,1,1,0,0,Away,Houston Texans
Eric Berry,Kansas City Chiefs,1,5,0,1.0,0,0,0,0,Home,Washington Redskins
Stephon Gilmore,Buffalo Bills,1,2,0,0.0,2,1,0,0,Home,Tampa Bay Buccaneers
Chris Houston,Detroit Lions,1,3,0,0.0,1,1,0,0,Home,Philadelphia Eagles
Jerraud Powers,Arizona Cardinals,1,8,0,0.0,1,0,0,0,Away,St. Louis Rams
Darrelle Revis,Tampa Bay Buccaneers,1,4,0,1.0,1,0,0,0,Away,Buffalo Bills
Xavier Rhodes,Minnesota Vikings,1,3,0,0.0,3,0,1,0,Home,Baltimore Ravens
Antrel Rolle,New York Giants,1,8,2,0.0,0,0,0,0,Home,San Diego Chargers
Terrell Thomas,New York Giants,1,9,0,0.0,0,0,0,0,Home,San Diego Chargers
Lardarius Webb,Baltimore Ravens,1,5,0,0.0,4,0,0,0,Away,Minnesota Vikings
Zackary Bowman,Chicago Bears,1,7,1,0.0,1,0,0,0,Away,Dallas Cowboys
Michael Griffin,Tennessee Titans,1,8,1,0.0,0,0,0,0,Home,Denver Broncos
Trumaine Johnson,St. Louis Rams,1,7,1,0.0,1,0,0,0,Home,Arizona Cardinals
Marcus Sherels,Minnesota Vikings,1,2,1,0.0,1,1,0,0,Home,Baltimore Ravens
Johnthan Banks,Tampa Bay Buccaneers,1,2,0,0.0,1,1,0,0,Away,Buffalo Bills
Mark Barron,Tampa Bay Buccaneers,1,4,0,1.0,0,0,0,0,Away,Buffalo Bills
Mike Adams,Denver Broncos,1,5,1,0.0,0,0,0,1,Away,Tennessee Titans
Barry Church,Dallas Cowboys,1,7,1,0.0,0,0,0,0,Home,Chicago Bears
Malcolm Jenkins,New Orleans Saints,1,6,3,0.0,0,0,0,0,Away,Carolina Panthers
LaRon Landry,Indianapolis Colts,1,4,5,0.0,1,0,0,0,Home,Cincinnati Bengals
T.J. McDonald,St. Louis Rams,1,7,1,0.0,0,0,0,0,Home,Arizona Cardinals
Carlos Rogers,San Francisco 49ers,1,7,1,0.0,0,0,0,0,Away,Seattle Seahawks
Jamarca Sanford,Minnesota Vikings,1,7,1,0.0,0,0,0,0,Home,Baltimore Ravens
Morgan Burnett,Green Bay Packers,1,6,2,0.0,0,0,0,0,Away,Atlanta Falcons
Jarrett Bush,Green Bay Packers,1,0,0,0.0,2,1,0,0,Away,Atlanta Falcons
Chris Conte,Chicago Bears,1,6,2,0.0,0,0,0,0,Away,Dallas Cowboys
William Gay,Pittsburgh Steelers,1,7,0,0.0,0,0,0,0,Away,Miami Dolphins
Janoris Jenkins,St. Louis Rams,1,4,0,0.0,1,0,0,1,Home,Arizona Cardinals
Dawan Landry,New York Jets,1,7,0,0.0,0,0,0,0,Away,Oakland Raiders
Richard Marshall,San Diego Chargers,1,5,0,0.0,2,0,0,0,Away,New York Giants
Rodney McLeod,St. Louis Rams,1,4,0,0.0,0,0,1,0,Home,Arizona Cardinals
Eric Wright,San Francisco 49ers,1,0,0,0.0,2,1,0,0,Away,Seattle Seahawks
Kareem Jackson,Houston Texans,1,5,1,0.0,1,0,0,0,Home,Jacksonville Jaguars
Mike Mitchell,Carolina Panthers,1,5,1,0.0,1,0,0,0,Home,New Orleans Saints
D.J. Swearinger,Houston Texans,1,5,1,0.0,1,0,0,0,Home,Jacksonville Jaguars
