Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Robert Mathis,Indianapolis Colts,1,4,1,3.0,0,0,0,0,Home,Jacksonville Jaguars
Ndamukong Suh,Detroit Lions,1,4,0,2.0,0,0,1,0,Away,Chicago Bears
Jared Allen,Minnesota Vikings,1,3,1,2.5,1,0,0,0,Away,Pittsburgh Steelers
Chris Canty,Baltimore Ravens,1,3,2,1.0,0,0,2,0,Home,Buffalo Bills
Marcell Dareus,Buffalo Bills,1,5,2,2.0,0,0,0,0,Away,Baltimore Ravens
Barry Cofield,Washington Redskins,1,2,0,2.0,0,0,0,1,Home,Oakland Raiders
Ropati Pitoitua,Tennessee Titans,1,3,0,2.0,0,0,0,0,Away,New York Jets
Karl Klug,Tennessee Titans,1,1,1,1.0,0,0,1,1,Away,New York Jets
Carlos Dunlap,Cincinnati Bengals,1,3,1,1.5,0,0,0,0,Home,Cleveland Browns
Everson Griffen,Minnesota Vikings,1,2,0,1.0,0,0,1,0,Away,Pittsburgh Steelers
Clinton McDonald,Seattle Seahawks,1,5,0,1.0,0,0,0,0,Home,Houston Texans
George Selvie,Dallas Cowboys,1,4,0,1.0,1,0,0,0,Home,San Diego Chargers
Corey Wootton,Chicago Bears,1,4,0,0.0,0,0,1,1,Home,Detroit Lions
Jared Odrick,Miami Dolphins,1,4,1,1.0,0,0,0,0,Home,New Orleans Saints
Cedric Thornton,Philadelphia Eagles,1,4,1,1.0,0,0,0,0,Home,Denver Broncos
Geno Atkins,Cincinnati Bengals,1,1,2,1.5,0,0,0,0,Home,Cleveland Browns
Jurrell Casey,Tennessee Titans,1,3,2,1.0,0,0,0,0,Away,New York Jets
Chris Clemons,Seattle Seahawks,1,3,2,1.0,0,0,0,0,Home,Houston Texans
Glenn Dorsey,San Francisco 49ers,1,4,0,1.0,0,0,0,0,Home,St. Louis Rams
Corey Liuget,San Diego Chargers,1,3,2,1.0,0,0,0,0,Away,Dallas Cowboys
Gerald McCoy,Tampa Bay Buccaneers,1,1,0,1.0,1,0,0,1,Away,Arizona Cardinals
Olivier Vernon,Miami Dolphins,1,3,2,1.0,0,0,0,0,Home,New Orleans Saints
J.J. Watt,Houston Texans,1,4,4,0.5,0,0,0,0,Away,Seattle Seahawks
Robert Ayers,Denver Broncos,1,5,1,0.5,0,0,0,0,Away,Philadelphia Eagles
Cliff Avril,Seattle Seahawks,1,2,0,1.0,1,0,0,0,Home,Houston Texans
Allen Bailey,Kansas City Chiefs,1,3,0,1.0,0,0,0,0,Away,New York Giants
Arthur Jones,Baltimore Ravens,1,6,2,0.0,0,0,0,0,Home,Buffalo Bills
Cory Redding,Indianapolis Colts,1,3,0,1.0,0,0,0,0,Home,Jacksonville Jaguars
Kendall Reyes,San Diego Chargers,1,2,0,1.0,1,0,0,0,Away,Dallas Cowboys
Antonio Smith,Houston Texans,1,2,2,1.0,0,0,0,0,Away,Seattle Seahawks
Michael Buchanan,New England Patriots,1,2,0,1.0,0,0,0,0,Home,Atlanta Falcons
Tony McDaniel,Seattle Seahawks,1,1,2,1.0,0,0,0,0,Home,Houston Texans
Robert Quinn,St. Louis Rams,1,2,0,1.0,0,0,0,0,Away,San Francisco 49ers
Matt Shaughnessy,Arizona Cardinals,1,4,0,0.0,0,0,0,1,Home,Tampa Bay Buccaneers
Derek Wolfe,Denver Broncos,1,2,0,1.0,0,0,0,0,Away,Philadelphia Eagles
Jason Hatcher,Dallas Cowboys,1,3,1,0.0,2,0,0,0,Home,San Diego Chargers
Tyson Alualu,Jacksonville Jaguars,1,1,0,1.0,0,0,0,0,Away,Indianapolis Colts
Cameron Jordan,New Orleans Saints,1,1,0,1.0,0,0,0,0,Away,Miami Dolphins
Mario Williams,Buffalo Bills,1,1,0,1.0,0,0,0,0,Away,Baltimore Ravens
Red Bryant,Seattle Seahawks,1,3,1,0.0,1,0,0,0,Home,Houston Texans
Brandon Mebane,Seattle Seahawks,1,4,1,0.0,0,0,0,0,Home,Houston Texans
Nick Hayden,Dallas Cowboys,1,3,2,0.0,0,0,0,0,Home,San Diego Chargers
Corey Lemonier,San Francisco 49ers,1,3,0,0.0,1,0,0,0,Home,St. Louis Rams
Chris Long,St. Louis Rams,1,1,2,0.5,0,0,0,0,Away,San Francisco 49ers
Steve McLendon,Pittsburgh Steelers,1,4,0,0.0,0,0,0,0,Home,Minnesota Vikings
Ahtyba Rubin,Cleveland Browns,1,4,0,0.0,0,0,0,0,Away,Cincinnati Bengals
Kevin Williams,Minnesota Vikings,1,2,0,0.0,0,0,0,1,Away,Pittsburgh Steelers
Jarius Wynn,San Diego Chargers,1,1,0,0.0,0,0,1,0,Away,Dallas Cowboys
Connor Barwin,Philadelphia Eagles,1,3,1,0.0,0,0,0,0,Home,Denver Broncos
Michael Brockers,St. Louis Rams,1,1,1,0.5,0,0,0,0,Away,San Francisco 49ers
