Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Jason Hatcher,Dallas Cowboys,1,5,1,2.0,0,0,1,0,Away,Washington Redskins
Michael Brockers,St. Louis Rams,1,7,0,2.0,0,0,0,0,Home,Houston Texans
Malik Jackson,Denver Broncos,1,5,2,2.0,1,0,0,0,Away,Jacksonville Jaguars
Carlos Dunlap,Cincinnati Bengals,1,5,0,1.0,0,0,1,0,Home,Buffalo Bills
Darnell Dockett,Arizona Cardinals,1,4,0,1.0,0,0,1,0,Home,San Francisco 49ers
Corey Lemonier,San Francisco 49ers,1,3,0,1.0,1,0,1,0,Away,Arizona Cardinals
Devin Taylor,Detroit Lions,1,2,1,1.0,0,0,1,0,Home,Cleveland Browns
Wallace Gilberry,Cincinnati Bengals,1,5,0,1.0,0,0,0,0,Home,Buffalo Bills
Vance Walker,Oakland Raiders,1,5,0,1.0,0,0,0,0,Home,Kansas City Chiefs
Sheldon Richardson,New York Jets,1,5,1,0.0,0,0,1,0,Away,Pittsburgh Steelers
Marcell Dareus,Buffalo Bills,1,4,0,1.0,0,0,0,0,Away,Cincinnati Bengals
Tyson Jackson,Kansas City Chiefs,1,4,0,1.0,0,0,0,0,Away,Oakland Raiders
Robert Quinn,St. Louis Rams,1,1,0,1.0,0,0,1,0,Home,Houston Texans
Kendall Langford,St. Louis Rams,1,6,2,0.0,0,0,0,0,Home,Houston Texans
Cory Redding,Indianapolis Colts,1,3,0,1.0,0,0,0,0,Home,San Diego Chargers
Geno Atkins,Cincinnati Bengals,1,3,3,0.5,0,0,0,0,Home,Buffalo Bills
Chris Long,St. Louis Rams,1,2,1,1.0,0,0,0,0,Home,Houston Texans
Connor Barwin,Philadelphia Eagles,1,2,0,1.0,0,0,0,0,Home,Tampa Bay Buccaneers
Alan Branch,Buffalo Bills,1,6,0,0.0,0,0,0,0,Away,Cincinnati Bengals
Sharrif Floyd,Minnesota Vikings,1,2,0,1.0,0,0,0,0,Away,Carolina Panthers
Arthur Jones,Baltimore Ravens,1,1,2,1.0,0,0,0,0,Away,Green Bay Packers
Cameron Jordan,New Orleans Saints,1,1,2,1.0,0,0,0,0,Home,New England Patriots
Domata Peko,Cincinnati Bengals,1,1,2,1.0,0,0,0,0,Home,Buffalo Bills
Ropati Pitoitua,Tennessee Titans,1,1,2,1.0,0,0,0,0,Home,Seattle Seahawks
Muhammad Wilkerson,New York Jets,1,2,0,1.0,0,0,0,0,Away,Pittsburgh Steelers
Kyle Williams,Buffalo Bills,1,2,4,0.5,0,0,0,0,Away,Cincinnati Bengals
Calais Campbell,Arizona Cardinals,1,3,1,0.5,0,0,0,0,Home,San Francisco 49ers
Michael Bennett,Seattle Seahawks,1,1,0,1.0,0,0,0,0,Away,Tennessee Titans
Mike Catapano,Kansas City Chiefs,1,1,0,1.0,0,0,0,0,Away,Oakland Raiders
Akiem Hicks,New Orleans Saints,1,3,4,0.0,0,0,0,0,Home,New England Patriots
Ziggy Hood,Pittsburgh Steelers,1,1,0,1.0,0,0,0,0,Home,New York Jets
Michael Johnson,Cincinnati Bengals,1,3,2,0.0,1,0,0,0,Home,Buffalo Bills
Thomas Johnson,New Orleans Saints,1,1,0,1.0,0,0,0,0,Home,New England Patriots
Bennie Logan,Philadelphia Eagles,1,1,0,1.0,0,0,0,0,Home,Tampa Bay Buccaneers
Kendall Reyes,San Diego Chargers,1,1,0,1.0,0,0,0,0,Away,Indianapolis Colts
Brian Robison,Minnesota Vikings,1,3,0,0.0,2,0,0,0,Away,Carolina Panthers
Chris Clemons,Seattle Seahawks,1,2,1,0.5,0,0,0,0,Away,Tennessee Titans
Kevin Vickerson,Denver Broncos,1,3,1,0.0,1,0,0,0,Away,Jacksonville Jaguars
Dan Williams,Arizona Cardinals,1,4,1,0.0,0,0,0,0,Home,San Francisco 49ers
Andre Branch,Jacksonville Jaguars,1,4,0,0.0,0,0,0,0,Home,Denver Broncos
Adrian Clayborn,Tampa Bay Buccaneers,1,4,0,0.0,0,0,0,0,Away,Philadelphia Eagles
Jordan Hill,Seattle Seahawks,1,1,2,0.5,0,0,0,0,Away,Tennessee Titans
Ahtyba Rubin,Cleveland Browns,1,1,6,0.0,0,0,0,0,Away,Detroit Lions
Earl Mitchell,Houston Texans,1,3,1,0.0,0,0,0,0,Away,St. Louis Rams
Antonio Smith,Houston Texans,1,3,1,0.0,0,0,0,0,Away,St. Louis Rams
John Abraham,Arizona Cardinals,1,2,2,0.0,0,0,0,0,Home,San Francisco 49ers
Stephen Bowen,Washington Redskins,1,3,0,0.0,0,0,0,0,Home,Dallas Cowboys
Jurrell Casey,Tennessee Titans,1,0,6,0.0,0,0,0,0,Home,Seattle Seahawks
Mike Devito,Kansas City Chiefs,1,3,0,0.0,0,0,0,0,Away,Oakland Raiders
Ricky Jean-Francois,Indianapolis Colts,1,3,0,0.0,0,0,0,0,Home,San Diego Chargers
