Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Justin Houston,Kansas City Chiefs,1,6,1,3.5,3,0,1,2,Home,Philadelphia Eagles
Erin Henderson,Minnesota Vikings,1,6,2,2.0,1,1,0,0,Away,Cleveland Browns
Daryl Smith,Baltimore Ravens,1,7,3,0.0,1,1,0,0,Away,Houston Texans
Brad Jones,Green Bay Packers,1,9,2,0.0,0,0,1,1,Home,Cincinnati Bengals
Jerrell Freeman,Indianapolis Colts,1,7,1,1.0,0,0,1,0,Home,San Francisco 49ers
Paul Posluszny,Jacksonville Jaguars,1,5,7,0.0,1,1,0,0,Home,Seattle Seahawks
D.J. Williams,Chicago Bears,1,3,1,2.0,0,0,1,0,Home,Pittsburgh Steelers
Lance Briggs,Chicago Bears,1,5,2,1.0,1,0,1,0,Home,Pittsburgh Steelers
Kevin Burnett,Oakland Raiders,1,10,0,0.0,1,0,1,0,Home,Denver Broncos
Karlos Dansby,Arizona Cardinals,1,12,0,0.0,1,0,0,0,Home,New Orleans Saints
Lamarr Houston,Oakland Raiders,1,5,1,1.0,0,0,1,0,Home,Denver Broncos
Manny Lawson,Buffalo Bills,1,11,3,0.0,0,0,0,0,Home,New York Jets
Clay Matthews,Green Bay Packers,1,2,0,1.0,0,0,2,0,Home,Cincinnati Bengals
Bobby Wagner,Seattle Seahawks,1,3,6,0.0,1,1,0,0,Away,Jacksonville Jaguars
Kiko Alonso,Buffalo Bills,1,3,5,0.0,1,1,0,0,Home,New York Jets
Chad Greenway,Minnesota Vikings,1,5,1,0.0,1,1,0,0,Away,Cleveland Browns
D'Qwell Jackson,Cleveland Browns,1,7,3,0.0,0,0,1,0,Home,Minnesota Vikings
Navorro Bowman,San Francisco 49ers,1,9,0,0.0,2,0,0,0,Away,Indianapolis Colts
Jerod Mayo,New England Patriots,1,5,4,1.0,0,0,0,0,Away,Tampa Bay Buccaneers
Vontaze Burfict,Cincinnati Bengals,1,10,1,0.0,0,0,0,0,Away,Green Bay Packers
Lavonte David,Tampa Bay Buccaneers,1,8,1,0.5,0,0,0,0,Home,New England Patriots
Derrick Johnson,Kansas City Chiefs,1,7,1,0.5,1,0,0,0,Home,Philadelphia Eagles
Akeem Dent,Atlanta Falcons,1,3,2,1.5,0,0,0,0,Home,Miami Dolphins
London Fletcher,Washington Redskins,1,4,4,1.0,0,0,0,0,Away,Detroit Lions
Calvin Pace,New York Jets,1,4,4,1.0,0,0,0,0,Away,Buffalo Bills
Lawrence Timmons,Pittsburgh Steelers,1,7,2,0.0,2,0,0,0,Away,Chicago Bears
DeMario Davis,New York Jets,1,5,1,1.0,0,0,0,0,Away,Buffalo Bills
Dannell Ellerbe,Miami Dolphins,1,9,1,0.0,0,0,0,0,Away,Atlanta Falcons
David Harris,New York Jets,1,4,3,1.0,0,0,0,0,Away,Buffalo Bills
A.J. Hawk,Green Bay Packers,1,6,3,0.0,0,0,0,1,Home,Cincinnati Bengals
Justin Durant,Dallas Cowboys,1,6,0,0.0,0,0,1,0,Away,St. Louis Rams
Mychal Kendricks,Philadelphia Eagles,1,8,1,0.0,0,0,0,0,Away,Kansas City Chiefs
Curtis Lofton,New Orleans Saints,1,7,1,0.0,1,0,0,0,Away,Arizona Cardinals
Andrew Gachkar,San Diego Chargers,1,4,2,0.0,0,0,1,0,Home,Tennessee Titans
Rey Maualuga,Cincinnati Bengals,1,8,0,0.0,0,0,0,0,Away,Green Bay Packers
Wesley Woodyard,Denver Broncos,1,4,4,0.5,0,0,0,0,Away,Oakland Raiders
Ahmad Brooks,San Francisco 49ers,1,7,1,0.0,0,0,0,0,Away,Indianapolis Colts
Thomas Davis,Carolina Panthers,1,2,3,1.0,0,0,0,0,Away,New York Giants
Moise Fokou,Tennessee Titans,1,7,1,0.0,0,0,0,0,Away,San Diego Chargers
Nate Irving,Denver Broncos,1,6,3,0.0,0,0,0,0,Away,Oakland Raiders
Sean Lee,Dallas Cowboys,1,4,3,0.0,0,0,0,1,Away,St. Louis Rams
DeAndre Levy,Detroit Lions,1,6,3,0.0,0,0,0,0,Home,Washington Redskins
Perry Riley,Washington Redskins,1,3,7,0.0,1,0,0,0,Away,Detroit Lions
Nick Roach,Oakland Raiders,1,7,1,0.0,0,0,0,0,Home,Denver Broncos
Tamba Hali,Kansas City Chiefs,1,3,0,1.0,0,0,0,0,Home,Philadelphia Eagles
Barkevious Mingo,Cleveland Browns,1,2,2,1.0,0,0,0,0,Home,Minnesota Vikings
DeMeco Ryans,Philadelphia Eagles,1,7,0,0.0,0,0,0,0,Away,Kansas City Chiefs
James Anderson,Chicago Bears,1,4,1,0.0,0,0,0,1,Home,Pittsburgh Steelers
Brian Cushing,Houston Texans,1,5,3,0.0,0,0,0,0,Home,Baltimore Ravens
Alec Ogletree,St. Louis Rams,1,6,1,0.0,0,0,0,0,Home,Dallas Cowboys
