Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Vincent Rey,Cincinnati Bengals,1,10,5,3.0,3,1,0,0,Home,Baltimore Ravens
DeMeco Ryans,Philadelphia Eagles,1,11,2,0.0,1,1,0,0,Home,Green Bay Packers
Ahmad Brooks,San Francisco 49ers,1,4,1,3.0,1,0,0,0,Away,Carolina Panthers
Luke Kuechly,Carolina Panthers,1,11,0,1.0,1,0,0,0,Home,San Francisco 49ers
Sio Moore,Oakland Raiders,1,8,2,1.0,0,0,1,0,Home,New York Giants
Dannell Ellerbe,Miami Dolphins,1,11,0,1.0,0,0,0,0,Home,Tampa Bay Buccaneers
Colin McCarthy,Tennessee Titans,1,4,3,0.0,1,1,1,0,Away,Jacksonville Jaguars
Paul Worrilow,Atlanta Falcons,1,10,9,0.0,0,0,0,0,Away,Seattle Seahawks
Geno Hayes,Jacksonville Jaguars,1,9,2,0.0,1,0,1,0,Home,Tennessee Titans
Elvis Dumervil,Baltimore Ravens,1,2,1,2.5,1,0,0,0,Away,Cincinnati Bengals
Lawrence Timmons,Pittsburgh Steelers,1,7,1,1.0,1,0,0,0,Away,Buffalo Bills
Jerry Hughes,Buffalo Bills,1,4,0,2.0,0,0,0,0,Home,Pittsburgh Steelers
James Laurinaitis,St. Louis Rams,1,4,4,0.0,1,1,0,0,Home,Indianapolis Colts
DeAndre Levy,Detroit Lions,1,5,1,0.0,1,1,0,0,Home,Chicago Bears
Paul Posluszny,Jacksonville Jaguars,1,5,3,0.0,0,0,1,1,Home,Tennessee Titans
Bruce Carter,Dallas Cowboys,1,9,3,0.0,0,0,0,0,Home,New Orleans Saints
Chad Greenway,Minnesota Vikings,1,5,11,0.0,0,0,0,0,Away,Washington Redskins
Lamarr Houston,Oakland Raiders,1,5,1,0.0,0,0,1,1,Home,New York Giants
Patrick Willis,San Francisco 49ers,1,6,1,1.0,0,0,0,0,Away,Carolina Panthers
Donald Butler,San Diego Chargers,1,7,0,0.0,1,0,0,1,Away,Denver Broncos
Erin Henderson,Minnesota Vikings,1,4,10,0.0,1,0,0,0,Away,Washington Redskins
Keith Rivers,New York Giants,1,4,4,1.0,0,0,0,0,Away,Oakland Raiders
Danny Trevathan,Denver Broncos,1,9,2,0.0,0,0,0,0,Home,San Diego Chargers
Vontaze Burfict,Cincinnati Bengals,1,5,7,0.0,1,0,0,0,Home,Baltimore Ravens
Von Miller,Denver Broncos,1,5,1,1.0,0,0,0,0,Home,San Diego Chargers
A.J. Klein,Carolina Panthers,1,5,0,1.0,0,0,0,0,Home,San Francisco 49ers
Derrick Morgan,Tennessee Titans,1,4,2,1.0,0,0,0,0,Away,Jacksonville Jaguars
Bobby Wagner,Seattle Seahawks,1,9,0,0.0,0,0,0,0,Home,Atlanta Falcons
Wesley Woodyard,Denver Broncos,1,5,6,0.0,1,0,0,0,Home,San Diego Chargers
Karlos Dansby,Arizona Cardinals,1,6,1,0.0,2,0,0,0,Away,Houston Texans
Kiko Alonso,Buffalo Bills,1,6,4,0.0,0,0,0,0,Home,Pittsburgh Steelers
Jerrell Freeman,Indianapolis Colts,1,6,4,0.0,0,0,0,0,Away,St. Louis Rams
Daryl Smith,Baltimore Ravens,1,3,6,0.0,2,0,0,0,Away,Cincinnati Bengals
Joplo Bartu,Atlanta Falcons,1,1,5,1.0,0,0,0,0,Away,Seattle Seahawks
Thomas Davis,Carolina Panthers,1,4,1,0.0,0,0,1,0,Home,San Francisco 49ers
Daryl Washington,Arizona Cardinals,1,5,3,0.0,1,0,0,0,Away,Houston Texans
Russell Allen,Jacksonville Jaguars,1,4,2,0.0,0,0,0,1,Home,Tennessee Titans
Navorro Bowman,San Francisco 49ers,1,7,0,0.0,0,0,0,0,Away,Carolina Panthers
Trent Cole,Philadelphia Eagles,1,6,2,0.0,0,0,0,0,Home,Green Bay Packers
A.J. Hawk,Green Bay Packers,1,7,0,0.0,0,0,0,0,Away,Philadelphia Eagles
Stephen Tulloch,Detroit Lions,1,7,0,0.0,0,0,0,0,Home,Chicago Bears
Will Witherspoon,St. Louis Rams,1,1,0,0.0,1,1,0,0,Home,Indianapolis Colts
Pat Angerer,Indianapolis Colts,1,5,3,0.0,0,0,0,0,Away,St. Louis Rams
Joe Mays,Houston Texans,1,4,3,0.0,1,0,0,0,Home,Arizona Cardinals
Brian Orakpo,Washington Redskins,1,2,1,1.0,0,0,0,0,Home,Minnesota Vikings
Nick Roach,Oakland Raiders,1,6,1,0.0,0,0,0,0,Home,New York Giants
Darryl Sharpton,Houston Texans,1,5,3,0.0,0,0,0,0,Home,Arizona Cardinals
Mason Foster,Tampa Bay Buccaneers,1,6,0,0.0,0,0,0,0,Away,Miami Dolphins
Brooks Reed,Houston Texans,1,6,0,0.0,0,0,0,0,Home,Arizona Cardinals
James Anderson,Chicago Bears,1,5,1,0.0,0,0,0,0,Away,Detroit Lions
