Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Mark Barron,Tampa Bay Buccaneers,1,10,1,0.0,2,1,0,0,Home,Seattle Seahawks
Brent Grimes,Miami Dolphins,1,5,0,0.0,1,1,0,0,Away,Cincinnati Bengals
Sean Smith,Kansas City Chiefs,1,1,1,0.0,2,1,0,0,Home,Buffalo Bills
Dimitri Patterson,Miami Dolphins,1,8,0,0.0,1,1,0,0,Away,Cincinnati Bengals
Orlando Scandrick,Dallas Cowboys,1,5,0,0.0,4,1,0,0,Away,Minnesota Vikings
Drayton Florence,Carolina Panthers,1,1,1,0.0,1,1,0,0,Away,Atlanta Falcons
Kendrick Lewis,Kansas City Chiefs,1,6,3,0.0,1,1,0,0,Home,Buffalo Bills
Christopher Owens,Cleveland Browns,1,6,3,1.0,2,0,0,0,Away,Baltimore Ravens
Rodney McLeod,St. Louis Rams,1,6,1,0.0,1,1,0,0,Away,Tennessee Titans
Bradley Fletcher,Philadelphia Eagles,1,6,0,0.0,1,1,0,0,Home,Oakland Raiders
Eric Weddle,San Diego Chargers,1,9,6,0.0,0,0,0,0,Home,Washington Redskins
David Amerson,Washington Redskins,1,5,1,0.0,1,1,0,0,Away,San Diego Chargers
Joe Haden,Cleveland Browns,1,3,3,0.0,2,1,0,0,Away,Baltimore Ravens
Devin McCourty,New England Patriots,1,4,2,0.0,1,1,0,0,Away,Pittsburgh Steelers
Asante Samuel,Atlanta Falcons,1,8,0,0.0,0,0,1,0,Home,Carolina Panthers
Cortland Finnegan,St. Louis Rams,1,4,1,0.0,1,1,0,0,Away,Tennessee Titans
Desmond Trufant,Atlanta Falcons,1,4,1,0.0,1,1,0,0,Home,Carolina Panthers
Earl Thomas,Seattle Seahawks,1,8,4,0.0,0,0,0,0,Away,Tampa Bay Buccaneers
Chris Clemons,Miami Dolphins,1,9,1,0.0,0,0,0,0,Away,Cincinnati Bengals
Duron Harmon,New England Patriots,1,3,1,0.0,1,1,0,0,Away,Pittsburgh Steelers
Keith Tandy,Tampa Bay Buccaneers,1,2,3,0.0,1,1,0,0,Home,Seattle Seahawks
T.J. Ward,Cleveland Browns,1,4,3,1.0,0,0,0,0,Away,Baltimore Ravens
Brandon Carr,Dallas Cowboys,1,8,0,0.0,1,0,0,0,Away,Minnesota Vikings
Troy Polamalu,Pittsburgh Steelers,1,5,2,0.0,0,0,1,0,Home,New England Patriots
Morgan Burnett,Green Bay Packers,1,5,5,0.0,1,0,0,0,Away,Chicago Bears
LaRon Landry,Indianapolis Colts,1,8,1,0.0,0,0,0,0,Home,Houston Texans
Aaron Williams,Buffalo Bills,1,7,1,0.0,1,0,0,0,Away,Kansas City Chiefs
E.J. Biggers,Washington Redskins,1,1,2,0.0,1,1,0,0,Away,San Diego Chargers
Corey Graham,Baltimore Ravens,1,6,2,0.0,1,0,0,0,Home,Cleveland Browns
Robert Alford,Atlanta Falcons,1,1,1,0.0,1,1,0,0,Home,Carolina Panthers
Antoine Bethea,Indianapolis Colts,1,7,1,0.0,0,0,0,0,Home,Houston Texans
Stephon Gilmore,Buffalo Bills,1,6,1,0.0,1,0,0,0,Away,Kansas City Chiefs
Marcus Sherels,Minnesota Vikings,1,7,1,0.0,0,0,0,0,Home,Dallas Cowboys
Shamarko Thomas,Pittsburgh Steelers,1,7,1,0.0,0,0,0,0,Home,New England Patriots
Charles Tillman,Chicago Bears,1,4,1,0.0,0,0,1,0,Home,Green Bay Packers
Brandon Boykin,Philadelphia Eagles,1,6,0,0.0,1,0,0,0,Home,Oakland Raiders
Ryan Clark,Pittsburgh Steelers,1,4,6,0.0,0,0,0,0,Home,New England Patriots
Antonio Cromartie,New York Jets,1,1,0,0.0,1,1,0,0,Away,New Orleans Saints
Brandon Flowers,Kansas City Chiefs,1,6,0,0.0,1,0,0,0,Home,Buffalo Bills
Bernard Pollard,Tennessee Titans,1,6,0,0.0,1,0,0,0,Home,St. Louis Rams
Major Wright,Chicago Bears,1,6,2,0.0,0,0,0,0,Home,Green Bay Packers
James Ihedigbo,Baltimore Ravens,1,3,3,0.0,0,0,0,1,Home,Cleveland Browns
Lardarius Webb,Baltimore Ravens,1,5,1,0.0,1,0,0,0,Home,Cleveland Browns
Charles Woodson,Oakland Raiders,1,5,3,0.0,0,0,0,0,Away,Philadelphia Eagles
Antonio Allen,New York Jets,1,4,2,0.0,1,0,0,0,Away,New Orleans Saints
Kyle Arrington,New England Patriots,1,5,0,0.0,1,0,0,0,Away,Pittsburgh Steelers
Casey Hayward,Green Bay Packers,1,5,2,0.0,0,0,0,0,Away,Chicago Bears
George Iloka,Cincinnati Bengals,1,6,0,0.0,0,0,0,0,Home,Miami Dolphins
A.J. Jefferson,Minnesota Vikings,1,0,0,0.0,1,1,0,0,Home,Dallas Cowboys
Shiloh Keo,Houston Texans,1,6,0,0.0,0,0,0,0,Away,Indianapolis Colts
