player,position,Fantasy Points,FP deviation,Floor,Ceiling,Geometric mean,Median
John Brown,WR,9.23,0.0,9.23,9.23,9.23,9.23
Markus Wheaton,WR,9.18,0.0,9.18,9.18,9.179999999999998,9.18
Davante Adams,WR,9.15,0.0,9.15,9.15,9.15,9.15
Jermaine Kearse,WR,9.09,0.0,9.09,9.09,9.09,9.09
Dontrelle Inman,WR,9.02,0.0,9.02,9.02,9.02,9.02
Victor Cruz,WR,8.75,0.0,8.75,8.75,8.750000000000002,8.75
Eddie Royal,WR,8.68,0.0,8.68,8.68,8.68,8.68
Quincy Enunwa,WR,8.67,0.0,8.67,8.67,8.67,8.67
Jamison Crowder,WR,8.55,0.0,8.55,8.55,8.55,8.55
Nelson Agholor,WR,8.42,0.0,8.42,8.42,8.419999999999998,8.42
Breshad Perriman,WR,7.91,0.0,7.91,7.91,7.91,7.91
Tyler Boyd,WR,7.64,0.0,7.64,7.64,7.6400000000000015,7.64
Anquan Boldin,WR,7.62,0.0,7.62,7.62,7.620000000000003,7.62
Kenny Britt,WR,7.53,0.0,7.53,7.53,7.529999999999999,7.53
Josh Doctson,WR,7.48,0.0,7.48,7.48,7.4799999999999995,7.48
Jeremy Kerley,WR,7.29,0.0,7.29,7.29,7.290000000000001,7.29
Brandon LaFell,WR,6.73,0.0,6.73,6.73,6.73,6.73
Robert Woods,WR,6.68,0.0,6.68,6.68,6.680000000000001,6.68
Ted Ginn,WR,6.49,0.0,6.49,6.49,6.489999999999999,6.49
Kamar Aiken,WR,6.47,0.0,6.47,6.47,6.470000000000001,6.47
Seth Roberts,WR,6.45,0.0,6.45,6.45,6.450000000000001,6.45
Chris Hogan,WR,6.43,0.0,6.43,6.43,6.4300000000000015,6.43
Devin Funchess,WR,6.43,0.0,6.43,6.43,6.4300000000000015,6.43
Quinton Patton,WR,6.34,0.0,6.34,6.34,6.34,6.34
Eli Rogers,WR,5.94,0.0,5.94,5.94,5.94,5.94
Chris Conley,WR,5.91,0.0,5.91,5.91,5.91,5.91
Andrew Hawkins,WR,5.89,0.0,5.89,5.89,5.890000000000001,5.89
Marquise Goodwin,WR,5.85,0.0,5.85,5.85,5.85,5.85
Adam Thielen,WR,5.79,0.0,5.79,5.79,5.789999999999999,5.79
Terrance Williams,WR,5.79,0.0,5.79,5.79,5.789999999999999,5.79
Dorial Green-Beckham,WR,5.79,0.0,5.79,5.79,5.789999999999999,5.79
Pharoh Cooper,WR,5.75,0.0,5.75,5.75,5.75,5.75
Kendall Wright,WR,5.54,0.0,5.54,5.54,5.540000000000001,5.54
Marqise Lee,WR,5.39,0.0,5.39,5.39,5.3900000000000015,5.39
Danny Amendola,WR,5.3,0.0,5.3,5.3,5.300000000000001,5.3
Charles Johnson,WR,5.05,0.0,5.05,5.05,5.050000000000001,5.05
Albert Wilson,WR,4.88,0.0,4.88,4.88,4.880000000000001,4.88
Sammie Coates,WR,4.8,0.0,4.8,4.8,4.800000000000001,4.8
Justin Hardy,WR,4.77,0.0,4.77,4.77,4.7700000000000005,4.77
Jalin Marshall,WR,4.43,0.0,4.43,4.43,4.430000000000001,4.43
J.J. Nelson,WR,4.22,0.0,4.22,4.22,4.220000000000001,4.22
Jaelen Strong,WR,3.91,0.0,3.91,3.91,3.91,3.91
Corey Brown,WR,3.67,0.0,3.67,3.67,3.67,3.67
Brian Quick,WR,3.49,0.0,3.49,3.49,3.49,3.49
Josh Huff,WR,3.4,0.0,3.4,3.4,3.400000000000001,3.4
Greg Salas,WR,3.37,0.0,3.37,3.37,3.37,3.37
Leonte Carroo,WR,3.28,0.0,3.28,3.28,3.28,3.28
Rod Streater,WR,3.27,0.0,3.27,3.27,3.2700000000000005,3.27
Rashad Greene,WR,2.82,0.0,2.82,2.82,2.8200000000000003,2.82
Andre Holmes,WR,2.65,0.0,2.65,2.65,2.6500000000000004,2.65
Jaron Brown,WR,2.55,0.0,2.55,2.55,2.55,2.55
Darrius Heyward-Bey,WR,2.38,0.0,2.38,2.38,2.38,2.38
Rashard Higgins,WR,2.12,0.0,2.12,2.12,2.12,2.12
Cecil Shorts,WR,2.0,0.0,2.0,2.0,2.0,2.0
Paul Richardson,WR,1.94,0.0,1.94,1.94,1.9400000000000002,1.94
Andre Johnson,WR,1.74,0.0,1.74,1.74,1.7400000000000002,1.74
Cody Latimer,WR,1.67,0.0,1.67,1.67,1.67,1.67
Jordan Norwood,WR,1.65,0.0,1.65,1.65,1.65,1.65
Laquon Treadwell,WR,1.58,0.0,1.58,1.58,1.58,1.58
Jared Abbrederis,WR,1.54,0.0,1.54,1.54,1.54,1.54
Bennie Fowler,WR,1.39,0.0,1.39,1.39,1.3900000000000001,1.39
Aaron Burbridge,WR,1.3,0.0,1.3,1.3,1.3,1.3
Harry Douglas,WR,1.29,0.0,1.29,1.29,1.29,1.29
Malcolm Mitchell,WR,1.28,0.0,1.28,1.28,1.28,1.28
Robby Anderson,WR,1.19,0.0,1.19,1.19,1.19,1.19
Dwayne Harris,WR,1.19,0.0,1.19,1.19,1.19,1.19
Cordarrelle Patterson,WR,1.12,0.0,1.12,1.12,1.12,1.12
Brice Butler,WR,1.12,0.0,1.12,1.12,1.12,1.12
Brandon Coleman,WR,1.11,0.0,1.11,1.11,1.1099999999999999,1.11
Chris Moore,WR,1.0,0.0,1.0,1.0,1.0,1.0
Adam Humphries,WR,0.98,0.0,0.98,0.98,0.98,0.98
Ryan Grant,WR,0.9,0.0,0.9,0.9,0.9,0.9
Bradley Marquez,WR,0.8,0.0,0.8,0.8,0.8,0.8
Tyreek Hill,WR,0.74,0.0,0.74,0.74,0.74,0.74
Ricardo Louis,WR,0.71,0.0,0.71,0.71,0.71,0.71
Tommylee Lewis,WR,0.68,0.0,0.68,0.68,0.6799999999999999,0.68
Lucky Whitehead,WR,0.63,0.0,0.63,0.63,0.63,0.63
Deonte Thompson,WR,0.59,0.0,0.59,0.59,0.5900000000000001,0.59
Alex Erickson,WR,0.52,0.0,0.52,0.52,0.52,0.52
Trevor Davis,WR,0.49,0.0,0.49,0.49,0.49,0.49
DeAnthony Thomas,WR,0.48,0.0,0.48,0.48,0.48,0.48
James Wright,WR,0.45,0.0,0.45,0.45,0.45,0.45
Josh Bellamy,WR,0.43,0.0,0.43,0.43,0.43,0.43
Demarcus Robinson,WR,0.42,0.0,0.42,0.42,0.42000000000000004,0.42
Russell Shepard,WR,0.36,0.0,0.36,0.36,0.36000000000000004,0.36
Ty Montgomery,WR,0.1,0.0,0.1,0.1,0.10000000000000002,0.1
Vince Mayle,WR,0.0,0.0,0.0,0.0,--,0.0
Cody Core,WR,0.0,0.0,0.0,0.0,--,0.0
Rueben Randle,WR,0.0,0.0,0.0,0.0,--,0.0
Jarius Wright,WR,0.0,0.0,0.0,0.0,--,0.0
Nick Toon,WR,0.0,0.0,0.0,0.0,--,0.0
Keshawn Martin,WR,0.0,0.0,0.0,0.0,--,0.0
Jordan Payton,WR,0.0,0.0,0.0,0.0,--,0.0
Jeremy Ross,WR,0.0,0.0,0.0,0.0,--,0.0
Bryan Walters,WR,0.0,0.0,0.0,0.0,--,0.0
Vincent Brown,WR,0.0,0.0,0.0,0.0,--,0.0
James Jones,WR,0.0,0.0,0.0,0.0,--,0.0
Eric Weems,WR,0.0,0.0,0.0,0.0,--,0.0
Charone Peake,WR,0.0,0.0,0.0,0.0,--,0.0
Devin Hester,WR,0.0,0.0,0.0,0.0,--,0.0
Anthony Dable,WR,0.0,0.0,0.0,0.0,--,0.0
Jakeem Grant,WR,0.0,0.0,0.0,0.0,--,0.0
Dwayne Bowe,WR,0.0,0.0,0.0,0.0,--,0.0
Riley Cooper,WR,0.0,0.0,0.0,0.0,--,0.0
Chester Rogers,WR,0.0,0.0,0.0,0.0,--,0.0
Brandon Tate,WR,0.0,0.0,0.0,0.0,--,0.0
Matt Slater,WR,0.0,0.0,0.0,0.0,--,0.0
Roger Lewis,WR,0.0,0.0,0.0,0.0,--,0.0
Jerome Simpson,WR,0.0,0.0,0.0,0.0,--,0.0
Nelson Spruce,WR,0.0,0.0,0.0,0.0,--,0.0
Chris Givens,WR,0.0,0.0,0.0,0.0,--,0.0
Griff Whalen,WR,0.0,0.0,0.0,0.0,--,0.0
Brenton Bersin,WR,0.0,0.0,0.0,0.0,--,0.0
Walt Powell,WR,0.0,0.0,0.0,0.0,--,0.0
Kenny Bell,WR,0.0,0.0,0.0,0.0,--,0.0
Keith Mumphery,WR,0.0,0.0,0.0,0.0,--,0.0
Taylor Gabriel,WR,0.0,0.0,0.0,0.0,--,0.0
Corey Washington,WR,0.0,0.0,0.0,0.0,--,0.0
Kain Colter,WR,0.0,0.0,0.0,0.0,--,0.0
Jonathan Krause,WR,0.0,0.0,0.0,0.0,--,0.0
T.J. Jones,WR,0.0,0.0,0.0,0.0,--,0.0
Jeff Janis,WR,0.0,0.0,0.0,0.0,--,0.0
Devin Street,WR,0.0,0.0,0.0,0.0,--,0.0
Geremy Davis,WR,0.0,0.0,0.0,0.0,--,0.0
Evan Spencer,WR,0.0,0.0,0.0,0.0,--,0.0
Brittan Golden,WR,0.0,0.0,0.0,0.0,--,0.0
Cameron Meredith,WR,0.0,0.0,0.0,0.0,--,0.0
Rashad Ross,WR,0.0,0.0,0.0,0.0,--,0.0
Chris Harper,WR,0.0,0.0,0.0,0.0,--,0.0
Frankie Hammond,WR,0.0,0.0,0.0,0.0,--,0.0
Nick Williams,WR,0.0,0.0,0.0,0.0,--,0.0
Justin Hunter,WR,0.0,0.0,0.0,0.0,--,0.0
Darius Jennings,WR,0.0,0.0,0.0,0.0,--,0.0
Marlon Brown,WR,0.0,0.0,0.0,0.0,--,0.0
Aaron Dobson,WR,0.0,0.0,0.0,0.0,--,0.0
Kenbrell Thompkins,WR,0.0,0.0,0.0,0.0,--,0.0
Andre Caldwell,WR,0.0,0.0,0.0,0.0,--,0.0
