,Unnamed: 0,playerId,rec,recYds,recTds,fumbles,analyst,player,position,games,rushAtt,rushYds,rushTds,rush40,rec40,returnYds,returnTds,twoPts,Fantasy Points
1160,1161,2552429,1.1,9.0,0.1,0.0,18,Ty Montgomery,WR,,,1.2,0.0,,,21.8,,,
1161,1162,2552430,4.0,59.5,0.5,0.0,18,Tyler Lockett,WR,,,2.1,0.0,,,64.3,,,
1162,1163,2552458,1.8,27.2,0.3,0.0,18,Devin Funchess,WR,,,0.2,0.0,,,1.1,,,
1163,1164,2552463,1.1,11.1,0.1,0.0,18,Jaelen Strong,WR,,,0.0,0.0,,,6.8,,,
1164,1165,2552470,2.6,38.6,0.1,0.1,18,Sammie Coates,WR,,,0.3,0.0,,,8.2,,,
1165,1166,2552487,6.4,89.9,0.5,0.0,18,Amari Cooper,WR,,,-0.4,0.0,,,1.9,,,
1166,1167,2552491,2.3,29.8,0.2,0.0,18,Dorial Green-Beckham,WR,,,0.0,0.0,,,4.2,,,
1167,1168,2552597,0.7,8.6,0.0,0.0,18,Breshad Perriman,WR,,,0.0,0.0,,,8.2,,,
1168,1169,2552600,2.8,34.6,0.2,0.1,18,Nelson Agholor,WR,,,0.0,0.0,,,0.0,,,
1169,1170,2552608,4.5,57.8,0.4,0.0,18,Stefon Diggs,WR,,,1.4,0.0,,,3.0,,,
1170,1171,2552652,2.7,26.6,0.1,0.0,18,Chris Conley,WR,,,1.8,0.0,,,5.1,,,
1171,1172,2552656,0.7,12.0,0.0,0.0,18,J.J. Nelson,WR,,,0.0,0.0,,,5.6,,,
1172,1173,2553432,1.6,18.6,0.1,0.0,18,Kevin White,WR,,,-0.1,0.0,,,5.5,,,
1173,1174,2553467,0.7,7.1,0.0,0.0,18,Quan Bray,WR,,,0.0,0.0,,,11.8,,,
1174,1175,2553606,0.0,0.0,0.0,0.0,18,Jordan Taylor,WR,,,-0.2,0.0,,,7.8,,,
1175,1176,2553621,0.4,2.1,0.0,0.0,18,Lucky Whitehead,WR,,,5.3,0.0,,,41.4,,,
1176,1177,2553725,0.7,5.3,0.0,0.0,18,Bradley Marquez,WR,,,0.0,0.0,,,0.0,,,
1177,1178,2553737,4.2,54.6,0.4,0.0,18,Eli Rogers,WR,,,1.6,0.0,,,8.9,,,
1178,1179,2553895,1.7,17.8,0.1,0.0,18,Adam Humphries,WR,,,0.0,0.0,,,0.0,,,
1179,1180,2553913,2.0,21.7,0.2,0.0,18,Tyrell Williams,WR,,,0.1,0.0,,,12.8,,,
1180,1181,2555209,0.1,0.7,0.0,0.0,18,Chris Moore,WR,,,0.0,0.0,,,13.5,,,
1181,1182,2555214,2.8,34.6,0.1,0.0,18,Laquon Treadwell,WR,,,-0.2,0.0,,,4.5,,,
1182,1183,2555215,1.5,17.2,0.1,0.0,18,Leonte Carroo,WR,,,0.1,0.0,,,0.8,,,
1183,1184,2555216,1.2,13.7,0.0,0.0,18,Malcolm Mitchell,WR,,,0.3,0.0,,,12.1,,,
1184,1185,2555295,3.4,41.0,0.4,0.0,18,Sterling Shepard,WR,,,0.1,0.0,,,7.8,,,
1185,1186,2555317,2.8,34.9,0.3,0.0,18,Tajae Sharpe,WR,,,0.0,0.0,,,3.2,,,
1186,1187,2555333,4.5,57.1,0.5,0.0,18,Corey Coleman,WR,,,0.7,0.0,,,5.7,,,
1187,1188,2555343,0.6,8.0,0.0,0.0,18,Josh Doctson,WR,,,0.0,0.0,,,16.5,,,
1188,1189,2555346,2.7,31.7,0.1,0.1,18,Will Fuller,WR,,,0.8,0.0,,,0.1,,,
1189,1190,2555348,1.6,15.2,0.0,0.0,18,Braxton Miller,WR,,,0.0,0.0,,,10.0,,,
1190,1191,2555362,0.5,7.3,0.0,0.0,18,Aaron Burbridge,WR,,,0.4,0.0,,,30.6,,,
1191,1192,2555466,3.3,41.0,0.2,0.0,18,Tyler Boyd,WR,,,2.1,0.1,,,3.4,,,
1192,1193,2555468,1.1,12.2,0.0,0.0,18,Rashard Higgins,WR,,,0.0,0.0,,,1.6,,,
1193,1194,2555473,0.2,2.4,0.0,0.0,18,Ricardo Louis,WR,,,-0.1,0.0,,,4.7,,,
1194,1195,2555478,0.0,0.0,0.0,0.0,18,Demarcus Robinson,WR,,,0.2,0.0,,,6.9,,,
1195,1196,2556190,0.5,4.5,0.0,0.0,18,Jakeem Grant,WR,,,0.1,0.0,,,0.0,,,
1196,1197,2556214,0.3,2.4,0.0,0.0,18,Tyreek Hill,WR,,,-0.3,0.0,,,2.7,,,
1197,1198,2556370,1.3,18.2,0.0,0.0,18,Michael Thomas,WR,,,-0.1,0.0,,,0.0,,,
1198,1199,2556462,0.9,11.4,0.0,0.0,18,Robby Anderson,WR,,,0.0,0.0,,,4.5,,,
1199,1200,2556519,0.0,0.2,0.0,0.0,18,Alex Erickson,WR,,,0.8,0.0,,,27.7,,,
1200,1201,1032,6.0,94.0,1.0,0.0,19,Jordy Nelson,WR,,0.0,0.0,0.0,,,,,,
1201,1202,2346,6.0,100.0,1.0,0.0,19,Pierre Garcon,WR,,0.0,0.0,0.0,,,,,,
1202,1203,2649,0.0,0.0,0.0,0.0,19,Danny Amendola,WR,,0.0,0.0,0.0,,,,,,
1203,1204,238498,9.0,89.0,1.0,0.0,19,Julian Edelman,WR,,1.0,3.0,0.0,,,,,,
1204,1205,497278,7.0,108.0,1.0,0.0,19,Dez Bryant,WR,,0.0,0.0,0.0,,,,,,
1205,1206,497328,5.0,85.0,1.0,0.0,19,Demaryius Thomas,WR,,0.0,0.0,0.0,,,,,,
1206,1207,2495448,7.0,94.0,1.0,0.0,19,Randall Cobb,WR,,3.0,3.0,0.0,,,,,,
1207,1208,2495450,7.0,124.0,1.0,0.0,19,A.J. Green,WR,,0.0,0.0,0.0,,,,,,
1208,1209,2495454,7.0,101.0,1.0,0.0,19,Julio Jones,WR,,0.0,0.0,0.0,,,,,,
1209,1210,2506106,5.0,67.0,0.0,0.0,19,Larry Fitzgerald,WR,,0.0,0.0,0.0,,,,,,
1210,1211,2506400,7.0,100.0,1.0,0.0,19,Vincent Jackson,WR,,0.0,0.0,0.0,,,,,,
1211,1212,2507166,3.0,44.0,0.0,0.0,19,Ted Ginn,WR,,0.0,0.0,0.0,,,,,,
1212,1213,2507855,6.0,92.0,1.0,0.0,19,Victor Cruz,WR,,0.0,0.0,0.0,,,,,,
1213,1214,2508061,6.0,81.0,1.0,0.0,19,Antonio Brown,WR,,1.0,2.0,0.0,,,,,,
1214,1215,2530747,4.0,62.0,1.0,0.0,19,Doug Baldwin,WR,,1.0,1.0,0.0,,,,,,
1215,1216,2532841,4.0,61.0,0.0,0.0,19,Michael Floyd,WR,,0.0,0.0,0.0,,,,,,
1216,1217,2532865,4.0,65.0,0.0,0.0,19,T.Y. Hilton,WR,,0.0,0.0,0.0,,,,,,
1217,1218,2532887,1.0,24.0,0.0,0.0,19,Jermaine Kearse,WR,,0.0,0.0,0.0,,,,,,
1218,1219,2532977,4.0,49.0,0.0,0.0,19,Kendall Wright,WR,,0.0,0.0,0.0,,,,,,
1219,1220,2533038,0.0,0.0,0.0,0.0,19,Justin Blackmon,WR,,0.0,0.0,0.0,,,,,,
1220,1221,2533039,2.0,29.0,0.0,0.0,19,Alshon Jeffery,WR,,1.0,3.0,0.0,,,,,,
1221,1222,2535698,0.0,0.0,0.0,0.0,19,Cole Beasley,WR,,0.0,0.0,0.0,,,,,,
1222,1223,2537931,6.0,79.0,0.0,0.0,19,Josh Gordon,WR,,0.0,0.0,0.0,,,,,,
1223,1224,2539205,2.0,25.0,0.0,0.0,19,Terrance Williams,WR,,0.0,0.0,0.0,,,,,,
1224,1225,2539250,1.0,19.0,0.0,0.0,19,Quinton Patton,WR,,0.0,0.0,0.0,,,,,,
1225,1226,2539291,1.0,18.0,0.0,0.0,19,Markus Wheaton,WR,,0.0,0.0,0.0,,,,,,
1226,1227,2540145,2.0,18.0,0.0,0.0,19,Cordarrelle Patterson,WR,,0.0,0.0,0.0,,,,,,
1227,1228,2540154,2.0,28.0,0.0,0.0,19,Keenan Allen,WR,,0.0,0.0,0.0,,,,,,
1228,1229,2540165,5.0,79.0,1.0,0.0,19,DeAndre Hopkins,WR,,0.0,0.0,0.0,,,,,,
1229,1230,2540169,4.0,53.0,0.0,0.0,19,Robert Woods,WR,,0.0,0.0,0.0,,,,,,
1230,1231,2540261,0.0,0.0,0.0,0.0,19,Corey Fuller,WR,,0.0,0.0,0.0,,,,,,
1231,1232,2541966,1.0,6.0,0.0,0.0,19,Jaron Brown,WR,,0.0,0.0,0.0,,,,,,
1232,1233,2541429,,,,,5,B.J. Daniels,WR,,,,,,,,,,
1233,1234,2553451,0.0,0.0,0.0,0.0,3,Neal Sterling,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
