,Unnamed: 0,playerId,rec,recYds,recTds,fumbles,analyst,player,position,games,rushAtt,rushYds,rushTds,rush40,rec40,returnYds,returnTds,twoPts,Fantasy Points
212,213,2552399,0.7,5.2,0.0,0.0,3,Jeff Heuerman,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
213,214,2552401,0.9,9.1,0.1,0.0,3,MyCole Pruitt,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41
214,215,2552402,0.0,0.0,0.0,0.0,3,Nick Boyle,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,216,2552403,0.2,2.1,0.0,0.0,3,Nick OLeary,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
216,217,2552462,0.0,0.0,0.0,0.0,3,Gerald Christian,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,218,2552468,0.2,2.6,0.0,0.0,3,Maxx Williams,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
218,219,2552478,1.0,9.5,0.0,0.0,3,Blake Bell,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95
219,220,2552559,1.4,11.1,0.1,0.0,3,C.J. Uzomah,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11
220,221,2552580,0.0,0.0,0.0,0.0,3,A.J. Derby,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,222,2552586,2.5,25.4,0.2,0.0,3,Tyler Kroft,TE,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.24
222,223,2552633,3.4,32.8,0.4,0.0,3,Jesse James,TE,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,9.08
223,224,2552660,0.0,0.0,0.0,0.0,3,Randall Telfer,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,225,2553318,0.0,0.0,0.0,0.0,3,James OShaughnessy,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,226,2553451,0.0,0.0,0.0,0.0,3,Neal Sterling,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,227,2553454,0.6,3.8,0.0,0.0,3,Geoff Swaim,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98
227,228,2553552,0.2,1.7,0.0,0.0,3,Khari Lee,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
228,229,2553658,0.0,0.0,0.0,0.0,3,Gabe Holmes,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,230,2553667,0.0,0.0,0.0,0.0,3,Matt LaCosse,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,231,2553773,0.0,0.0,0.0,0.0,3,Mitchell Henry,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,232,2553791,0.0,0.0,0.0,0.0,3,E.J. Bibbs,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,233,2553830,2.3,23.4,0.2,0.0,3,Will Tye,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84
233,234,2553840,0.0,0.0,0.0,0.0,3,Brian Parker,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,235,2555289,0.4,4.1,0.0,0.0,3,Nick Vannett,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81
235,236,2555306,0.0,0.0,0.0,0.0,3,David Morgan,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,237,2555311,0.2,2.5,0.0,0.0,3,Jerell Adams,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
237,238,2555341,1.5,17.4,0.1,0.0,3,Hunter Henry,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84
238,239,2555364,1.0,10.4,0.1,0.0,3,Tyler Higbee,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64
239,240,2555415,1.0,11.6,0.1,0.0,3,Austin Hooper,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76
240,241,2555486,0.0,0.0,0.0,0.0,3,Temarrick Hemingway,TE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,242,2556463,0.9,9.5,0.1,0.0,3,Stephen Anderson,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45
242,243,2556708,0.2,2.3,0.0,0.0,3,Cole Wick,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
243,244,324,4.8,54.7,0.3,,4,Jacob Tamme,TE,,0.0,0.0,0.0,,,,,,
244,245,1060,3.4,42.4,0.3,,4,Gary Barnidge,TE,,0.0,0.0,0.0,,,,,,
245,246,1062,2.7,24.2,0.3,,4,Martellus Bennett,TE,,0.0,0.0,0.0,,,,,,
246,247,71265,2.7,34.2,0.3,,4,Jared Cook,TE,,0.0,0.0,0.0,,,,,,
247,248,238457,4.3,47.7,0.3,,4,Zach Miller,TE,,0.0,0.0,0.0,,,,,,
248,249,497236,2.6,33.4,0.4,,4,Jimmy Graham,TE,,0.0,0.0,0.0,,,,,,
249,250,497238,1.5,14.6,0.1,,4,Jermaine Gresham,TE,,0.0,0.0,0.0,,,,,,
250,251,497240,3.9,53.4,0.5,,4,Rob Gronkowski,TE,,0.0,0.0,0.0,,,,,,
251,252,497254,4.4,47.4,0.3,,4,Dennis Pitta,TE,,0.0,0.0,0.0,,,,,,
252,253,2495139,3.7,38.0,0.3,,4,Charles Clay,TE,,0.0,0.0,0.0,,,,,,
253,254,2495187,2.1,22.6,0.1,,4,Lance Kendricks,TE,,0.0,0.0,0.0,,,,,,
254,255,2495267,2.6,34.2,0.3,,4,Jordan Cameron,TE,,0.0,0.0,0.0,,,,,,
255,256,2495288,2.8,21.9,0.2,,4,Virgil Green,TE,,0.0,0.0,0.0,,,,,,
256,257,2495353,4.0,43.1,0.5,,4,Julius Thomas,TE,,0.0,0.0,0.0,,,,,,
257,258,2495438,3.5,34.7,0.2,,4,Kyle Rudolph,TE,,0.0,0.0,0.0,,,,,,
258,259,2495700,4.7,60.6,0.4,,4,Greg Olsen,TE,,0.0,0.0,0.0,,,,,,
259,260,2495826,1.6,20.6,0.1,,4,Vernon Davis,TE,,0.0,0.0,0.0,,,,,,
260,261,2495888,0.8,10.2,0.1,,4,Marcedes Lewis,TE,,0.0,0.0,0.0,,,,,,
261,262,2495966,4.3,54.3,0.4,,4,Delanie Walker,TE,,0.0,0.0,0.0,,,,,,
262,263,2505299,5.2,61.5,0.5,,4,Antonio Gates,TE,,0.0,0.0,0.0,,,,,,
263,264,2505629,4.1,43.1,0.3,,4,Jason Witten,TE,,0.0,0.0,0.0,,,,,,
264,265,2507218,1.6,20.3,0.1,,4,Brent Celek,TE,,0.0,0.0,0.0,,,,,,
265,266,2532838,3.7,43.9,0.4,,4,Coby Fleener,TE,,0.0,0.0,0.0,,,,,,
266,267,2533046,3.8,43.6,0.4,,4,Dwayne Allen,TE,,0.0,0.0,0.0,,,,,,
267,268,2534820,2.3,21.5,0.1,,4,Garrett Celek,TE,,0.0,0.0,0.0,,,,,,
268,269,2537933,2.3,23.2,0.3,,4,Larry Donnell,TE,,0.0,0.0,0.0,,,,,,
269,270,2540160,6.5,66.5,0.5,,4,Jordan Reed,TE,,0.0,0.0,0.0,,,,,,
270,271,2540200,0.9,10.1,0.1,,4,Dion Sims,TE,,0.0,0.0,0.0,,,,,,
271,272,2540215,2.0,21.7,0.1,,4,Vance McDonald,TE,,0.0,0.0,0.0,,,,,,
272,273,2540232,1.9,15.0,0.2,,4,Jack Doyle,TE,,0.0,0.0,0.0,,,,,,
273,274,2540258,5.2,55.4,0.3,,4,Travis Kelce,TE,,0.0,0.0,0.0,,,,,,
274,275,2540928,1.6,18.3,0.2,,4,Darren Fells,TE,,0.0,0.0,0.0,,,,,,
275,276,2541316,1.4,15.5,0.1,,4,Ryan Griffin,TE,,0.0,0.0,0.0,,,,,,
276,277,2541834,1.4,13.9,0.1,,4,Josh Hill,TE,,0.0,0.0,0.0,,,,,,
277,278,2543466,4.0,43.4,0.3,,4,Eric Ebron,TE,,0.0,0.0,0.0,,,,,,
278,279,2543683,1.1,13.6,0.1,,4,Austin Seferian-Jenkins,TE,,0.0,0.0,0.0,,,,,,
279,280,2550284,3.2,35.9,0.3,,4,Trey Burton,TE,,0.0,0.0,0.0,,,,,,
280,281,2550313,1.3,14.0,0.2,,4,Richard Rodgers,TE,,0.0,0.0,0.0,,,,,,
281,282,2550656,1.5,16.0,0.2,,4,Cameron Brate,TE,,0.0,0.0,0.0,,,,,,
282,283,2552397,3.0,38.0,0.3,,4,Clive Walford,TE,,0.0,0.0,0.0,,,,,,
283,284,2552559,2.4,27.3,0.2,,4,C.J. Uzomah,TE,,0.0,0.0,0.0,,,,,,
284,285,2552586,1.4,13.7,0.1,,4,Tyler Kroft,TE,,0.0,0.0,0.0,,,,,,
285,286,2552633,3.5,35.4,0.4,,4,Jesse James,TE,,0.0,0.0,0.0,,,,,,
286,287,2553830,2.1,20.6,0.2,,4,Will Tye,TE,,0.0,0.0,0.0,,,,,,
287,288,2555341,1.6,18.6,0.1,,4,Hunter Henry,TE,,0.0,0.0,0.0,,,,,,
288,289,2556463,1.9,20.4,0.1,,4,Stephen Anderson,TE,,0.0,0.0,0.0,,,,,,
289,290,216,,,,,5,Fred Davis,TE,,,,,,,,,,
290,291,324,,34.0,,,5,Jacob Tamme,TE,,,1.0,,,,,,,
291,292,1060,,46.0,1.0,,5,Gary Barnidge,TE,,,,,,,,,,
292,293,1062,,40.0,,,5,Martellus Bennett,TE,,,,,,,,,,
293,294,71247,,,,,5,James Casey,TE,,,,,,,,,,
294,295,71255,,,,,5,Chase Coffman,TE,,,,,,,,,,
295,296,71265,,33.0,,,5,Jared Cook,TE,,,,,,,,,,
296,297,71431,,4.0,,,5,Brandon Pettigrew,TE,,,,,,,,,,
297,298,71435,,3.0,,,5,John Phillips,TE,,,,,,,,,,
298,299,79589,,2.0,,,5,David Johnson,TE,,,,,,,,,,
299,300,89766,,7.0,,,5,Brandon Myers,TE,,,,,,,,,,
300,301,238457,,26.0,,,5,Zach Miller,TE,,,,,,,,,,
301,302,497224,,9.0,1.0,,5,Ed Dickson,TE,,,,,,,,,,
302,303,497226,,4.0,,,5,Jim Dray,TE,,,,,,,,,,
303,304,497234,,,,,5,Garrett Graham,TE,,,,,,,,,,
304,305,497236,,56.0,1.0,,5,Jimmy Graham,TE,,,,,,,,,,
305,306,497238,,25.0,,,5,Jermaine Gresham,TE,,,,,,,,,,
306,307,497240,,42.0,,,5,Rob Gronkowski,TE,,,,,,,,,,
307,308,497242,,5.0,,,5,Clay Harbor,TE,,,,,,,,,,
308,309,497246,,,,,5,Michael Hoomanawanui,TE,,,,,,,,,,
309,310,497250,,,,,5,Anthony McCoy,TE,,,,,,,,,,
310,311,497254,,44.0,,,5,Dennis Pitta,TE,,,,,,,,,,
311,312,497256,,,,,5,Tony Moeaki,TE,,,,,,,,,,
312,313,2495139,,42.0,,,5,Charles Clay,TE,,,,,,,,,,
313,314,2495187,,24.0,,,5,Lance Kendricks,TE,,,,,,,,,,
314,315,2495211,,8.0,,,5,Niles Paul,TE,,,,,,,,,,
315,316,2495234,,4.0,,,5,Luke Stocker,TE,,,,,,,,,,
316,317,2495267,,30.0,,,5,Jordan Cameron,TE,,,1.0,,,,,,,
317,318,2495288,,11.0,,,5,Virgil Green,TE,,,,,,,,,,
318,319,2495347,,7.0,,,5,Lee Smith,TE,,,,,,,,,,
319,320,2495353,,36.0,1.0,,5,Julius Thomas,TE,,,1.0,,,,,,,
320,321,2495438,,36.0,,,5,Kyle Rudolph,TE,,,,,,,,,,
321,322,2495573,,,,,5,Scott Chandler,TE,,,,,,,,,,
322,323,2495700,,61.0,,1.0,5,Greg Olsen,TE,,,1.0,,,,,,,
323,324,2495825,,,,,5,Owen Daniels,TE,,,,,,,,,,
324,325,2495826,,11.0,,,5,Vernon Davis,TE,,,,,,,,,,
325,326,2495835,,8.0,,,5,Anthony Fasano,TE,,,,,,,,,,
326,327,2495888,,18.0,,,5,Marcedes Lewis,TE,,,1.0,,,,,,,
327,328,2495966,,61.0,1.0,,5,Delanie Walker,TE,,,1.0,,,,,,,
328,329,2499277,,,,,5,David Ausberry,TE,,,,,,,,,,
329,330,2505299,,45.0,1.0,,5,Antonio Gates,TE,,,1.0,,,,,,,
330,331,2505629,,49.0,,,5,Jason Witten,TE,,,,,,,,,,
331,332,2506619,,,,,5,Daniel Fells,TE,,,,,,,,,,
332,333,2507218,,21.0,1.0,,5,Brent Celek,TE,,,,,,,,,,
333,334,2507405,,,,,5,Matthew Mulligan,TE,,,,,,,,,,
334,335,2507486,,8.0,,,5,Kellen Davis,TE,,,,,,,,,,
335,336,2507828,,3.0,,,5,Logan Paulsen,TE,,,,,,,,,,
336,337,2507883,,,,,5,Jeff Cumberland,TE,,,,,,,,,,
337,338,2508112,,,,,5,Rob Housler,TE,,,,,,,,,,
338,339,2532835,,4.0,,,5,Rhett Ellison,TE,,,,,,,,,,
339,340,2532838,,37.0,1.0,,5,Coby Fleener,TE,,,1.0,,,,,,,
340,341,2532853,,30.0,,,5,Ladarius Green,TE,,,1.0,,,,,,,
341,342,2533028,,,,,5,James Hanna,TE,,,,,,,,,,
342,343,2533046,,21.0,1.0,,5,Dwayne Allen,TE,,,,,,,,,,
343,344,2533047,,,,,5,Orson Charles,TE,,,,,,,,,,
344,345,2533353,,3.0,,,5,Cory Harkey,TE,,,,,,,,,,
345,346,2534241,,,,,5,Derek Carrier,TE,,,,,,,,,,
346,347,2534244,,,,,5,Chase Ford,TE,,,,,,,,,,
347,348,2534820,,10.0,,,5,Garrett Celek,TE,,,,,,,,,,
348,349,2535535,,4.0,,,5,Phillip Supernaw,TE,,,,,,,,,,
349,350,2535943,,7.0,,,5,Sean McGrath,TE,,,,,,,,,,
350,351,2536071,,,,,5,Cooper Helfet,TE,,,,,,,,,,
351,352,2536342,,1.0,,,5,Brandon Bostick,TE,,,,,,,,,,
352,353,2537933,,31.0,,,5,Larry Donnell,TE,,,,,,,,,,
353,354,2539202,,,,,5,Chris Gragg,TE,,,,,,,,,,
354,355,2539645,,1.0,,,5,Brandon Williams,TE,,,,,,,,,,
355,356,2539995,,17.0,,,5,Mychal Rivera,TE,,,,,,,,,,
356,357,2540148,,49.0,1.0,,5,Tyler Eifert,TE,,,,,,,,,,
357,358,2540158,,49.0,,,5,Zach Ertz,TE,,,,,,,,,,
358,359,2540160,,64.0,1.0,,5,Jordan Reed,TE,,,,,,,,,,
359,360,2540200,,12.0,,,5,Dion Sims,TE,,,,,,,,,,
360,361,2540203,,4.0,,,5,Levine Toilolo,TE,,,,,,,,,,
361,362,2540211,,4.0,,,5,Gavin Escobar,TE,,,,,,,,,,
362,363,2540215,,29.0,,,5,Vance McDonald,TE,,,,,,,,,,
363,364,2540232,,17.0,1.0,,5,Jack Doyle,TE,,,,,,,,,,
364,365,2540257,,,,,5,Justice Cunningham,TE,,,,,,,,,,
365,366,2540258,,65.0,,,5,Travis Kelce,TE,,,1.0,,,,,,,
366,367,2540259,,2.0,,,5,MarQueis Gray,TE,,,,,,,,,,
367,368,2540928,,19.0,1.0,,5,Darren Fells,TE,,,,,,,,,,
368,369,2541096,,,,,5,Ifeanyi Momah,TE,,,,,,,,,,
369,370,2541187,,6.0,,,5,Demetrius Harris,TE,,,,,,,,,,
370,371,2541199,,13.0,,,5,Luke Willson,TE,,,,,,,,,,
371,372,2541316,,12.0,,,5,Ryan Griffin,TE,,,,,,,,,,
372,373,2541834,,8.0,1.0,,5,Josh Hill,TE,,,,,,,,,,
373,374,2543466,,30.0,,,5,Eric Ebron,TE,,,,,,,,,,
374,375,2543481,,26.0,,,5,Jace Amaro,TE,,,,,,,,,,
375,376,2543628,,3.0,,,5,Troy Niklas,TE,,,1.0,,,,,,,
376,377,2543683,,36.0,,,5,Austin Seferian-Jenkins,TE,,,,,,,,,,
377,378,2543721,,8.0,,,5,C.J. Fiedorowicz,TE,,,,,,,,,,
378,379,2543794,,15.0,,,5,Crockett Gillmore,TE,,,,,,,,,,
379,380,2550206,,3.0,,,5,Ryan Hewitt,TE,,,,,,,,,,
380,381,2550243,,3.0,,,5,Justin Perillo,TE,,,,,,,,,,
381,382,2550284,,4.0,,,5,Trey Burton,TE,,,,,,,,,,
382,383,2550313,,32.0,,,5,Richard Rodgers,TE,,,,,,,,,,
383,384,2550355,,,,,5,Nic Jacobs,TE,,,,,,,,,,
384,385,2550356,,,,,5,Marcel Jensen,TE,,,,,,,,,,
385,386,2550405,,5.0,,,5,Erik Swoope,TE,,,,,,,,,,
386,387,2550454,,,,,5,Asante Cleveland,TE,,,,,,,,,,
387,388,2550521,,9.0,,,5,Xavier Grimble,TE,,,,,,,,,,
388,389,2550656,,24.0,,,5,Cameron Brate,TE,,,,,,,,,,
389,390,2551359,,,,,5,Jerome Cunningham,TE,,,,,,,,,,
390,391,2552396,,5.0,,,5,Ben Koyack,TE,,,,,,,,,,
391,392,2552397,,30.0,1.0,,5,Clive Walford,TE,,,,,,,,,,
392,393,2552399,,7.0,,,5,Jeff Heuerman,TE,,,,,,,,,,
393,394,2552402,,,,,5,Nick Boyle,TE,,,,,,,,,,
394,395,2552403,,5.0,,,5,Nick OLeary,TE,,,1.0,,,,,,,
395,396,2552462,,,,,5,Gerald Christian,TE,,,,,,,,,,
396,397,2552468,,12.0,,,5,Maxx Williams,TE,,,,,,,,,,
397,398,2552478,,6.0,,,5,Blake Bell,TE,,,,,,,,,,
398,399,2552559,,29.0,,,5,C.J. Uzomah,TE,,,,,,,,,,
399,400,2552580,,,,,5,A.J. Derby,TE,,,,,,,,,,
400,401,2552586,,,,,5,Tyler Kroft,TE,,,,,,,,,,
401,402,2552633,,27.0,,,5,Jesse James,TE,,,,,,,,,,
402,403,2552660,,5.0,,,5,Randall Telfer,TE,,,,,,,,,,
403,404,2553318,,,,,5,James OShaughnessy,TE,,,,,,,,,,
404,405,2553454,,7.0,1.0,,5,Geoff Swaim,TE,,,,,,,,,,
405,406,2553773,,,,,5,Mitchell Henry,TE,,,,,,,,,,
406,407,2553791,,,,,5,E.J. Bibbs,TE,,,,,,,,,,
407,408,2553830,,24.0,1.0,,5,Will Tye,TE,,,1.0,,,,,,,
408,409,2555306,,5.0,,,5,David Morgan,TE,,,,,,,,,,
409,410,2555311,,5.0,,,5,Jerell Adams,TE,,,,,,,,,,
410,411,2555341,,10.0,1.0,,5,Hunter Henry,TE,,,,,,,,,,
411,412,2555364,,8.0,,,5,Tyler Higbee,TE,,,,,,,,,,
412,413,2555415,,9.0,,,5,Austin Hooper,TE,,,1.0,,,,,,,
413,414,2555486,,4.0,,,5,Temarrick Hemingway,TE,,,,,,,,,,
414,415,2556463,,12.0,,,5,Stephen Anderson,TE,,,,,,,,,,
415,416,2556708,,7.0,,,5,Cole Wick,TE,,,,,,,,,,
416,417,324,3.5,41.1,0.3,0.0,6,Jacob Tamme,TE,,0.0,0.0,0.0,,,,,0.0,
417,418,1060,3.8,52.1,0.2,0.0,6,Gary Barnidge,TE,,0.0,0.0,0.0,,,,,0.0,
418,419,1062,2.4,25.5,0.1,0.0,6,Martellus Bennett,TE,,0.0,0.0,0.0,,,,,0.0,
419,420,71255,0.0,0.0,0.0,0.0,6,Chase Coffman,TE,,0.0,0.0,0.0,,,,,0.0,
420,421,71265,3.9,50.1,0.3,0.0,6,Jared Cook,TE,,0.0,0.0,0.0,,,,,0.0,
421,422,71431,,,,,6,Brandon Pettigrew,TE,,,,,,,,,,
422,423,71435,0.0,0.0,0.0,0.0,6,John Phillips,TE,,0.0,0.0,0.0,,,,,0.0,
423,424,79589,0.3,2.8,0.0,0.0,6,David Johnson,TE,,0.0,0.0,0.0,,,,,0.0,
424,425,79625,,,,,6,Bear Pascoe,TE,,,,,,,,,,
425,426,89766,0.1,0.8,0.0,0.0,6,Brandon Myers,TE,,0.0,0.0,0.0,,,,,0.0,
426,427,238457,2.8,34.6,0.2,0.0,6,Zach Miller,TE,,0.0,0.0,0.0,,,,,0.0,
427,428,497224,0.9,7.4,0.1,0.0,6,Ed Dickson,TE,,0.0,0.0,0.0,,,,,0.0,
428,429,497226,0.2,2.0,0.0,0.0,6,Jim Dray,TE,,0.0,0.0,0.0,,,,,0.0,
429,430,497234,0.0,0.0,0.0,0.0,6,Garrett Graham,TE,,0.0,0.0,0.0,,,,,0.0,
430,431,497236,3.0,39.4,0.3,0.0,6,Jimmy Graham,TE,,0.0,0.0,0.0,,,,,0.0,
431,432,497238,0.8,8.1,0.1,0.0,6,Jermaine Gresham,TE,,0.0,0.0,0.0,,,,,0.0,
432,433,497240,4.0,56.7,0.3,0.0,6,Rob Gronkowski,TE,,0.0,0.0,0.0,,,,,0.0,
433,434,497242,0.1,0.5,0.0,0.0,6,Clay Harbor,TE,,0.0,0.0,0.0,,,,,0.0,
434,435,497246,,,,,6,Michael Hoomanawanui,TE,,,,,,,,,,
435,436,497254,4.0,45.0,0.3,0.1,6,Dennis Pitta,TE,,0.0,0.0,0.0,,,,,0.0,
436,437,2495139,3.5,35.2,0.2,0.1,6,Charles Clay,TE,,0.0,0.0,0.0,,,,,0.0,
437,438,2495187,3.5,37.0,0.2,0.0,6,Lance Kendricks,TE,,0.0,0.0,0.0,,,,,0.0,
438,439,2495211,0.1,0.8,0.0,0.0,6,Niles Paul,TE,,0.0,0.0,0.0,,,,,0.0,
439,440,2495234,0.0,0.0,0.0,0.0,6,Luke Stocker,TE,,0.0,0.0,0.0,,,,,0.0,
440,441,2495267,3.0,34.7,0.2,0.0,6,Jordan Cameron,TE,,0.0,0.0,0.0,,,,,0.0,
441,442,2495288,2.4,24.3,0.1,0.0,6,Virgil Green,TE,,0.0,0.0,0.0,,,,,0.0,
442,443,2495347,2.0,20.2,0.2,0.0,6,Lee Smith,TE,,0.0,0.0,0.0,,,,,0.0,
443,444,2495353,3.7,37.7,0.2,0.0,6,Julius Thomas,TE,,0.0,0.0,0.0,,,,,0.0,
444,445,2495438,3.2,32.7,0.1,0.1,6,Kyle Rudolph,TE,,0.0,0.0,0.0,,,,,0.0,
445,446,2495620,,,,,6,Clark Harris,TE,,,,,,,,,,
446,447,2495700,3.8,52.2,0.4,0.0,6,Greg Olsen,TE,,0.0,0.0,0.0,,,,,0.0,
447,448,2495826,1.2,12.6,0.1,0.0,6,Vernon Davis,TE,,0.0,0.0,0.0,,,,,0.0,
448,449,2495835,0.7,6.7,0.0,0.0,6,Anthony Fasano,TE,,0.0,0.0,0.0,,,,,0.0,
449,450,2495888,1.6,21.9,0.1,0.0,6,Marcedes Lewis,TE,,0.0,0.0,0.0,,,,,0.0,
450,451,2495966,4.7,55.7,0.3,0.0,6,Delanie Walker,TE,,0.0,0.0,0.0,,,,,0.0,
451,452,2505299,4.4,47.1,0.2,0.0,6,Antonio Gates,TE,,0.0,0.0,0.0,,,,,0.0,
452,453,2505629,4.3,44.2,0.2,0.1,6,Jason Witten,TE,,0.0,0.0,0.0,,,,,0.0,
453,454,2506122,,,,,6,Benjamin Watson,TE,,,,,,,,,,
454,455,2507218,0.9,13.6,0.1,0.0,6,Brent Celek,TE,,0.0,0.0,0.0,,,,,0.0,
455,456,2507486,0.6,6.2,0.0,0.0,6,Kellen Davis,TE,,0.0,0.0,0.0,,,,,0.0,
456,457,2507828,0.7,5.7,0.0,0.0,6,Logan Paulsen,TE,,0.0,0.0,0.0,,,,,0.0,
457,458,2507883,,,,,6,Jeff Cumberland,TE,,,,,,,,,,
458,459,2532835,0.1,0.6,0.0,0.0,6,Rhett Ellison,TE,,0.0,0.0,0.0,,,,,0.0,
459,460,2532838,4.3,49.5,0.3,0.1,6,Coby Fleener,TE,,0.0,0.0,0.0,,,,,0.0,
460,461,2532853,,,,,6,Ladarius Green,TE,,,,,,,,,,
461,462,2533028,,,,,6,James Hanna,TE,,,,,,,,,,
462,463,2533046,3.1,29.1,0.2,0.0,6,Dwayne Allen,TE,,0.0,0.0,0.0,,,,,0.0,
463,464,2533047,0.0,0.1,0.0,0.0,6,Orson Charles,TE,,0.0,0.0,0.0,,,,,0.0,
464,465,2533353,0.1,0.9,0.0,0.0,6,Cory Harkey,TE,,0.0,0.0,0.0,,,,,0.0,
465,466,2534241,,,,,6,Derek Carrier,TE,,,,,,,,,,
466,467,2534820,1.3,15.7,0.1,0.0,6,Garrett Celek,TE,,0.0,0.0,0.0,,,,,0.0,
467,468,2535138,0.0,0.0,0.0,0.0,6,Greg Scruggs,TE,,0.0,0.0,0.0,,,,,0.0,
468,469,2535535,0.0,0.0,0.0,0.0,6,Phillip Supernaw,TE,,0.0,0.0,0.0,,,,,0.0,
469,470,2535943,0.4,3.2,0.0,0.0,6,Sean McGrath,TE,,0.0,0.0,0.0,,,,,0.0,
470,471,2536342,0.0,0.5,0.0,0.0,6,Brandon Bostick,TE,,0.0,0.0,0.0,,,,,0.0,
471,472,2537933,2.8,26.2,0.1,0.0,6,Larry Donnell,TE,,0.0,0.0,0.0,,,,,0.0,
472,473,2539202,,,,,6,Chris Gragg,TE,,,,,,,,,,
473,474,2539645,,,,,6,Brandon Williams,TE,,,,,,,,,,
474,475,2539995,0.1,1.2,0.0,0.0,6,Mychal Rivera,TE,,0.0,0.0,0.0,,,,,0.0,
475,476,2540148,,,,,6,Tyler Eifert,TE,,,,,,,,,,
476,477,2540158,0.0,0.0,0.0,0.0,6,Zach Ertz,TE,,0.0,0.0,0.0,,,,,0.0,
477,478,2540160,6.0,64.6,0.4,0.1,6,Jordan Reed,TE,,0.0,0.0,0.0,,,,,0.0,
478,479,2540200,1.2,11.0,0.1,0.0,6,Dion Sims,TE,,0.0,0.0,0.0,,,,,0.0,
479,480,2540203,0.0,0.4,0.0,0.0,6,Levine Toilolo,TE,,0.0,0.0,0.0,,,,,0.0,
480,481,2540211,0.0,0.1,0.0,0.0,6,Gavin Escobar,TE,,0.0,0.0,0.0,,,,,0.0,
481,482,2540215,2.7,28.6,0.1,0.0,6,Vance McDonald,TE,,0.0,0.0,0.0,,,,,0.0,
482,483,2540232,2.8,24.9,0.2,0.0,6,Jack Doyle,TE,,0.0,0.0,0.0,,,,,0.0,
483,484,2540258,4.5,54.6,0.3,0.0,6,Travis Kelce,TE,,0.0,0.0,0.0,,,,,0.0,
484,485,2540259,0.1,1.6,0.0,0.0,6,MarQueis Gray,TE,,0.0,0.0,0.0,,,,,0.0,
485,486,2540928,2.3,28.5,0.2,0.0,6,Darren Fells,TE,,0.0,0.0,0.0,,,,,0.0,
486,487,2541187,0.7,7.0,0.1,0.0,6,Demetrius Harris,TE,,0.0,0.0,0.0,,,,,0.0,
487,488,2541199,1.4,15.9,0.2,0.0,6,Luke Willson,TE,,0.0,0.0,0.0,,,,,0.0,
488,489,2541316,1.3,15.5,0.1,0.0,6,Ryan Griffin,TE,,0.0,0.0,0.0,,,,,0.0,
489,490,2541768,,,,,6,Tim Wright,TE,,,,,,,,,,
490,491,2541834,0.9,8.7,0.1,0.0,6,Josh Hill,TE,,0.0,0.0,0.0,,,,,0.0,
491,492,2543466,3.9,45.9,0.3,0.1,6,Eric Ebron,TE,,0.0,0.0,0.0,,,,,0.0,
492,493,2543481,0.0,0.1,0.0,0.0,6,Jace Amaro,TE,,0.0,0.0,0.0,,,,,0.0,
