,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Vontaze Burfict,CIN,1,10,5,0.0,1,0,1,1
Bobby Wagner,SEA,1,6,3,1.0,2,1,0,0
Julius Peppers,CHI,1,8,3,2.0,0,0,0,0
Ahmad Brooks,SF,1,2,0,1.0,1,1,1,1
Shaun Phillips,DEN,1,7,3,1.5,2,0,0,0
Brad Jones,GB,1,11,2,1.0,0,0,0,0
Mason Foster,TB,1,2,1,0.0,1,1,0,0
Paul Worrilow,ATL,1,13,3,0.0,0,0,0,0
Navorro Bowman,SF,1,13,2,0.0,0,0,0,0
Kevin Burnett,OAK,1,7,0,1.0,0,0,1,0
Thomas Davis,CAR,1,10,7,0.0,0,0,0,0
Jon Beason,NYG,1,6,2,0.0,1,1,0,0
DeAndre Levy,DET,1,8,4,0.0,2,0,0,0
Jason Worilds,PIT,1,8,0,1.0,0,0,0,0
Danny Trevathan,DEN,1,6,5,0.0,0,0,1,0
Trent Cole,PHI,1,3,0,2.0,0,0,0,0
Colin McCarthy,TEN,1,10,2,0.0,0,0,0,0
Justin Houston,KC,1,9,1,0.0,1,0,0,0
Brian Orakpo,WAS,1,4,1,1.5,0,0,0,0
Vincent Rey,CIN,1,7,5,0.0,1,0,0,0
Kiko Alonso,BUF,1,7,6,0.0,0,0,0,0
Luke Kuechly,CAR,1,8,4,0.0,0,0,0,0
Manny Lawson,BUF,1,3,2,1.0,0,0,0,1
Jeff Tarpinian,HOU,1,7,4,0.0,1,0,0,0
Najee Goode,PHI,1,4,1,1.0,1,0,0,0
James Harrison,CIN,1,3,1,0.0,1,1,0,0
Nick Roach,OAK,1,3,1,0.0,1,1,0,0
Pat Angerer,IND,1,8,1,0.0,0,0,0,0
A.J. Hawk,GB,1,3,3,1.0,0,0,0,0
Chandler Jones,NE,1,4,1,1.0,0,0,0,0
Darryl Sharpton,HOU,1,7,3,0.0,0,0,0,0
Daryl Smith,BAL,1,4,2,0.0,0,0,1,0
Sean Weatherspoon,ATL,1,7,2,0.0,0,0,0,0
James Anderson,CHI,1,7,1,0.0,0,0,0,0
Clay Matthews,GB,1,1,3,1.0,1,0,0,0
Erik Walden,IND,1,3,1,1.0,0,0,0,0
Lavonte David,TB,1,5,4,0.0,0,0,0,0
David Harris,NYJ,1,5,4,0.0,0,0,0,0
David Hawthorne,NO,1,6,2,0.0,0,0,0,0
Lamarr Houston,OAK,1,3,0,1.0,0,0,0,0
Derrick Johnson,KC,1,5,0,0.0,0,0,0,1
Stephen Tulloch,DET,1,5,4,0.0,0,0,0,0
Jacquian Williams,NYG,1,6,2,0.0,0,0,0,0
Russell Allen,JAC,1,6,1,0.0,0,0,0,0
Akeem Ayers,TEN,1,6,1,0.0,0,0,0,0
DeMario Davis,NYJ,1,3,7,0.0,0,0,0,0
Derrick Morgan,TEN,1,2,1,1.0,0,0,0,0
Calvin Pace,NYJ,1,1,3,1.0,0,0,0,0
Brandon Spikes,NE,1,6,1,0.0,0,0,0,0
Philip Wheeler,MIA,1,5,1,0.0,1,0,0,0
