,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Cameron Jordan,NO,1,3,3,2.5,1,0,0,0
Ricky Jean-Francois,IND,1,5,0,2.0,1,0,0,0
Robert Quinn,STL,1,4,0,1.0,1,0,1,1
Muhammad Wilkerson,NYJ,1,5,1,2.0,0,0,0,0
J.J. Watt,HOU,1,8,1,1.0,0,0,0,0
Akiem Hicks,NO,1,3,5,1.5,0,0,0,0
Al Woods,PIT,1,3,1,2.0,0,0,0,0
Jason Hatcher,DAL,1,2,1,2.0,0,0,0,0
Ziggy Ansah,DET,1,2,0,2.0,0,0,0,0
Cullen Jenkins,NYG,1,2,0,2.0,0,0,0,0
Mike Neal,GB,1,5,2,1.0,0,0,0,0
Robert Mathis,IND,1,2,1,1.0,0,0,1,0
Sheldon Richardson,NYJ,1,6,3,0.5,0,0,0,0
Adrian Clayborn,TB,1,3,2,1.0,0,0,0,0
Justin Smith,SF,1,4,2,0.0,0,0,1,0
Olivier Vernon,MIA,1,4,0,1.0,0,0,0,0
Cameron Heyward,PIT,1,1,1,1.0,0,0,0,1
Justin Tuck,NYG,1,3,1,1.0,0,0,0,0
Andre Branch,JAC,1,2,0,1.0,1,0,0,0
Thomas Keiser,SD,1,3,0,1.0,0,0,0,0
Mike Daniels,GB,1,2,1,1.0,0,0,0,0
Peria Jerry,ATL,1,2,1,1.0,0,0,0,0
Rob Ninkovich,NE,1,0,13,0.0,0,0,0,0
Brian Robison,MIN,1,1,3,1.0,0,0,0,0
Mario Addison,CAR,1,2,0,1.0,0,0,0,0
Dwan Edwards,CAR,1,2,0,1.0,0,0,0,0
Kevin Vickerson,DEN,1,2,0,1.0,0,0,0,0
Jared Allen,MIN,1,4,1,0.0,1,0,0,0
Jarvis Jenkins,WAS,1,1,1,1.0,0,0,0,0
Terrance Knighton,DEN,1,3,1,0.0,0,0,0,1
Calais Campbell,ARI,1,2,2,0.5,0,0,0,0
Darnell Dockett,ARI,1,2,2,0.5,0,0,0,0
Dion Jordan,MIA,1,1,0,1.0,0,0,0,0
Kendall Reyes,SD,1,1,0,1.0,0,0,0,0
Kevin Williams,MIN,1,3,0,0.0,2,0,0,0
Quinton Coples,NYJ,1,1,3,0.5,0,0,0,0
Linval Joseph,NYG,1,2,1,0.5,0,0,0,0
Earl Mitchell,HOU,1,1,3,0.5,0,0,0,0
Jonathan Babineaux,ATL,1,3,1,0.0,0,0,0,0
Desmond Bryant,CLE,1,3,1,0.0,0,0,0,0
Ahtyba Rubin,CLE,1,1,5,0.0,0,0,0,0
Frank Alexander,CAR,1,3,0,0.0,0,0,0,0
Tyson Alualu,JAC,1,3,0,0.0,0,0,0,0
Chris Baker,WAS,1,3,0,0.0,0,0,0,0
Glenn Dorsey,SF,1,2,2,0.0,0,0,0,0
Greg Hardy,CAR,1,3,0,0.0,0,0,0,0
Kendall Langford,STL,1,2,0,0.0,1,0,0,0
Chris Long,STL,1,2,0,0.0,1,0,0,0
Sen'Derrick Marks,JAC,1,1,0,0.0,2,0,0,0
Gerald McCoy,TB,1,3,0,0.0,0,0,0,0
