,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Cameron Wake,MIA,1,5,0,3.0,0,0,1,1
Jurrell Casey,TEN,1,6,0,2.0,0,0,1,0
Shea McClellin,CHI,1,3,2,3.0,0,0,0,0
Kendall Langford,STL,1,6,0,2.0,0,0,0,0
Sean Lissemore,SD,1,1,0,0.0,1,1,0,0
Rob Ninkovich,NE,1,3,2,1.0,0,0,1,0
Antonio Smith,HOU,1,3,0,2.0,0,0,0,0
Brian Robison,MIN,1,2,0,2.0,0,0,0,0
George Selvie,DAL,1,2,1,1.0,0,0,1,0
J.J. Watt,HOU,1,3,1,1.0,1,0,0,0
Connor Barwin,PHI,1,0,2,0.0,2,1,0,0
Michael Johnson,CIN,1,4,0,1.0,0,0,0,0
Paul Soliai,MIA,1,3,0,1.0,1,0,0,0
Cameron Heyward,PIT,1,2,3,1.0,0,0,0,0
Corey Wootton,CHI,1,3,1,1.0,0,0,0,0
Armonty Bryant,CLE,1,3,0,1.0,0,0,0,0
Nick Hayden,DAL,1,4,2,0.0,0,0,0,1
Dontari Poe,KC,1,5,4,0.0,0,0,0,0
Vinny Curry,PHI,1,2,1,1.0,0,0,0,0
Jabaal Sheard,CLE,1,2,1,1.0,0,0,0,0
Randy Starks,MIA,1,6,1,0.0,0,0,0,0
Geno Atkins,CIN,1,2,0,1.0,0,0,0,0
Michael Bennett,SEA,1,1,2,1.0,0,0,0,0
Wallace Gilberry,CIN,1,2,0,1.0,0,0,0,0
Everson Griffen,MIN,1,2,0,1.0,0,0,0,0
William Hayes,STL,1,2,0,1.0,0,0,0,0
Mike Neal,GB,1,5,2,0.0,0,0,0,0
Jack Crawford,OAK,1,1,1,1.0,0,0,0,0
Mike Devito,KC,1,2,7,0.0,0,0,0,0
Datone Jones,GB,1,1,1,1.0,0,0,0,0
Mario Addison,CAR,1,2,0,0.0,0,0,1,0
Cliff Avril,SEA,1,2,2,0.5,0,0,0,0
Andre Carter,NE,1,1,0,1.0,0,0,0,0
Carlos Dunlap,CIN,1,2,0,0.0,0,0,1,0
Charles Johnson,CAR,1,1,0,1.0,0,0,0,0
Osi Umenyiora,ATL,1,2,2,0.5,0,0,0,0
Muhammad Wilkerson,NYJ,1,1,0,1.0,0,0,0,0
Marcell Dareus,BUF,1,4,1,0.0,0,0,0,0
Frank Alexander,CAR,1,1,0,0.0,1,0,0,1
Derek Landri,TB,1,3,2,0.0,0,0,0,0
Corey Liuget,SD,1,1,2,0.0,2,0,0,0
Gerald McCoy,TB,1,2,4,0.0,0,0,0,0
Tony McDaniel,SEA,1,1,6,0.0,0,0,0,0
Ropati Pitoitua,TEN,1,4,0,0.0,0,0,0,0
Larry English,SD,1,2,1,0.0,1,0,0,0
Akiem Hicks,NO,1,1,5,0.0,0,0,0,0
Tyson Jackson,KC,1,3,1,0.0,0,0,0,0
Earl Mitchell,HOU,1,3,1,0.0,0,0,0,0
Olivier Vernon,MIA,1,3,1,0.0,0,0,0,0
Michael Brockers,STL,1,3,0,0.0,0,0,0,0
