,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Jason Hatcher,DAL,1,5,1,2.0,0,0,1,0
Michael Brockers,STL,1,7,0,2.0,0,0,0,0
Malik Jackson,DEN,1,5,2,2.0,1,0,0,0
Carlos Dunlap,CIN,1,5,0,1.0,0,0,1,0
Darnell Dockett,ARI,1,4,0,1.0,0,0,1,0
Corey Lemonier,SF,1,3,0,1.0,1,0,1,0
Devin Taylor,DET,1,2,1,1.0,0,0,1,0
Wallace Gilberry,CIN,1,5,0,1.0,0,0,0,0
Vance Walker,OAK,1,5,0,1.0,0,0,0,0
Sheldon Richardson,NYJ,1,5,1,0.0,0,0,1,0
Marcell Dareus,BUF,1,4,0,1.0,0,0,0,0
Tyson Jackson,KC,1,4,0,1.0,0,0,0,0
Robert Quinn,STL,1,1,0,1.0,0,0,1,0
Kendall Langford,STL,1,6,2,0.0,0,0,0,0
Cory Redding,IND,1,3,0,1.0,0,0,0,0
Geno Atkins,CIN,1,3,3,0.5,0,0,0,0
Chris Long,STL,1,2,1,1.0,0,0,0,0
Connor Barwin,PHI,1,2,0,1.0,0,0,0,0
Alan Branch,BUF,1,6,0,0.0,0,0,0,0
Sharrif Floyd,MIN,1,2,0,1.0,0,0,0,0
Arthur Jones,BAL,1,1,2,1.0,0,0,0,0
Cameron Jordan,NO,1,1,2,1.0,0,0,0,0
Domata Peko,CIN,1,1,2,1.0,0,0,0,0
Ropati Pitoitua,TEN,1,1,2,1.0,0,0,0,0
Muhammad Wilkerson,NYJ,1,2,0,1.0,0,0,0,0
Kyle Williams,BUF,1,2,4,0.5,0,0,0,0
Calais Campbell,ARI,1,3,1,0.5,0,0,0,0
Michael Bennett,SEA,1,1,0,1.0,0,0,0,0
Mike Catapano,KC,1,1,0,1.0,0,0,0,0
Akiem Hicks,NO,1,3,4,0.0,0,0,0,0
Ziggy Hood,PIT,1,1,0,1.0,0,0,0,0
Michael Johnson,CIN,1,3,2,0.0,1,0,0,0
Thomas Johnson,NO,1,1,0,1.0,0,0,0,0
Bennie Logan,PHI,1,1,0,1.0,0,0,0,0
Kendall Reyes,SD,1,1,0,1.0,0,0,0,0
Brian Robison,MIN,1,3,0,0.0,2,0,0,0
Chris Clemons,SEA,1,2,1,0.5,0,0,0,0
Kevin Vickerson,DEN,1,3,1,0.0,1,0,0,0
Dan Williams,ARI,1,4,1,0.0,0,0,0,0
Andre Branch,JAC,1,4,0,0.0,0,0,0,0
Adrian Clayborn,TB,1,4,0,0.0,0,0,0,0
Jordan Hill,SEA,1,1,2,0.5,0,0,0,0
Ahtyba Rubin,CLE,1,1,6,0.0,0,0,0,0
Earl Mitchell,HOU,1,3,1,0.0,0,0,0,0
Antonio Smith,HOU,1,3,1,0.0,0,0,0,0
John Abraham,ARI,1,2,2,0.0,0,0,0,0
Stephen Bowen,WAS,1,3,0,0.0,0,0,0,0
Jurrell Casey,TEN,1,0,6,0.0,0,0,0,0
Mike Devito,KC,1,3,0,0.0,0,0,0,0
Ricky Jean-Francois,IND,1,3,0,0.0,0,0,0,0
