,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Navorro Bowman,SF,1,9,1,1.0,1,1,1,1
Mychal Kendricks,PHI,1,8,4,0.0,1,1,1,0
Lawrence Timmons,PIT,1,6,2,1.0,1,1,0,0
DeVonte Holloman,DAL,1,6,5,2.0,0,0,0,0
James Anderson,CHI,1,12,0,1.0,0,0,0,0
Jerrell Freeman,IND,1,5,3,1.0,2,0,1,0
Malcolm Smith,SEA,1,1,4,0.0,1,1,0,0
Paul Worrilow,ATL,1,8,5,1.0,0,0,0,0
Akeem Ayers,TEN,1,3,0,0.0,1,1,1,0
Vontaze Burfict,CIN,1,9,5,0.0,0,0,0,0
Junior Galette,NO,1,3,1,2.0,0,0,0,0
Manny Lawson,BUF,1,5,1,0.0,1,1,0,0
Stephen Tulloch,DET,1,7,5,0.5,0,0,0,0
Lamarr Houston,OAK,1,7,0,1.0,0,0,0,0
Julius Peppers,CHI,1,4,0,1.0,0,0,1,0
Craig Robertson,CLE,1,4,2,0.0,1,1,0,0
Donald Butler,SD,1,9,1,0.0,1,0,0,0
Kiko Alonso,BUF,1,6,8,0.0,0,0,0,0
Perry Riley,WAS,1,4,0,1.0,2,0,0,0
Zach Brown,TEN,1,5,3,0.0,1,0,0,1
Jarvis Jones,PIT,1,8,1,0.0,1,0,0,0
Bobby Wagner,SEA,1,7,5,0.0,0,0,0,0
Lance Briggs,CHI,1,4,2,1.0,0,0,0,0
Paul Kruger,CLE,1,5,2,0.0,0,0,1,0
Jameel McClain,BAL,1,4,4,0.0,0,0,1,0
Jon Beason,NYG,1,8,1,0.0,0,0,0,0
Erin Henderson,MIN,1,2,5,1.0,0,0,0,0
Manti Te'o,SD,1,7,3,0.0,0,0,0,0
Jacquian Williams,NYG,1,4,3,0.0,3,0,0,0
James Laurinaitis,STL,1,6,4,0.0,0,0,0,0
Curtis Lofton,NO,1,4,2,0.0,3,0,0,0
Sio Moore,OAK,1,4,0,1.0,0,0,0,0
Derrick Morgan,TEN,1,4,0,1.0,0,0,0,0
J.T. Thomas,JAC,1,3,4,0.0,0,0,1,0
Luke Kuechly,CAR,1,5,5,0.0,0,0,0,0
Paul Posluszny,JAC,1,6,3,0.0,0,0,0,0
Frank Zombo,KC,1,3,1,1.0,0,0,0,0
Nigel Bradham,BUF,1,4,6,0.0,0,0,0,0
Dannell Ellerbe,MIA,1,7,0,0.0,0,0,0,0
London Fletcher,WAS,1,3,4,0.0,2,0,0,0
D'Qwell Jackson,CLE,1,5,4,0.0,0,0,0,0
DeAndre Levy,DET,1,5,2,0.0,1,0,0,0
Philip Wheeler,MIA,1,5,4,0.0,0,0,0,0
Nate Irving,DEN,1,2,1,1.0,0,0,0,0
Alec Ogletree,STL,1,3,5,0.0,1,0,0,0
DeMeco Ryans,PHI,1,6,1,0.0,0,0,0,0
Karlos Dansby,ARI,1,5,0,0.0,1,0,0,0
Lavonte David,TB,1,5,2,0.0,0,0,0,0
Moise Fokou,TEN,1,4,4,0.0,0,0,0,0
Nico Johnson,KC,1,5,2,0.0,0,0,0,0
