,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Daryl Washington,ARI,1,8,1,2.0,1,1,0,0
Karlos Dansby,ARI,1,8,0,2.0,1,1,0,0
Kevin Burnett,OAK,1,12,2,1.0,0,0,1,0
Terrell Suggs,BAL,1,5,0,3.0,0,0,0,0
Lance Briggs,CHI,1,11,3,1.0,0,0,0,0
Jarret Johnson,SD,1,4,2,2.0,0,0,1,0
Nick Perry,GB,1,5,0,2.0,0,0,1,0
Brandon Spikes,NE,1,7,5,0.0,1,1,0,0
Luke Kuechly,CAR,1,7,2,0.0,1,1,0,0
Jerod Mayo,NE,1,7,4,0.5,1,0,0,1
Sean Lee,DAL,1,11,5,0.0,0,0,0,0
DeAndre Levy,DET,1,11,3,0.0,1,0,0,0
James Laurinaitis,STL,1,6,2,0.0,1,1,0,0
Jerry Hughes,BUF,1,2,3,1.5,0,0,1,0
Navorro Bowman,SF,1,11,2,0.0,0,0,0,0
Vontaze Burfict,CIN,1,7,1,1.0,0,0,0,0
David Harris,NYJ,1,9,5,0.0,0,0,0,0
Mychal Kendricks,PHI,1,3,1,0.0,1,1,0,1
Koa Misi,MIA,1,7,1,1.0,0,0,0,0
Shaun Phillips,DEN,1,3,0,2.0,0,0,0,0
Lamarr Houston,OAK,1,6,1,1.0,0,0,0,0
Spencer Paysinger,NYG,1,9,1,0.0,1,0,0,0
Danny Trevathan,DEN,1,4,1,0.0,1,1,0,0
Jerrell Freeman,IND,1,7,6,0.0,0,0,0,0
Philip Wheeler,MIA,1,10,0,0.0,0,0,0,0
Paul Posluszny,JAC,1,6,1,0.0,3,0,0,0
D.J. Williams,CHI,1,8,3,0.0,0,0,0,0
A.J. Hawk,GB,1,7,2,0.0,1,0,0,0
David Hawthorne,NO,1,5,0,1.0,0,0,0,0
Stephen Tulloch,DET,1,7,4,0.0,0,0,0,0
Manny Lawson,BUF,1,4,3,0.0,0,0,1,0
Curtis Lofton,NO,1,8,1,0.0,0,0,0,0
Clay Matthews,GB,1,4,1,1.0,0,0,0,0
Craig Robertson,CLE,1,3,3,1.0,0,0,0,0
Kiko Alonso,BUF,1,4,8,0.0,0,0,0,0
James Anderson,CHI,1,8,0,0.0,0,0,0,0
Tamba Hali,KC,1,1,0,1.0,0,0,1,0
Justin Houston,KC,1,4,0,1.0,0,0,0,0
Nick Roach,OAK,1,3,9,0.0,0,0,0,0
Donald Butler,SD,1,6,2,0.0,0,0,0,0
Elvis Dumervil,BAL,1,2,0,1.0,1,0,0,0
D'Qwell Jackson,CLE,1,3,8,0.0,0,0,0,0
Brad Jones,GB,1,3,0,1.0,0,0,0,0
Daryl Smith,BAL,1,6,0,0.0,1,0,0,0
Joplo Bartu,ATL,1,2,1,1.0,0,0,0,0
DeMario Davis,NYJ,1,5,3,0.0,0,0,0,0
Whitney Mercilus,HOU,1,2,1,1.0,0,0,0,0
Moise Fokou,TEN,1,5,2,0.0,0,0,0,0
Ernie Sims,DAL,1,2,2,0.0,0,0,1,0
Courtney Upshaw,BAL,1,2,0,1.0,0,0,0,0
