,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Mason Foster,TB,1,7,1,2.0,0,0,1,0
Perry Riley,WAS,1,8,7,1.0,0,0,0,1
Zach Brown,TEN,1,8,0,2.0,1,0,0,0
Justin Houston,KC,1,5,0,3.0,0,0,0,0
Brian Cushing,HOU,1,4,1,0.0,1,1,0,0
Lavonte David,TB,1,3,5,1.0,2,1,0,0
Shaun Phillips,DEN,1,3,1,2.5,0,0,1,0
Erin Henderson,MIN,1,7,4,0.0,1,1,0,0
Ryan Kerrigan,WAS,1,7,1,1.0,0,0,1,0
Tamba Hali,KC,1,2,0,0.0,1,1,0,0
Jerod Mayo,NE,1,12,3,0.0,0,0,0,0
Vontaze Burfict,CIN,1,6,2,0.0,1,1,0,0
Donald Butler,SD,1,9,4,0.5,0,0,0,0
Stephen Tulloch,DET,1,2,1,1.0,1,1,0,0
Kiko Alonso,BUF,1,5,4,0.0,0,0,1,1
Bront Bird,SD,1,10,4,0.0,0,0,0,0
Navorro Bowman,SF,1,7,1,0.0,1,0,1,0
Bruce Carter,DAL,1,6,3,1.0,0,0,0,0
DeAndre Levy,DET,1,4,3,0.0,1,1,0,0
Clay Matthews,GB,1,7,1,1.0,0,0,0,0
Karlos Dansby,ARI,1,8,0,0.0,1,0,0,1
Danny Trevathan,DEN,1,4,0,0.0,2,1,0,0
Jarret Johnson,SD,1,5,1,1.0,1,0,0,0
Wesley Woodyard,DEN,1,5,5,0.5,1,0,0,0
Mychal Kendricks,PHI,1,6,4,0.0,0,0,0,1
Paul Posluszny,JAC,1,10,0,0.0,0,0,0,0
DeMeco Ryans,PHI,1,4,4,1.0,0,0,0,0
London Fletcher,WAS,1,6,7,0.0,0,0,0,0
Aldon Smith,SF,1,2,3,1.5,0,0,0,0
Jasper Brinkley,ARI,1,8,0,0.0,1,0,0,0
Whitney Mercilus,HOU,1,5,0,1.0,0,0,0,0
Terrell Suggs,BAL,1,4,2,1.0,0,0,0,0
D'Qwell Jackson,CLE,1,6,3,0.0,1,0,0,0
Brad Jones,GB,1,7,3,0.0,0,0,0,0
Akeem Dent,ATL,1,5,6,0.0,0,0,0,0
David Harris,NYJ,1,3,4,0.0,0,0,1,0
Lamarr Houston,OAK,1,3,2,1.0,0,0,0,0
Derrick Morgan,TEN,1,3,0,1.0,1,0,0,0
Jerrell Freeman,IND,1,5,5,0.0,0,0,0,0
A.J. Hawk,GB,1,6,3,0.0,0,0,0,0
Luke Kuechly,CAR,1,6,3,0.0,0,0,0,0
Josh Bynes,BAL,1,6,2,0.0,0,0,0,0
Jonathan Casillas,TB,1,3,2,0.0,0,0,1,0
Thomas Davis,CAR,1,5,4,0.0,0,0,0,0
Moise Fokou,TEN,1,4,2,0.0,0,0,0,1
Derrick Johnson,KC,1,7,0,0.0,0,0,0,0
Paul Kruger,CLE,1,2,2,1.0,0,0,0,0
James Laurinaitis,STL,1,6,0,0.0,1,0,0,0
Alec Ogletree,STL,1,7,0,0.0,0,0,0,0
Nick Roach,OAK,1,5,4,0.0,0,0,0,0
