,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Tashaun Gipson,CLE,1,5,3,0.0,2,2,0,0
Captain Munnerlyn,CAR,1,4,0,2.0,1,1,0,0
Antoine Cason,ARI,1,2,2,0.0,2,2,0,0
Eric Berry,KC,1,1,1,0.0,2,2,0,0
Zackary Bowman,CHI,1,1,0,0.0,2,2,0,0
Richard Sherman,SEA,1,2,0,0.0,3,2,0,1
Tramon Williams,GB,1,8,1,0.0,2,1,0,0
Johnathan Joseph,HOU,1,9,0,0.0,1,1,0,0
Matt Elam,BAL,1,7,3,0.0,1,1,0,0
Nickell Robey,BUF,1,5,1,1.0,0,0,1,1
Darius Butler,IND,1,1,0,0.0,3,2,0,0
Byron Maxwell,SEA,1,1,0,0.0,3,2,0,0
Sam Shields,GB,1,5,0,0.0,3,1,0,0
Aaron Williams,BUF,1,4,0,0.0,1,1,1,0
Antrel Rolle,NYG,1,6,1,0.0,1,1,0,0
Trumaine Johnson,STL,1,6,0,0.0,1,1,0,0
Leodis McKelvin,BUF,1,8,0,0.0,1,0,1,0
William Moore,ATL,1,3,2,0.0,1,1,0,1
Glover Quin,DET,1,4,0,1.0,1,0,1,0
Desmond Trufant,ATL,1,3,4,0.0,2,1,0,0
Kyle Arrington,NE,1,7,1,1.0,0,0,0,0
Marcus Gilchrist,SD,1,6,0,1.0,1,0,0,0
Adam Jones,CIN,1,4,1,0.0,1,1,0,0
T.J. McDonald,STL,1,4,1,0.0,1,1,0,0
Antoine Bethea,IND,1,5,2,1.0,0,0,0,0
Ryan Mundy,NYG,1,5,2,1.0,0,0,0,0
T.J. Ward,CLE,1,5,4,0.0,1,0,0,1
Barry Church,DAL,1,8,3,0.0,0,0,0,0
Sterling Moore,DAL,1,1,0,0.0,3,1,0,0
Eric Reid,SF,1,3,0,0.0,1,1,0,0
Orlando Scandrick,DAL,1,4,2,1.0,0,0,0,0
Shareece Wright,SD,1,7,0,0.0,2,0,0,0
Chris Clemons,MIA,1,6,3,0.0,1,0,0,0
LaRon Landry,IND,1,8,1,0.0,0,0,0,0
Troy Polamalu,PIT,1,4,1,0.0,1,0,1,0
Jimmy Smith,BAL,1,6,1,0.0,2,0,0,0
Earl Thomas,SEA,1,1,3,0.0,1,1,0,0
Robert Blanton,MIN,1,8,0,0.0,0,0,0,0
Stephon Gilmore,BUF,1,2,0,0.0,1,1,0,0
Janoris Jenkins,STL,1,6,0,0.0,2,0,0,0
Dawan Landry,NYJ,1,7,2,0.0,0,0,0,0
Bernard Pollard,TEN,1,5,2,0.5,0,0,0,0
Darian Stewart,STL,1,6,0,0.0,2,0,0,0
Keith Tandy,TB,1,5,0,0.0,0,0,1,0
Ike Taylor,PIT,1,5,2,0.0,2,0,0,0
Cortez Allen,PIT,1,6,1,0.0,1,0,0,0
Will Hill,NYG,1,7,1,0.0,0,0,0,0
Jeremy Lane,SEA,1,6,1,0.0,1,0,0,0
Kendrick Lewis,KC,1,6,1,0.0,1,0,0,0
Robert Alford,ATL,1,5,4,0.0,0,0,0,0
