,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Mike Mitchell,CAR,1,6,1,1.0,2,2,0,0
Tim Jennings,CHI,1,1,0,0.0,4,2,0,0
Da'Norris Searcy,BUF,1,13,3,1.0,0,0,0,0
Husain Abdullah,KC,1,2,1,0.5,1,1,0,0
Carlos Rogers,SF,1,7,1,0.0,2,1,0,0
Micah Hyde,GB,1,6,2,1.0,0,0,1,0
Ryan Clark,PIT,1,5,3,0.0,2,1,0,0
Keenan Lewis,NO,1,5,2,0.0,2,1,0,0
Jason McCourty,TEN,1,7,2,0.0,0,0,1,1
Janoris Jenkins,STL,1,2,1,1.0,1,1,0,0
Yeremiah Bell,ARI,1,4,2,0.0,2,1,0,0
Tashaun Gipson,CLE,1,4,3,0.0,1,1,0,0
Michael Griffin,TEN,1,5,3,0.0,0,0,1,1
Malcolm Jenkins,NO,1,3,5,1.5,0,0,0,0
Bernard Pollard,TEN,1,6,3,1.0,0,0,0,0
Earl Thomas,SEA,1,5,1,0.0,1,1,0,0
T.J. Ward,CLE,1,8,3,0.0,2,0,0,0
Derek Cox,SD,1,5,0,0.0,1,1,0,0
Orlando Scandrick,DAL,1,4,0,0.0,2,1,0,0
Major Wright,CHI,1,11,0,0.0,0,0,0,0
Chris Harris,DEN,1,10,1,0.0,0,0,0,0
Eric Reid,SF,1,2,1,0.0,1,1,0,1
Eric Berry,KC,1,6,0,1.0,0,0,0,0
Rafael Bush,NO,1,9,2,0.0,0,0,0,0
Barry Church,DAL,1,8,1,0.0,1,0,0,0
Mike Harris,JAC,1,7,1,0.0,0,0,0,1
Prince Amukamara,NYG,1,9,0,0.0,0,0,0,0
Kyle Arrington,NE,1,1,2,0.0,2,1,0,0
Zackary Bowman,CHI,1,3,0,0.0,1,1,0,0
Brandon Carr,DAL,1,6,0,0.0,3,0,0,0
Bradley Fletcher,PHI,1,1,0,0.0,3,1,0,0
Dashon Goldson,TB,1,8,2,0.0,0,0,0,0
Duke Ihenacho,DEN,1,6,0,0.0,0,0,1,0
Trumaine Johnson,STL,1,7,2,0.0,1,0,0,0
Rodney McLeod,STL,1,5,2,0.0,0,0,1,0
Darrelle Revis,TB,1,4,0,0.0,0,0,1,1
Champ Bailey,DEN,1,5,1,0.0,3,0,0,0
Leodis McKelvin,BUF,1,7,1,0.0,1,0,0,0
Richard Sherman,SEA,1,1,3,0.0,1,1,0,0
Jimmy Smith,BAL,1,2,1,0.0,1,1,0,0
Kayvon Webster,DEN,1,2,1,0.0,1,1,0,0
Nate Allen,PHI,1,7,2,0.0,0,0,0,0
John Cyprien,JAC,1,5,0,0.0,0,0,1,0
Quintin Demps,KC,1,2,0,0.0,1,1,0,0
Charles Woodson,OAK,1,3,0,0.0,0,0,1,1
Antoine Bethea,IND,1,7,1,0.0,0,0,0,0
James Ihedigbo,BAL,1,5,5,0.0,0,0,0,0
Antrel Rolle,NYG,1,7,1,0.0,0,0,0,0
Jamarca Sanford,MIN,1,7,1,0.0,0,0,0,0
DeAngelo Hall,WAS,1,5,2,0.0,1,0,0,0
