,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
John Abraham,ARI,1,5,1,3.0,0,0,1,0
Justin Tuck,NYG,1,5,1,2.0,0,0,1,0
Cameron Heyward,PIT,1,7,3,1.0,1,0,0,0
Connor Barwin,PHI,1,6,0,0.0,0,0,1,1
Tyson Jackson,KC,1,2,2,2.0,0,0,0,0
Cameron Jordan,NO,1,3,0,2.0,0,0,0,0
Gerald McCoy,TB,1,5,1,1.0,1,0,0,0
William Gholston,TB,1,2,2,1.5,1,0,0,0
Rob Ninkovich,NE,1,5,2,1.0,0,0,0,0
Cameron Wake,MIA,1,3,0,1.0,0,0,1,0
Jason Babin,JAC,1,2,0,1.0,0,0,1,0
Corey Peters,ATL,1,4,1,1.0,0,0,0,0
Ndamukong Suh,DET,1,7,3,0.0,0,0,0,0
Malik Jackson,DEN,1,4,0,1.0,0,0,0,0
Ray McDonald,SF,1,4,0,1.0,0,0,0,0
Mike Neal,GB,1,1,0,1.0,0,0,1,0
Kendall Reyes,SD,1,3,2,1.0,0,0,0,0
Andre Branch,JAC,1,3,1,1.0,0,0,0,0
Quinton Coples,NYJ,1,2,1,1.0,1,0,0,0
Mario Addison,CAR,1,3,0,1.0,0,0,0,0
Johnny Jolly,GB,1,3,2,0.0,1,0,0,1
Clinton McDonald,SEA,1,3,0,1.0,0,0,0,0
Jay Ratliff,CHI,1,3,0,1.0,0,0,0,0
Cedric Thornton,PHI,1,4,0,0.0,0,0,1,0
DeMarcus Ware,DAL,1,3,0,1.0,0,0,0,0
Chris Clemons,SEA,1,2,1,1.0,0,0,0,0
Marcell Dareus,BUF,1,2,1,1.0,0,0,0,0
Brian Robison,MIN,1,2,1,1.0,0,0,0,0
Paul Soliai,MIA,1,1,1,1.0,1,0,0,0
Jared Allen,MIN,1,2,0,1.0,0,0,0,0
Terrance Knighton,DEN,1,0,0,0.0,1,1,0,0
Randy Starks,MIA,1,4,0,0.0,0,0,0,1
Olivier Vernon,MIA,1,2,0,1.0,0,0,0,0
Nick Fairley,DET,1,5,1,0.0,0,0,0,0
Bruce Irvin,SEA,1,5,1,0.0,0,0,0,0
Jabaal Sheard,CLE,1,1,1,1.0,0,0,0,0
Derek Landri,TB,1,1,0,1.0,0,0,0,0
Jarvis Jenkins,WAS,1,4,1,0.0,0,0,0,0
Michael Johnson,CIN,1,3,1,0.0,1,0,0,0
Linval Joseph,NYG,1,4,1,0.0,0,0,0,0
Corey Liuget,SD,1,2,1,0.5,0,0,0,0
Kyle Williams,BUF,1,4,1,0.0,0,0,0,0
William Hayes,STL,1,2,2,0.0,1,0,0,0
Cullen Jenkins,NYG,1,2,0,0.0,0,0,0,1
Peria Jerry,ATL,1,3,0,0.0,1,0,0,0
Kendall Langford,STL,1,2,4,0.0,0,0,0,0
George Selvie,DAL,1,4,0,0.0,0,0,0,0
Vance Walker,OAK,1,4,0,0.0,0,0,0,0
J.J. Watt,HOU,1,3,0,0.0,1,0,0,0
Calais Campbell,ARI,1,2,1,0.0,1,0,0,0
