,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Nick Roach,OAK,1,10,1,2.0,0,0,1,0
Jason Worilds,PIT,1,6,4,2.0,0,0,1,0
Julius Peppers,CHI,1,5,3,2.5,1,0,0,0
Karlos Dansby,ARI,1,7,2,2.0,1,0,0,0
Jon Beason,NYG,1,13,4,0.0,0,0,0,0
Jerrell Freeman,IND,1,5,4,0.0,1,1,0,1
Navorro Bowman,SF,1,10,1,1.0,0,0,0,0
Trent Cole,PHI,1,2,0,2.0,1,0,1,0
Kiko Alonso,BUF,1,8,5,0.0,1,0,0,1
Rey Maualuga,CIN,1,9,1,1.0,0,0,0,0
DeMeco Ryans,PHI,1,8,1,1.0,1,0,0,0
Brian Orakpo,WAS,1,4,2,2.0,0,0,0,0
Zach Brown,TEN,1,7,1,1.0,1,0,0,0
Lavonte David,TB,1,4,5,0.0,1,1,0,0
Vontaze Burfict,CIN,1,11,2,0.0,0,0,0,0
Chad Greenway,MIN,1,6,4,1.0,0,0,0,0
Paul Posluszny,JAC,1,7,4,0.5,1,0,0,0
Alec Ogletree,STL,1,7,3,0.0,0,0,1,0
Wesley Woodyard,DEN,1,5,0,0.0,1,1,0,0
Khaseem Greene,CHI,1,3,2,0.0,1,1,0,0
David Harris,NYJ,1,7,6,0.0,0,0,0,0
A.J. Hawk,GB,1,8,4,0.0,0,0,0,0
Jerry Hughes,BUF,1,2,0,2.0,0,0,0,0
DeAndre Levy,DET,1,1,4,0.0,2,1,0,0
Nick Perry,GB,1,1,4,1.0,0,0,1,0
Philip Wheeler,MIA,1,4,4,0.5,0,0,0,1
Donald Butler,SD,1,9,1,0.0,0,0,0,0
Derrick Johnson,KC,1,9,0,0.0,0,0,0,0
Curtis Lofton,NO,1,6,6,0.0,0,0,0,0
Stephen Tulloch,DET,1,4,2,1.0,0,0,0,0
Brad Jones,GB,1,6,5,0.0,0,0,0,0
Darryl Sharpton,HOU,1,6,3,0.0,1,0,0,0
Bobby Wagner,SEA,1,4,7,0.0,1,0,0,0
Daryl Washington,ARI,1,8,1,0.0,0,0,0,0
DeMario Davis,NYJ,1,6,4,0.0,0,0,0,0
Derrick Morgan,TEN,1,1,0,1.0,0,0,1,0
Audie Cole,MIN,1,4,5,0.0,1,0,0,0
Parys Haralson,NO,1,2,3,1.0,0,0,0,0
James Laurinaitis,STL,1,6,3,0.0,0,0,0,0
Manny Lawson,BUF,1,2,3,1.0,0,0,0,0
Spencer Paysinger,NYG,1,7,1,0.0,0,0,0,0
Paul Worrilow,ATL,1,6,3,0.0,0,0,0,0
Dannell Ellerbe,MIA,1,1,0,0.0,1,1,0,0
Dont'a Hightower,NE,1,5,2,0.0,1,0,0,0
D'Qwell Jackson,CLE,1,6,0,0.0,1,0,0,0
Mychal Kendricks,PHI,1,6,2,0.0,0,0,0,0
A.J. Klein,CAR,1,3,0,1.0,0,0,0,0
Jonathan Massaquoi,ATL,1,6,2,0.0,0,0,0,0
Koa Misi,MIA,1,3,0,1.0,0,0,0,0
Mason Foster,TB,1,4,5,0.0,0,0,0,0
