,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Alec Ogletree,STL,1,7,3,0.0,1,1,1,0
A.J. Hawk,GB,1,8,2,3.0,0,0,0,0
DeAndre Levy,DET,1,7,0,0.0,2,2,0,0
Paul Posluszny,JAC,1,7,0,0.0,1,1,0,0
Thomas Davis,CAR,1,8,1,2.0,1,0,0,0
Tamba Hali,KC,1,3,1,3.5,0,0,0,0
Elvis Dumervil,BAL,1,2,1,2.0,0,0,2,0
Derrick Johnson,KC,1,8,1,2.0,0,0,0,0
Kiko Alonso,BUF,1,9,13,0.0,0,0,0,0
Karlos Dansby,ARI,1,9,2,0.5,3,0,0,0
Curtis Lofton,NO,1,8,4,1.0,0,0,0,0
Lavonte David,TB,1,9,0,1.0,0,0,0,0
Jason Worilds,PIT,1,5,1,1.0,0,0,1,0
Moise Fokou,TEN,1,4,4,0.0,0,0,2,0
David Harris,NYJ,1,6,4,1.0,0,0,0,0
Nick Roach,OAK,1,8,0,1.0,0,0,0,0
DeMeco Ryans,PHI,1,12,0,0.0,0,0,0,0
Kyle Wilber,DAL,1,3,0,1.0,0,0,1,1
Vontaze Burfict,CIN,1,8,3,0.0,0,0,0,1
Nick Perry,GB,1,3,2,1.0,0,0,1,0
Craig Robertson,CLE,1,6,2,1.0,0,0,0,0
Danny Trevathan,DEN,1,4,2,0.0,1,1,0,0
Lance Briggs,CHI,1,5,0,1.0,1,0,0,0
Patrick Willis,SF,1,6,2,0.0,0,0,1,0
Lawrence Timmons,PIT,1,1,5,0.0,1,1,0,0
Jerry Hughes,BUF,1,5,6,0.0,1,0,0,0
Sean Lee,DAL,1,6,4,0.0,1,0,0,0
Chandler Jones,NE,1,2,5,1.0,0,0,0,0
Perry Riley,WAS,1,4,1,1.0,0,0,0,0
James Laurinaitis,STL,1,4,4,0.0,0,0,0,1
Garrett McIntyre,NYJ,1,3,2,1.0,0,0,0,0
Kelvin Sheppard,IND,1,4,0,1.0,0,0,0,0
Willie Young,DET,1,3,1,1.0,0,0,0,0
Navorro Bowman,SF,1,4,2,0.0,0,0,0,1
Zach Brown,TEN,1,5,4,0.0,0,0,0,0
Jo-Lonn Dunbar,STL,1,5,4,0.0,0,0,0,0
London Fletcher,WAS,1,6,2,0.0,0,0,0,0
Jerrell Freeman,IND,1,6,2,0.0,0,0,0,0
Terrell Suggs,BAL,1,4,6,0.0,0,0,0,0
LaMarr Woodley,PIT,1,2,2,1.0,0,0,0,0
James Harrison,CIN,1,2,1,1.0,0,0,0,0
Geno Hayes,JAC,1,5,1,0.0,1,0,0,0
Daryl Smith,BAL,1,1,9,0.0,1,0,0,0
Stephen Tulloch,DET,1,4,3,0.0,1,0,0,0
Daryl Washington,ARI,1,2,1,0.0,2,0,0,1
Mason Foster,TB,1,5,0,0.0,1,0,0,0
Erin Henderson,MIN,1,5,2,0.0,0,0,0,0
Justin Houston,KC,1,2,0,1.0,0,0,0,0
Rob Jackson,WAS,1,0,0,0.0,1,1,0,0
Mychal Kendricks,PHI,1,6,0,0.0,0,0,0,0
