,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Marcus Williams,NYJ,1,3,1,0.5,3,2,0,0
David Amerson,OAK,1,8,0,0.0,3,1,0,0
Sterling Moore,TB,1,3,0,0.0,3,1,1,0
Alterraun Verner,TB,1,8,0,0.0,1,1,0,0
Jason Verrett,SD,1,0,0,0.0,3,1,0,0
Antwon Blake,PIT,1,8,1,0.0,2,0,1,0
Logan Ryan,NE,1,6,0,0.0,2,1,0,0
T.J. Ward,DEN,1,10,2,0.0,2,0,0,0
Eric Weddle,SD,1,9,4,0.0,0,0,0,1
D.J. Hayden,OAK,1,11,2,0.0,0,0,0,0
Damarious Randall,GB,1,5,0,0.0,2,1,0,0
Trevin Wade,NYG,1,2,0,0.0,0,0,0,2
John Cyprien,JAC,1,7,6,0.0,1,0,0,0
Ronald Darby,BUF,1,10,0,0.0,1,0,0,0
Charles Tillman,CAR,1,6,2,0.0,1,0,1,0
B.W. Webb,TEN,1,5,0,0.0,1,1,0,0
Will Blackmon,WAS,1,3,5,0.0,0,0,1,1
Reshad Jones,MIA,1,6,1,1.0,0,0,0,0
Trumaine Johnson,STL,1,3,0,0.0,2,1,0,0
Ross Cockrell,PIT,1,2,0,0.0,2,1,0,0
Kurt Coleman,CAR,1,4,2,1.0,0,0,0,0
Andrew Sendejo,MIN,1,5,2,0.5,1,0,0,0
Will Allen,PIT,1,4,3,0.0,3,0,0,0
Jairus Byrd,NO,1,7,3,0.0,0,0,0,0
Malcolm Jenkins,PHI,1,8,1,0.0,0,0,0,0
Charles Woodson,OAK,1,7,1,0.0,1,0,0,0
Darius Butler,IND,1,2,0,0.0,1,1,0,0
Marcus Cromartie,SF,1,7,0,0.0,1,0,0,0
Dashon Goldson,WAS,1,6,4,0.0,0,0,0,0
Corey Graham,BUF,1,8,0,0.0,0,0,0,0
Dontae Johnson,SF,1,6,0,0.0,2,0,0,0
Cody Riggs,TEN,1,5,0,0.0,0,0,1,0
Dion Bailey,NYJ,1,3,3,0.5,1,0,0,0
Chris Conte,TB,1,5,3,0.0,1,0,0,0
Keith Tandy,TB,1,7,1,0.0,0,0,0,0
Mike Adams,IND,1,1,0,0.0,1,1,0,0
Phillip Adams,ATL,1,1,0,0.0,1,1,0,0
Maurice Alexander,STL,1,3,0,1.0,0,0,0,0
Morgan Burnett,GB,1,3,6,0.0,1,0,0,0
Nolan Carroll,PHI,1,6,2,0.0,0,0,0,0
Michael Griffin,TEN,1,6,2,0.0,0,0,0,0
Brent Grimes,MIA,1,7,0,0.0,0,0,0,0
Byron Jones,DAL,1,5,0,0.0,2,0,0,0
Leodis McKelvin,BUF,1,6,0,0.0,1,0,0,0
Rodney McLeod,STL,1,7,0,0.0,0,0,0,0
Tracy Porter,CHI,1,3,0,0.0,1,0,1,0
Kenny Vaccaro,NO,1,4,6,0.0,0,0,0,0
Jahleel Addae,SD,1,6,1,0.0,0,0,0,0
Jimmie Ward,SF,1,5,1,0.0,1,0,0,0
Tramon Williams,CLE,1,6,1,0.0,0,0,0,0
