,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Jasper Brinkley,NYG,1,9,3,1.0,0,0,1,0
Bobby Wagner,SEA,1,4,7,0.0,1,0,0,1
K.J. Wright,SEA,1,4,5,1.0,0,0,1,1
Lavonte David,TB,1,5,7,1.0,1,0,0,0
Lawrence Timmons,PIT,1,7,3,1.0,0,0,0,0
Tahir Whitehead,DET,1,7,1,1.0,1,0,0,0
Avery Williamson,TEN,1,7,7,0.5,0,0,0,0
Elvis Dumervil,BAL,1,2,2,2.0,1,0,0,0
DeMario Davis,NYJ,1,6,2,1.0,0,0,0,0
Justin Houston,KC,1,3,0,2.0,0,0,0,0
Mychal Kendricks,PHI,1,7,0,1.0,0,0,0,0
Derrick Johnson,KC,1,6,1,1.0,0,0,0,0
Perry Riley,WAS,1,3,1,0.0,2,1,0,0
David Harris,NYJ,1,3,6,1.0,0,0,0,0
Luke Kuechly,CAR,1,6,2,0.0,0,0,1,0
Curtis Lofton,OAK,1,5,2,1.0,0,0,0,0
Wesley Woodyard,TEN,1,4,4,1.0,0,0,0,0
Deone Bucannon,ARI,1,4,3,1.0,0,0,0,0
Chandler Jones,NE,1,2,1,1.0,0,0,1,0
Brian Orakpo,TEN,1,5,1,1.0,0,0,0,0
Ryan Shazier,PIT,1,5,1,1.0,0,0,0,0
Kelvin Sheppard,MIA,1,8,3,0.0,0,0,0,0
Paul Posluszny,JAC,1,6,4,0.0,1,0,0,0
Dont'a Hightower,NE,1,8,1,0.0,0,0,0,0
Christian Kirksey,CLE,1,3,1,1.0,1,0,0,0
Telvin Smith,JAC,1,5,7,0.0,0,0,0,0
Kwon Alexander,TB,1,4,0,1.0,0,0,0,0
Josh Mauga,KC,1,2,0,0.0,1,1,0,0
Chris McCain,MIA,1,1,0,1.0,0,0,1,0
Benardrick McKinney,HOU,1,6,3,0.0,0,0,0,0
C.J. Mosley,BAL,1,7,1,0.0,0,0,0,0
Malcolm Smith,OAK,1,6,3,0.0,0,0,0,0
Willie Young,CHI,1,1,1,0.0,1,1,0,0
Anthony Barr,MIN,1,6,0,0.0,1,0,0,0
Jonathan Casillas,NYG,1,7,0,0.0,0,0,0,0
Jonathan Freeny,NE,1,4,4,0.0,1,0,0,0
Khalil Mack,OAK,1,2,2,1.0,0,0,0,0
Rolando McClain,DAL,1,6,2,0.0,0,0,0,0
Nate Palmer,GB,1,6,2,0.0,0,0,0,0
Vincent Rey,CIN,1,2,2,1.0,0,0,0,0
John Simon,HOU,1,3,0,1.0,0,0,0,0
Aldon Smith,OAK,1,3,0,1.0,0,0,0,0
Jo-Lonn Dunbar,NO,1,5,3,0.0,0,0,0,0
Brandon Marshall,DEN,1,5,3,0.0,0,0,0,0
Clay Matthews,GB,1,4,1,0.0,2,0,0,0
Koa Misi,MIA,1,6,1,0.0,0,0,0,0
Brian Cushing,HOU,1,5,2,0.0,0,0,0,0
Chad Greenway,MIN,1,4,4,0.0,0,0,0,0
Neville Hewitt,MIA,1,6,0,0.0,0,0,0,0
Eric Martin,NE,1,3,0,0.0,0,0,1,0
