,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Fletcher Cox,PHI,1,6,0,3.0,0,0,2,1
Greg Hardy,DAL,1,4,1,2.0,0,0,1,0
Damontre Moore,NYG,1,4,0,2.0,0,0,1,0
Allen Bailey,KC,1,5,2,1.0,0,0,1,0
Michael Bennett,SEA,1,5,1,1.0,0,0,1,0
Lawrence Guy,BAL,1,3,3,2.0,0,0,0,0
Chris Baker,WAS,1,2,0,1.0,0,0,2,0
Robert Quinn,STL,1,4,2,1.0,0,0,1,0
Jurrell Casey,TEN,1,4,2,1.5,0,0,0,0
Jabaal Sheard,NE,1,3,0,2.0,0,0,0,0
Carlos Dunlap,CIN,1,3,3,1.5,0,0,0,0
Howard Jones,TB,1,2,0,2.0,0,0,0,0
Malik Jackson,DEN,1,5,1,1.0,0,0,0,0
Cliff Avril,SEA,1,4,2,1.0,0,0,0,0
Jaye Howard,KC,1,4,2,1.0,0,0,0,0
Bennie Logan,PHI,1,4,1,1.0,0,0,0,0
Gerald McCoy,TB,1,1,2,1.5,0,0,0,0
Jacquies Smith,TB,1,0,0,0.0,0,0,0,1
Armonty Bryant,CLE,1,2,3,1.0,0,0,0,0
Tyrone Crawford,DAL,1,3,1,1.0,0,0,0,0
Mike Daniels,GB,1,7,1,0.0,0,0,0,0
Ahtyba Rubin,SEA,1,3,1,1.0,0,0,0,0
Kyle Williams,BUF,1,3,1,1.0,0,0,0,0
Geno Atkins,CIN,1,2,2,1.0,0,0,0,0
Roy Miller,JAC,1,1,4,1.0,0,0,0,0
Brandon Williams,BAL,1,3,0,1.0,0,0,0,0
Michael Brockers,STL,1,2,1,1.0,0,0,0,0
"Mario Edwards, Jr.",OAK,1,3,3,0.5,0,0,0,0
George Johnson,TB,1,3,0,0.0,0,0,1,0
Corey Liuget,SD,1,2,0,1.0,0,0,0,0
Cory Redding,ARI,1,0,0,0.0,1,1,0,0
Mario Williams,BUF,1,1,2,1.0,0,0,0,0
Ricardo Mathews,SD,1,1,1,1.0,0,0,0,0
Nate Orchard,CLE,1,4,1,0.0,1,0,0,0
Ziggy Ansah,DET,1,1,0,1.0,0,0,0,0
Jack Crawford,DAL,1,1,0,1.0,0,0,0,0
Timmy Jernigan,BAL,1,1,0,1.0,0,0,0,0
Abry Jones,JAC,1,3,2,0.0,1,0,0,0
Jason Jones,DET,1,1,0,1.0,0,0,0,0
Shane Ray,DEN,1,1,0,1.0,0,0,0,0
Al Woods,TEN,1,2,0,0.0,0,0,1,0
Jared Crick,HOU,1,3,3,0.0,0,0,0,0
Shea McClellin,CHI,1,4,1,0.0,0,0,0,0
Jay Ratliff,CHI,1,4,1,0.0,0,0,0,0
Derek Wolfe,DEN,1,4,1,0.0,0,0,0,0
Tyson Alualu,JAC,1,4,0,0.0,0,0,0,0
Glenn Dorsey,SF,1,4,0,0.0,0,0,0,0
Henry Anderson,IND,1,3,1,0.0,0,0,0,0
Marcell Dareus,BUF,1,2,3,0.0,0,0,0,0
Quinton Dial,SF,1,1,5,0.0,0,0,0,0
