,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Tyrann Mathieu,ARI,1,11,2,0.0,2,1,0,0
Leon Hall,CIN,1,4,2,0.0,2,1,0,0
Kurt Coleman,CAR,1,2,1,0.0,1,1,0,0
Kenny Vaccaro,NO,1,8,5,0.0,0,0,1,0
David Amerson,OAK,1,2,0,0.0,6,1,0,0
DeShawn Shead,SEA,1,8,2,0.0,4,0,0,0
Kam Chancellor,SEA,1,4,3,0.0,2,1,0,0
Dre Kirkpatrick,CIN,1,9,1,0.0,3,0,0,0
Tony Jefferson,ARI,1,4,2,1.0,0,0,1,0
Jairus Byrd,NO,1,4,3,0.0,1,1,0,0
Ricardo Allen,ATL,1,3,3,0.0,1,1,0,0
George Iloka,CIN,1,3,1,0.0,2,1,0,0
Richard Sherman,SEA,1,2,3,0.0,2,1,0,0
Quinton Dunbar,WAS,1,2,0,0.0,3,1,0,0
Tracy Porter,CHI,1,1,0,0.0,4,1,0,0
Robert Blanton,MIN,1,8,1,0.0,1,0,0,0
Dwight Lowery,IND,1,3,1,0.0,1,1,0,0
Tramon Williams,CLE,1,3,1,0.0,1,1,0,0
Will Blackmon,WAS,1,1,2,0.0,2,1,0,0
Kareem Jackson,HOU,1,2,2,0.0,1,1,0,0
Janoris Jenkins,STL,1,3,0,0.0,1,1,0,0
Chris Prosinski,CHI,1,6,0,0.0,0,0,1,0
Kenneth Acker,SF,1,7,1,0.0,1,0,0,0
Adrian Amos,CHI,1,8,1,0.0,0,0,0,0
Mark Barron,STL,1,7,3,0.0,0,0,0,0
Bashaud Breeland,WAS,1,4,1,0.0,4,0,0,0
Landon Collins,NYG,1,8,1,0.0,0,0,0,0
Captain Munnerlyn,MIN,1,2,1,0.0,1,1,0,0
Terence Newman,MIN,1,1,1,0.0,2,1,0,0
Malcolm Butler,NE,1,7,0,0.0,1,0,0,0
Reggie Nelson,CIN,1,2,0,0.0,1,1,0,0
Marcus Roberson,STL,1,4,2,0.0,0,0,1,0
Quinten Rollins,GB,1,3,0,1.0,1,0,0,0
Lardarius Webb,BAL,1,7,0,0.0,1,0,0,0
Jude Adjei-Barimah,TB,1,6,3,0.0,0,0,0,0
Perrish Cox,TEN,1,4,1,0.0,3,0,0,0
Reshad Jones,MIA,1,6,1,0.0,1,0,0,0
Jeremy Lane,SEA,1,1,1,0.0,1,1,0,0
Logan Ryan,NE,1,3,1,0.0,4,0,0,0
Michael Thomas,MIA,1,5,5,0.0,0,0,0,0
Walter Thurmond,PHI,1,6,3,0.0,0,0,0,0
Jahleel Addae,SD,1,5,0,0.0,2,0,0,0
Michael Griffin,TEN,1,5,4,0.0,0,0,0,0
Johnathan Joseph,HOU,1,5,2,0.0,1,0,0,0
Byron Maxwell,PHI,1,6,0,0.0,1,0,0,0
Mike Mitchell,PIT,1,6,2,0.0,0,0,0,0
Calvin Pryor,NYJ,1,5,2,0.0,1,0,0,0
Buster Skrine,NYJ,1,5,2,0.0,1,0,0,0
Darian Stewart,DEN,1,4,0,0.0,3,0,0,0
Shareece Wright,BAL,1,5,0,0.0,2,0,0,0
