,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Marcus Peters,KC,1,2,1,0.0,4,2,0,0
Damarious Randall,GB,1,6,1,0.0,1,1,0,0
Charles Tillman,CAR,1,4,1,0.0,1,1,1,1
Michael Thomas,MIA,1,13,1,0.0,1,0,0,0
David Amerson,OAK,1,6,0,0.0,3,1,0,0
Trumaine Johnson,STL,1,7,2,0.0,1,1,0,0
Marcus Burley,SEA,1,3,0,1.0,1,1,0,0
Reshad Jones,MIA,1,7,0,0.0,1,1,0,0
Mike Adams,IND,1,5,5,0.0,0,0,1,1
Tyvon Branch,KC,1,3,1,0.0,0,0,0,1
Vontae Davis,IND,1,4,1,0.0,2,1,0,0
Josh Bush,DEN,1,5,0,0.0,1,1,0,0
Will Allen,PIT,1,5,1,0.0,2,0,1,0
Kurt Coleman,CAR,1,8,5,0.0,0,0,0,0
Tyrann Mathieu,ARI,1,4,1,0.0,1,1,0,0
Malcolm Butler,NE,1,3,2,0.0,1,1,0,0
Landon Collins,NYG,1,8,2,0.0,1,0,0,0
Calvin Pryor,NYJ,1,4,0,0.0,1,1,0,0
Aqib Talib,DEN,1,8,0,0.0,2,0,0,0
Morgan Burnett,GB,1,7,1,0.0,2,0,0,0
Brent Grimes,MIA,1,2,1,0.0,2,1,0,0
DeAngelo Hall,WAS,1,8,1,0.0,1,0,0,0
Jimmie Ward,SF,1,4,1,1.0,1,0,0,0
Shawn Williams,CIN,1,3,1,0.0,1,1,0,0
Prince Amukamara,NYG,1,7,0,0.0,2,0,0,0
Micah Hyde,GB,1,2,0,0.0,2,1,0,0
Corey Graham,BUF,1,5,3,0.0,0,0,0,1
Adam Jones,CIN,1,2,1,0.0,1,1,0,0
Rodney McLeod,STL,1,7,1,0.0,1,0,0,0
Mike Mitchell,PIT,1,5,1,0.0,1,0,0,1
Darius Slay,DET,1,6,1,0.0,2,0,0,0
Mark Barron,STL,1,6,2,0.0,1,0,0,0
Will Blackmon,WAS,1,4,0,1.0,0,0,0,0
Terrance Mitchell,DAL,1,1,2,0.0,1,1,0,0
Terence Newman,MIN,1,8,0,0.0,0,0,0,0
Eric Reid,SF,1,4,0,1.0,0,0,0,0
Maurice Alexander,STL,1,6,1,0.0,1,0,0,0
Kelcie McCray,SEA,1,5,3,0.0,1,0,0,0
A.J. Bouye,HOU,1,0,0,0.0,2,1,0,0
Craig Dahl,NYG,1,5,2,0.0,1,0,0,0
Marcus Gilchrist,NYJ,1,1,0,0.0,1,1,0,0
Tashaun Gipson,CLE,1,5,4,0.0,0,0,0,0
Byron Maxwell,PHI,1,6,0,0.0,1,0,0,0
Ron Parker,KC,1,2,2,1.0,0,0,0,0
Chris Prosinski,CHI,1,7,0,0.0,0,0,0,0
Darrelle Revis,NYJ,1,1,0,0.0,1,1,0,0
Kenny Vaccaro,NO,1,7,0,0.0,0,0,0,0
Marcus Williams,NYJ,1,1,0,0.0,1,1,0,0
Isa Abdul-Quddus,DET,1,4,3,0.0,1,0,0,0
Nevin Lawson,DET,1,5,1,0.0,1,0,0,0
