,,,,,,,,,
Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR
Akeem Ayers,STL,1,4,4,0.5,1,0,0,2
Jamie Collins,NE,1,6,2,0.0,0,0,1,1
Dwight Freeney,ARI,1,3,0,3.0,0,0,1,0
Malcolm Smith,OAK,1,11,3,0.0,0,0,1,0
Sean Lee,DAL,1,11,4,0.5,0,0,0,0
Denzel Perryman,SD,1,10,1,1.0,0,0,0,0
Jonathan Casillas,NYG,1,8,3,1.0,0,0,0,0
Will Compton,WAS,1,8,1,1.0,0,0,0,0
Paul Posluszny,JAC,1,5,4,1.0,1,0,0,0
Deone Bucannon,ARI,1,3,1,1.0,1,0,1,0
Daryl Smith,BAL,1,3,5,0.0,1,1,0,0
A.J. Tarpley,BUF,1,2,1,0.0,1,1,1,0
Navorro Bowman,SF,1,8,2,0.5,0,0,0,0
Melvin Ingram,SD,1,6,0,1.0,1,0,0,0
Bobby Wagner,SEA,1,9,2,0.0,1,0,0,0
Kareem Martin,ARI,1,3,1,1.0,0,0,1,0
Danny Trevathan,DEN,1,8,4,0.0,0,0,0,0
Lavonte David,TB,1,8,1,0.0,1,0,0,0
Courtney Upshaw,BAL,1,2,3,1.0,0,0,0,1
Josh Bynes,DET,1,3,2,0.5,0,0,1,0
Rolando McClain,DAL,1,5,0,1.0,0,0,0,0
Ryan Shazier,PIT,1,5,8,0.0,0,0,0,0
John Timu,CHI,1,4,2,0.0,0,0,0,2
K.J. Wright,SEA,1,4,2,0.0,1,0,1,0
Jerrell Freeman,IND,1,7,3,0.0,0,0,0,0
Ben Heeney,OAK,1,8,1,0.0,0,0,0,0
Ahmad Brooks,SF,1,1,2,1.5,0,0,0,0
Pernell McPhee,CHI,1,4,0,1.0,0,0,0,0
Hayes Pullard,JAC,1,7,2,0.0,0,0,0,0
J.R. Tavai,TEN,1,1,0,1.0,0,0,1,0
Chad Greenway,MIN,1,6,3,0.0,0,0,0,0
D'Qwell Jackson,IND,1,6,1,0.0,1,0,0,0
Luke Kuechly,CAR,1,7,1,0.0,0,0,0,0
C.J. Mosley,BAL,1,6,3,0.0,0,0,0,0
Bruce Carter,TB,1,4,4,0.0,1,0,0,0
Gerald Hodges,SF,1,5,4,0.0,0,0,0,0
Josh Mauga,KC,1,7,0,0.0,0,0,0,0
Kevin Minter,ARI,1,6,2,0.0,0,0,0,0
Kiko Alonso,PHI,1,5,3,0.0,0,0,0,0
DeMario Davis,NYJ,1,4,5,0.0,0,0,0,0
Mason Foster,WAS,1,6,1,0.0,0,0,0,0
Jasper Brinkley,NYG,1,5,2,0.0,0,0,0,0
Derrick Johnson,KC,1,6,0,0.0,0,0,0,0
Christian Jones,CHI,1,4,2,0.0,1,0,0,0
Eric Kendricks,MIN,1,5,2,0.0,0,0,0,0
Brandon Marshall,DEN,1,5,2,0.0,0,0,0,0
Manti Te'o,SD,1,6,0,0.0,0,0,0,0
Tahir Whitehead,DET,1,4,0,0.0,0,0,0,1
Avery Williamson,TEN,1,5,2,0.0,0,0,0,0
Vontaze Burfict,CIN,1,5,1,0.0,0,0,0,0
