Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
DeAndre Hopkins,Houston Texans,1,8,5,36,0,0,0,0,Away,New Orleans Saints,12
Brandon LaFell,New England Patriots,1,9,4,36,0,0,0,0,Home,Denver Broncos,12
Demaryius Thomas,Denver Broncos,1,13,1,36,0,0,0,0,Away,New England Patriots,12
Brandin Cooks,New Orleans Saints,1,8,5,35,0,0,0,0,Home,Houston Texans,12
Pierre Garcon,Washington Redskins,1,6,3,35,0,0,0,0,Away,New York Giants,12
Marc Mariani,Chicago Bears,1,3,3,35,0,0,0,0,Home,Green Bay Packers,12
Chris Hogan,Buffalo Bills,1,5,3,34,0,0,0,0,Home,Kansas City Chiefs,12
Albert Wilson,Kansas City Chiefs,1,3,3,25,0,1,8,0,Away,Buffalo Bills,12
Stefon Diggs,Minnesota Vikings,1,4,4,31,0,0,0,0,Home,Atlanta Falcons,12
Quincy Enunwa,New York Jets,1,6,2,29,0,0,0,0,Away,Miami Dolphins,12
Dwayne Harris,New York Giants,1,5,2,28,0,1,1,0,Home,Washington Redskins,12
Jeremy Butler,Baltimore Ravens,1,4,3,27,0,0,0,0,Home,Cleveland Browns,12
Dez Bryant,Dallas Cowboys,1,8,2,26,0,0,0,0,Away,Carolina Panthers,12
Robert Woods,Buffalo Bills,1,9,3,25,0,0,0,0,Home,Kansas City Chiefs,12
Dorial Green-Beckham,Tennessee Titans,1,5,1,22,0,0,0,0,Away,Oakland Raiders,12
Andre Johnson,Indianapolis Colts,1,3,1,22,0,0,0,0,Away,Tampa Bay Buccaneers,12
Justin Hardy,Atlanta Falcons,1,2,2,21,0,0,0,0,Away,Minnesota Vikings,12
Kevin Smith,Seattle Seahawks,1,1,1,21,0,0,0,0,Away,Pittsburgh Steelers,12
Adam Humphries,Tampa Bay Buccaneers,1,3,2,20,0,0,0,0,Home,Indianapolis Colts,12
Devin Funchess,Carolina Panthers,1,4,2,19,0,0,0,0,Home,Dallas Cowboys,12
Ryan Grant,Washington Redskins,1,1,1,19,0,0,0,0,Away,New York Giants,12
Rashad Greene,Jacksonville Jaguars,1,4,3,17,0,0,0,0,Away,San Diego Chargers,12
Riley Cooper,Philadelphia Eagles,1,2,2,16,0,0,0,0,Home,Detroit Lions,12
Nelson Agholor,Philadelphia Eagles,1,2,2,15,0,0,0,0,Home,Detroit Lions,12
Kendall Wright,Tennessee Titans,1,7,2,19,0,2,-4,0,Away,Oakland Raiders,12
Davante Adams,Green Bay Packers,1,11,2,14,0,0,0,0,Away,Chicago Bears,12
Michael Floyd,Arizona Cardinals,1,2,1,14,0,0,0,0,Home,San Francisco 49ers,12
Lance Moore,Detroit Lions,1,1,1,14,0,0,0,0,Away,Philadelphia Eagles,12
Marqise Lee,Jacksonville Jaguars,1,1,1,3,0,1,10,0,Away,San Diego Chargers,12
Bradley Marquez,St. Louis Rams,1,5,3,13,0,0,0,0,Home,Cincinnati Bengals,12
Jarius Wright,Minnesota Vikings,1,2,2,13,0,0,0,0,Home,Atlanta Falcons,12
Miles Austin,Philadelphia Eagles,1,2,1,12,0,0,0,0,Home,Detroit Lions,12
Brenton Bersin,Carolina Panthers,1,2,1,12,0,0,0,0,Home,Dallas Cowboys,12
Jamison Crowder,Washington Redskins,1,4,2,12,0,0,0,0,Away,New York Giants,12
Malcom Floyd,San Diego Chargers,1,4,1,12,0,0,0,0,Home,Jacksonville Jaguars,12
Kenny Stills,Miami Dolphins,1,10,2,12,0,0,0,0,Home,New York Jets,12
Wes Welker,St. Louis Rams,1,3,2,12,0,0,0,0,Home,Cincinnati Bengals,12
Josh Huff,Philadelphia Eagles,1,1,1,11,0,0,0,0,Home,Detroit Lions,12
Andre Holmes,Oakland Raiders,1,1,1,9,0,0,0,0,Home,Tennessee Titans,12
Bennie Fowler,Denver Broncos,1,2,1,8,0,0,0,0,Away,New England Patriots,12
Keshawn Martin,New England Patriots,1,1,1,8,0,0,0,0,Home,Denver Broncos,12
Brian Quick,St. Louis Rams,1,5,2,8,0,0,0,0,Home,Cincinnati Bengals,12
Mohamed Sanu,Cincinnati Bengals,1,1,1,8,0,0,0,0,Away,St. Louis Rams,12
Cody Latimer,Denver Broncos,1,1,1,7,0,0,0,0,Away,New England Patriots,12
Quinton Patton,San Francisco 49ers,1,6,1,1,0,1,5,0,Away,Arizona Cardinals,12
Seyi Ajirotutu,Philadelphia Eagles,1,2,1,4,0,0,0,0,Home,Detroit Lions,12
Hakeem Nicks,New York Giants,1,2,1,4,0,0,0,0,Home,Washington Redskins,12
Bryan Walters,Jacksonville Jaguars,1,3,1,4,0,0,0,0,Away,San Diego Chargers,12
Lucky Whitehead,Dallas Cowboys,1,1,1,4,0,0,0,0,Away,Carolina Panthers,12
Jason Avant,Kansas City Chiefs,1,2,0,0,0,0,0,0,Away,Buffalo Bills,12
Dwayne Bowe,Cleveland Browns,1,1,0,0,0,0,0,0,Away,Baltimore Ravens,12
Daniel Brown,Baltimore Ravens,1,1,0,0,0,0,0,0,Home,Cleveland Browns,12
Brandon Coleman,New Orleans Saints,1,1,0,0,0,0,0,0,Home,Houston Texans,12
Chris Conley,Kansas City Chiefs,1,1,0,0,0,0,0,0,Away,Buffalo Bills,12
Bruce Ellington,San Francisco 49ers,1,0,0,0,0,0,0,0,Away,Arizona Cardinals,12
Chris Harper,New England Patriots,1,1,0,0,0,0,0,0,Home,Denver Broncos,12
James Jones,Green Bay Packers,1,6,0,0,0,0,0,0,Away,Chicago Bears,12
Rishard Matthews,Miami Dolphins,1,1,0,0,0,0,0,0,Home,New York Jets,12
Andre Roberts,Washington Redskins,1,1,0,0,0,0,0,0,Away,New York Giants,12
Jeremy Ross,Oakland Raiders,1,0,0,0,0,0,0,0,Home,Tennessee Titans,12
Jerome Simpson,San Francisco 49ers,1,1,0,0,0,0,0,0,Away,Arizona Cardinals,12
T.J. Graham,New Orleans Saints,1,1,1,-1,0,0,0,0,Home,Houston Texans,12
