Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
J.J. Watt,Houston Texans,1,3,2,2.5,0,0,1,0,Away,Tennessee Titans
Robert Mathis,Indianapolis Colts,1,3,0,2.0,0,0,0,0,Home,Carolina Panthers
Kony Ealy,Carolina Panthers,1,1,4,1.0,0,0,1,0,Away,Indianapolis Colts
Jared Crick,Houston Texans,1,3,1,1.0,0,0,0,1,Away,Tennessee Titans
DeMarcus Ware,Denver Broncos,1,2,1,1.0,0,0,1,0,Away,Green Bay Packers
Denico Autry,Oakland Raiders,1,5,0,1.0,0,0,0,0,Away,New York Jets
Greg Hardy,Dallas Cowboys,1,2,2,0.0,1,1,0,0,Away,Seattle Seahawks
Devin Taylor,Detroit Lions,1,3,1,1.0,1,0,0,0,Home,Kansas City Chiefs
Howard Jones,Tampa Bay Buccaneers,1,1,0,1.0,0,0,1,0,Home,Atlanta Falcons
Robert Quinn,St. Louis Rams,1,3,0,1.0,1,0,0,0,Away,San Francisco 49ers
Jared Allen,Carolina Panthers,1,2,3,1.0,0,0,0,0,Away,Indianapolis Colts
Ziggy Ansah,Detroit Lions,1,3,1,1.0,0,0,0,0,Home,Kansas City Chiefs
Michael Brockers,St. Louis Rams,1,2,3,1.0,0,0,0,0,Away,San Francisco 49ers
Armonty Bryant,Cleveland Browns,1,2,0,0.0,0,0,1,1,Away,Arizona Cardinals
Dontari Poe,Kansas City Chiefs,1,3,0,1.0,0,0,0,0,Away,Detroit Lions
Olivier Vernon,Miami Dolphins,1,1,4,1.0,0,0,0,0,Home,New England Patriots
Desmond Bryant,Cleveland Browns,1,2,1,1.0,0,0,0,0,Away,Arizona Cardinals
Geno Atkins,Cincinnati Bengals,1,2,0,1.0,0,0,0,0,Home,Pittsburgh Steelers
Jurrell Casey,Tennessee Titans,1,3,2,0.5,0,0,0,0,Home,Houston Texans
Johnathan Hankins,New York Giants,1,5,2,0.0,0,0,0,0,Home,New Orleans Saints
Timmy Jernigan,Baltimore Ravens,1,2,0,1.0,0,0,0,0,Away,San Diego Chargers
Jason Jones,Detroit Lions,1,2,0,1.0,0,0,0,0,Home,Kansas City Chiefs
Demarcus Lawrence,Dallas Cowboys,1,5,2,0.0,0,0,0,0,Away,Seattle Seahawks
Steve McLendon,Pittsburgh Steelers,1,2,0,1.0,0,0,0,0,Away,Cincinnati Bengals
Henry Melton,Tampa Bay Buccaneers,1,4,0,0.0,0,0,0,1,Home,Atlanta Falcons
Kendall Reyes,San Diego Chargers,1,2,0,1.0,0,0,0,0,Home,Baltimore Ravens
Muhammad Wilkerson,New York Jets,1,6,0,0.0,0,0,0,0,Home,Oakland Raiders
Rob Ninkovich,New England Patriots,1,1,1,1.0,0,0,0,0,Away,Miami Dolphins
Cameron Wake,Miami Dolphins,1,1,1,1.0,0,0,0,0,Home,New England Patriots
Kroy Biermann,Atlanta Falcons,1,4,2,0.0,0,0,0,0,Away,Tampa Bay Buccaneers
Wallace Gilberry,Cincinnati Bengals,1,1,0,1.0,0,0,0,0,Home,Pittsburgh Steelers
Danielle Hunter,Minnesota Vikings,1,1,0,1.0,0,0,0,0,Home,Chicago Bears
Bruce Irvin,Seattle Seahawks,1,1,0,1.0,0,0,0,0,Home,Dallas Cowboys
Michael Johnson,Cincinnati Bengals,1,1,0,1.0,0,0,0,0,Home,Pittsburgh Steelers
Karl Klug,Tennessee Titans,1,1,0,1.0,0,0,0,0,Home,Houston Texans
O'Brien Schofield,Atlanta Falcons,1,1,0,1.0,0,0,0,0,Away,Tampa Bay Buccaneers
Antonio Smith,Denver Broncos,1,1,0,1.0,0,0,0,0,Away,Green Bay Packers
Ethan Westbrooks,St. Louis Rams,1,1,0,1.0,0,0,0,0,Away,San Francisco 49ers
Derek Wolfe,Denver Broncos,1,3,4,0.0,0,0,0,0,Away,Green Bay Packers
Kerry Wynn,New York Giants,1,4,2,0.0,0,0,0,0,Home,New Orleans Saints
Cliff Avril,Seattle Seahawks,1,3,1,0.0,1,0,0,0,Home,Dallas Cowboys
Quinton Dial,San Francisco 49ers,1,3,3,0.0,0,0,0,0,Home,St. Louis Rams
Everson Griffen,Minnesota Vikings,1,4,1,0.0,0,0,0,0,Home,Chicago Bears
Malik Jackson,Denver Broncos,1,1,1,0.0,1,0,0,0,Away,Green Bay Packers
Star Lotulelei,Carolina Panthers,1,1,1,0.0,0,0,1,0,Away,Indianapolis Colts
Ian Williams,San Francisco 49ers,1,3,3,0.0,0,0,0,0,Home,St. Louis Rams
"Mario Edwards, Jr.",Oakland Raiders,1,4,0,0.0,0,0,0,0,Away,New York Jets
William Gholston,Tampa Bay Buccaneers,1,3,2,0.0,0,0,0,0,Home,Atlanta Falcons
Nate Orchard,Cleveland Browns,1,3,2,0.0,0,0,0,0,Away,Arizona Cardinals
Ryan Carrethers,San Diego Chargers,1,0,7,0.0,0,0,0,0,Home,Baltimore Ravens
