Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
William Hayes,St. Louis Rams,1,7,2,3.0,0,0,0,0,Home,Seattle Seahawks
Preston Smith,Washington Redskins,1,3,1,3.0,0,0,1,0,Home,Philadelphia Eagles
Carlos Dunlap,Cincinnati Bengals,1,5,1,3.0,0,0,0,0,Home,Denver Broncos
Calais Campbell,Arizona Cardinals,1,5,1,2.5,0,0,0,0,Away,Green Bay Packers
Kawann Short,Carolina Panthers,1,7,0,2.0,0,0,0,0,Home,Atlanta Falcons
Fletcher Cox,Philadelphia Eagles,1,5,2,2.0,0,0,0,0,Away,Washington Redskins
Kendall Langford,Indianapolis Colts,1,4,1,2.0,1,0,0,0,Home,Miami Dolphins
Thomas Johnson,Minnesota Vikings,1,4,1,2.0,0,0,0,0,Away,New York Giants
Vic Beasley,Atlanta Falcons,1,4,0,1.0,1,0,1,0,Away,Carolina Panthers
T.Y. McGill,Indianapolis Colts,1,2,0,2.0,0,0,0,0,Home,Miami Dolphins
Nate Orchard,Cleveland Browns,1,2,0,1.0,1,1,0,0,Home,Kansas City Chiefs
Robert Ayers,New York Giants,1,5,1,1.5,0,0,0,0,Home,Minnesota Vikings
Robert Mathis,Indianapolis Colts,1,3,1,2.0,0,0,0,0,Home,Miami Dolphins
Jabaal Sheard,New England Patriots,1,4,1,1.0,0,0,1,0,Home,New York Jets
Mike Pennel,Green Bay Packers,1,3,0,1.0,0,0,1,0,Home,Arizona Cardinals
J.J. Watt,Houston Texans,1,2,0,1.0,1,0,1,0,Home,Tennessee Titans
Kendall Reyes,San Diego Chargers,1,2,0,0.0,2,1,0,0,Home,Oakland Raiders
Michael Johnson,Cincinnati Bengals,1,5,1,0.0,0,0,1,0,Home,Denver Broncos
Eugene Sims,St. Louis Rams,1,2,3,0.5,0,0,1,0,Home,Seattle Seahawks
Vance Walker,Denver Broncos,1,4,1,1.0,0,0,0,0,Away,Cincinnati Bengals
Denico Autry,Oakland Raiders,1,2,0,1.0,0,0,0,0,Away,San Diego Chargers
Mike Daniels,Green Bay Packers,1,2,0,0.0,1,1,0,0,Home,Arizona Cardinals
Gerald McCoy,Tampa Bay Buccaneers,1,4,0,1.0,0,0,0,0,Away,Chicago Bears
Danielle Hunter,Minnesota Vikings,1,3,0,1.0,0,0,0,0,Away,New York Giants
Za'Darius Smith,Baltimore Ravens,1,2,2,1.0,0,0,0,0,Away,Pittsburgh Steelers
Devin Taylor,Detroit Lions,1,3,0,1.0,0,0,0,0,Away,San Francisco 49ers
Derek Wolfe,Denver Broncos,1,3,0,1.0,0,0,0,0,Away,Cincinnati Bengals
David Bass,Tennessee Titans,1,4,1,0.0,0,0,0,1,Away,Houston Texans
Demarcus Lawrence,Dallas Cowboys,1,2,1,1.0,0,0,0,0,Home,Buffalo Bills
Ian Williams,San Francisco 49ers,1,5,1,0.0,1,0,0,0,Home,Detroit Lions
Ricky Jean-Francois,Washington Redskins,1,2,0,1.0,0,0,0,0,Home,Philadelphia Eagles
Damontre Moore,Miami Dolphins,1,2,0,1.0,0,0,0,0,Away,Indianapolis Colts
Bobby Richardson,New Orleans Saints,1,0,0,0.0,1,1,0,0,Away,Jacksonville Jaguars
Ndamukong Suh,Miami Dolphins,1,1,2,1.0,0,0,0,0,Away,Indianapolis Colts
Cameron Heyward,Pittsburgh Steelers,1,5,1,0.0,0,0,0,0,Home,Baltimore Ravens
Zach Kerr,Indianapolis Colts,1,4,1,0.0,1,0,0,0,Home,Miami Dolphins
Dontari Poe,Kansas City Chiefs,1,5,1,0.0,0,0,0,0,Away,Cleveland Browns
Sheldon Richardson,New York Jets,1,1,1,1.0,0,0,0,0,Away,New England Patriots
Frostee Rucker,Arizona Cardinals,1,1,1,1.0,0,0,0,0,Away,Green Bay Packers
George Selvie,New York Giants,1,2,1,0.5,1,0,0,0,Home,Minnesota Vikings
Jurrell Casey,Tennessee Titans,1,4,2,0.0,0,0,0,0,Away,Houston Texans
Timmy Jernigan,Baltimore Ravens,1,1,0,1.0,0,0,0,0,Away,Pittsburgh Steelers
Mike Neal,Green Bay Packers,1,1,0,1.0,0,0,0,0,Home,Arizona Cardinals
Brian Robison,Minnesota Vikings,1,1,0,1.0,0,0,0,0,Away,New York Giants
Beau Allen,Philadelphia Eagles,1,4,1,0.0,0,0,0,0,Away,Washington Redskins
Ziggy Ansah,Detroit Lions,1,4,1,0.0,0,0,0,0,Away,San Francisco 49ers
John Jenkins,New Orleans Saints,1,3,3,0.0,0,0,0,0,Away,Jacksonville Jaguars
Chris Long,St. Louis Rams,1,1,1,0.0,0,0,1,0,Home,Seattle Seahawks
Stephon Tuitt,Pittsburgh Steelers,1,3,3,0.0,0,0,0,0,Home,Baltimore Ravens
DeMarcus Ware,Denver Broncos,1,2,1,0.0,0,0,0,1,Away,Cincinnati Bengals
