Player,Team,G,Tackle,Assist,Sack,PD,INT,FF,FR,Home or Away,Opponent
Steve Williams,San Diego Chargers,1,5,1,1.0,1,1,2,1,Home,Denver Broncos
Ron Parker,Kansas City Chiefs,1,5,1,1.0,1,1,1,0,Away,Oakland Raiders
Will Blackmon,Washington Redskins,1,7,1,0.0,1,1,1,0,Home,Dallas Cowboys
Kareem Jackson,Houston Texans,1,3,0,0.0,1,1,0,0,Away,Jacksonville Jaguars
David Amerson,Oakland Raiders,1,2,0,0.0,1,1,0,0,Home,Kansas City Chiefs
Davon House,Jacksonville Jaguars,1,6,1,0.0,2,1,0,0,Home,Houston Texans
Captain Munnerlyn,Minnesota Vikings,1,3,1,0.0,1,0,0,1,Home,Green Bay Packers
Will Allen,Pittsburgh Steelers,1,7,0,1.0,1,0,0,0,Home,Cleveland Browns
James Ihedigbo,Detroit Lions,1,6,0,0.0,1,1,0,0,Home,Chicago Bears
Leodis McKelvin,Buffalo Bills,1,5,0,0.0,2,1,0,0,Away,New York Jets
Terrance Mitchell,Dallas Cowboys,1,5,0,1.0,0,0,1,0,Away,Washington Redskins
Robert McClain,Carolina Panthers,1,4,3,0.0,1,1,0,0,Away,Tampa Bay Buccaneers
Andrew Sendejo,Minnesota Vikings,1,9,5,0.0,0,0,0,0,Home,Green Bay Packers
Robert Alford,Atlanta Falcons,1,8,0,0.0,1,0,0,1,Away,New Orleans Saints
T.J. Carrie,Oakland Raiders,1,5,0,0.0,1,1,0,0,Home,Kansas City Chiefs
Trumaine Johnson,St. Louis Rams,1,10,0,0.0,1,0,0,0,Home,San Francisco 49ers
Keith Tandy,Tampa Bay Buccaneers,1,3,8,1.0,0,0,0,0,Home,Carolina Panthers
Andre Hal,Houston Texans,1,3,1,0.0,2,1,0,0,Away,Jacksonville Jaguars
Reggie Nelson,Cincinnati Bengals,1,7,5,0.0,1,0,0,0,Away,Baltimore Ravens
Jordan Poyer,Cleveland Browns,1,3,1,0.0,2,1,0,0,Away,Pittsburgh Steelers
Jimmie Ward,San Francisco 49ers,1,9,1,0.0,1,0,0,0,Away,St. Louis Rams
Antwon Blake,Pittsburgh Steelers,1,4,0,1.0,2,0,0,0,Home,Cleveland Browns
John Cyprien,Jacksonville Jaguars,1,6,8,0.0,0,0,0,0,Home,Houston Texans
Charles Godfrey,Atlanta Falcons,1,6,0,0.0,1,0,1,0,Away,New Orleans Saints
Malcolm Jenkins,Philadelphia Eagles,1,7,2,0.0,2,0,0,0,Home,New York Giants
Walter Thurmond,Philadelphia Eagles,1,0,0,0.0,2,0,0,1,Home,New York Giants
Darrelle Revis,New York Jets,1,5,1,0.0,2,0,0,1,Home,Buffalo Bills
Brandon Boykin,Pittsburgh Steelers,1,4,0,0.0,0,0,1,1,Home,Cleveland Browns
Tyvon Branch,Kansas City Chiefs,1,4,0,1.0,1,0,0,0,Away,Oakland Raiders
William Gay,Pittsburgh Steelers,1,3,0,0.0,1,1,0,0,Home,Cleveland Browns
Micah Hyde,Green Bay Packers,1,1,0,0.0,1,1,0,1,Away,Minnesota Vikings
Xavier Rhodes,Minnesota Vikings,1,3,0,0.0,1,1,0,0,Home,Green Bay Packers
Adrian Phillips,San Diego Chargers,1,2,1,0.0,1,1,0,0,Home,Denver Broncos
Jahleel Addae,San Diego Chargers,1,5,2,0.0,0,0,0,1,Home,Denver Broncos
Ha'Sean Clinton-Dix,Green Bay Packers,1,4,0,1.0,0,0,0,0,Away,Minnesota Vikings
Jeremy Lane,Seattle Seahawks,1,1,0,0.0,2,1,0,0,Home,Arizona Cardinals
Jamarca Sanford,New Orleans Saints,1,2,0,0.0,1,1,0,0,Home,Atlanta Falcons
Da'Norris Searcy,Tennessee Titans,1,1,2,0.0,1,1,0,0,Home,Indianapolis Colts
Justin Bethel,Arizona Cardinals,1,6,1,0.0,1,0,0,0,Away,Seattle Seahawks
Brandon Browner,New Orleans Saints,1,7,1,0.0,0,0,0,0,Home,Atlanta Falcons
Tony Jefferson,Arizona Cardinals,1,7,1,0.0,0,0,0,0,Away,Seattle Seahawks
Maurice Alexander,St. Louis Rams,1,7,0,0.0,0,0,0,0,Home,San Francisco 49ers
Bryce Callahan,Chicago Bears,1,3,0,1.0,0,0,0,0,Away,Detroit Lions
Corey Graham,Buffalo Bills,1,6,0,0.0,1,0,0,0,Away,New York Jets
Harold Jones-Quartey,Chicago Bears,1,7,0,0.0,0,0,0,0,Away,Detroit Lions
Devin McCourty,New England Patriots,1,7,0,0.0,0,0,0,0,Home,Miami Dolphins
Tracy Porter,Chicago Bears,1,6,0,0.0,1,0,0,0,Away,Detroit Lions
DeShawn Shead,Seattle Seahawks,1,1,0,0.0,1,1,0,0,Home,Arizona Cardinals
Mark Barron,St. Louis Rams,1,5,3,0.0,0,0,0,0,Home,San Francisco 49ers
Morgan Burnett,Green Bay Packers,1,5,3,0.0,0,0,0,0,Away,Minnesota Vikings
