Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Mike Evans,Tampa Bay Buccaneers,1,4,3,39,0,0,0,0,Away,New Orleans Saints,14
Terrance Williams,Dallas Cowboys,1,5,3,38,0,0,0,0,Home,Green Bay Packers,14
Marc Mariani,Chicago Bears,1,3,2,37,0,0,0,0,Away,Washington Redskins,14
Deonte Thompson,Chicago Bears,1,1,1,36,0,0,0,0,Away,Washington Redskins,14
Kenny Britt,St. Louis Rams,1,5,2,35,0,0,0,0,Away,Detroit Lions,14
Roddy White,Atlanta Falcons,1,5,4,35,0,0,0,0,Home,Carolina Panthers,14
T.J. Jones,Detroit Lions,1,8,4,33,0,0,0,0,Home,St. Louis Rams,14
Brandon Coleman,New Orleans Saints,1,3,3,32,0,0,0,0,Home,Tampa Bay Buccaneers,14
Brandon LaFell,New England Patriots,1,8,5,32,0,0,0,0,Home,Houston Texans,14
Bradley Marquez,St. Louis Rams,1,3,3,32,0,0,0,0,Away,Detroit Lions,14
Brandin Cooks,New Orleans Saints,1,5,3,29,0,0,0,0,Home,Tampa Bay Buccaneers,14
Riley Cooper,Philadelphia Eagles,1,6,3,28,0,0,0,0,Away,Buffalo Bills,14
Josh Huff,Philadelphia Eagles,1,3,2,28,0,0,0,0,Away,Buffalo Bills,14
Rashad Ross,Washington Redskins,1,2,2,27,0,0,0,0,Home,Chicago Bears,14
Cole Beasley,Dallas Cowboys,1,4,3,25,0,0,0,0,Home,Green Bay Packers,14
Devin Funchess,Carolina Panthers,1,5,3,25,0,0,0,0,Away,Atlanta Falcons,14
Andrew Turzilli,Tennessee Titans,1,2,2,25,0,0,0,0,Home,New York Jets,14
Mohamed Sanu,Cincinnati Bengals,1,5,2,24,0,0,0,0,Away,Pittsburgh Steelers,14
Marlon Moore,Cleveland Browns,1,3,2,23,0,0,0,0,Away,San Francisco 49ers,14
Anquan Boldin,San Francisco 49ers,1,3,2,22,0,0,0,0,Home,Cleveland Browns,14
Vincent Brown,San Diego Chargers,1,2,1,22,0,0,0,0,Home,Kansas City Chiefs,14
Marqise Lee,Jacksonville Jaguars,1,4,1,21,0,0,0,0,Away,Indianapolis Colts,14
Chris Matthews,Baltimore Ravens,1,2,1,21,0,0,0,0,Away,Seattle Seahawks,14
Chris Hogan,Buffalo Bills,1,5,2,20,0,0,0,0,Home,Philadelphia Eagles,14
Michael Crabtree,Oakland Raiders,1,5,4,19,0,0,0,0,Home,Denver Broncos,14
Andre Johnson,Indianapolis Colts,1,5,3,19,0,0,0,0,Home,Jacksonville Jaguars,14
Jordan Matthews,Philadelphia Eagles,1,5,3,19,0,0,0,0,Away,Buffalo Bills,14
Rashad Greene,Jacksonville Jaguars,1,4,1,18,0,0,0,0,Away,Indianapolis Colts,14
Emmanuel Sanders,Denver Broncos,1,6,2,17,0,0,0,0,Away,Oakland Raiders,14
Torrey Smith,San Francisco 49ers,1,2,1,17,0,0,0,0,Home,Cleveland Browns,14
Donteea Dye,Tampa Bay Buccaneers,1,3,1,16,0,0,0,0,Away,New Orleans Saints,14
Calvin Johnson,Detroit Lions,1,5,1,16,0,0,0,0,Home,St. Louis Rams,14
DeVante Parker,Miami Dolphins,1,5,2,16,0,0,0,0,Away,New York Giants,14
Eddie Royal,Chicago Bears,1,2,1,15,0,0,0,0,Away,Washington Redskins,14
Jamison Crowder,Washington Redskins,1,1,1,13,0,0,0,0,Home,Chicago Bears,14
Davante Adams,Green Bay Packers,1,3,2,12,0,0,0,0,Away,Dallas Cowboys,14
Stefon Diggs,Minnesota Vikings,1,7,2,12,0,0,0,0,Home,Arizona Cardinals,14
Bennie Fowler,Denver Broncos,1,1,1,12,0,0,0,0,Away,Oakland Raiders,14
Greg Jennings,Miami Dolphins,1,3,2,12,0,0,0,0,Away,New York Giants,14
Wes Welker,St. Louis Rams,1,2,1,11,0,0,0,0,Away,Detroit Lions,14
Jerricho Cotchery,Carolina Panthers,1,2,2,10,0,0,0,0,Away,Atlanta Falcons,14
Quincy Enunwa,New York Jets,1,3,1,10,0,0,0,0,Away,Tennessee Titans,14
Dez Bryant,Dallas Cowboys,1,6,1,9,0,0,0,0,Home,Green Bay Packers,14
Justin Hardy,Atlanta Falcons,1,7,1,9,0,0,0,0,Home,Carolina Panthers,14
Cecil Shorts,Houston Texans,1,3,2,9,0,2,0,0,Away,New England Patriots,14
Adam Thielen,Minnesota Vikings,1,1,1,7,0,0,0,0,Home,Arizona Cardinals,14
Jaelen Strong,Houston Texans,1,1,1,6,0,0,0,0,Away,New England Patriots,14
Vincent Jackson,Tampa Bay Buccaneers,1,1,1,5,0,0,0,0,Away,New Orleans Saints,14
Hakeem Nicks,New York Giants,1,1,1,5,0,0,0,0,Home,Miami Dolphins,14
Jordan Norwood,Denver Broncos,1,1,1,5,0,0,0,0,Away,Oakland Raiders,14
Kevin Smith,Seattle Seahawks,1,1,1,5,0,0,0,0,Home,Baltimore Ravens,14
Lucky Whitehead,Dallas Cowboys,1,1,1,2,0,1,3,0,Home,Green Bay Packers,14
Jaron Brown,Arizona Cardinals,1,1,1,1,0,0,0,0,Away,Minnesota Vikings,14
Jared Abbrederis,Green Bay Packers,1,1,0,0,0,0,0,0,Away,Dallas Cowboys,14
Seyi Ajirotutu,Philadelphia Eagles,1,1,0,0,0,0,0,0,Away,Buffalo Bills,14
Amari Cooper,Oakland Raiders,1,8,0,0,0,0,0,0,Home,Denver Broncos,14
Phillip Dorsett,Indianapolis Colts,1,2,0,0,0,0,0,0,Home,Jacksonville Jaguars,14
Bruce Ellington,San Francisco 49ers,1,1,0,0,0,0,0,0,Home,Cleveland Browns,14
Chris Givens,Baltimore Ravens,1,5,0,0,0,0,0,0,Away,Seattle Seahawks,14
Ryan Grant,Washington Redskins,1,1,0,0,0,0,0,0,Home,Chicago Bears,14
J.J. Nelson,Arizona Cardinals,1,1,0,0,0,0,0,0,Away,Minnesota Vikings,14
Devin Smith,New York Jets,1,3,0,0,0,0,0,0,Away,Tennessee Titans,14
Devin Street,Dallas Cowboys,1,1,0,0,0,0,0,0,Home,Green Bay Packers,14
Cody Latimer,Denver Broncos,1,0,0,0,0,1,-4,0,Away,Oakland Raiders,14
